base_mse,best_validation_mse,best_validation_nll,between_component_variance,continuation_field_weight,continuation_linear_weight,continuation_process_entropy,continuation_process_information_bits,continuation_process_weight_0,continuation_process_weight_1,continuation_process_weight_2,continuation_process_weight_3,cross_effective_ratio,cross_effective_ratio_max,cross_exact_spectral_norm,cross_gate,cross_spectral_norm,epoch,fenchel_primal,inducing_minimum_gap,latent_reconstruction_mse,latent_reconstruction_ratio,latent_variance_gain,mixture_base_weight,mixture_latent_weight,mixture_nll,mixture_routing_information_bits,mixture_weight_entropy,observation_noise_std,point_mse,point_regret,posterior_future_variance,posterior_past_variance,predictive_mean,predictive_second_moment,predictive_variance,process_axis_size_at_field_exit,process_energy_baseline,process_energy_daily,process_energy_entropy,process_energy_irregular,process_energy_weekly,process_fusion_after_future_decode,process_future_variance_baseline,process_future_variance_daily,process_future_variance_irregular,process_future_variance_weekly,process_signal_reconstruction_ratio,representation_gaussian_nll,representation_objective,representation_trace_correction,sample_dual_norm,selected_reference_only,sensor_group_entropy,sensor_group_irregular_high_variability_process_0,sensor_group_irregular_high_variability_process_1,sensor_group_irregular_high_variability_process_2,sensor_group_irregular_high_variability_process_3,sensor_group_low_activity_process_0,sensor_group_low_activity_process_1,sensor_group_low_activity_process_2,sensor_group_low_activity_process_3,sensor_group_mass_irregular_high_variability,sensor_group_mass_low_activity,sensor_group_mass_strongly_periodic,sensor_group_prior_kl,sensor_group_strongly_periodic_process_0,sensor_group_strongly_periodic_process_1,sensor_group_strongly_periodic_process_2,sensor_group_strongly_periodic_process_3,soft_miscoverage_90,stage,standardized_error_second_moment,structural_reconstruction_ratio,total,train_nll,validation_mae,validation_mse,validation_nll,within_component_variance
,,0.40176181588321924,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.539028576342389,,,0.40176181588321924,
,,0.3914362942644705,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.5069023467949592,,,0.3914362942644705,
0.24199761045747437,0.20632401164103176,,0.12569499788571648,0.7881569829769433,0.21184301623725332,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1,0.0,2.8787841796875,0.003230239072763652,0.04866641884291312,0.13107328803744167,0.9744761518668383,0.025523846201394917,0.5061745938728563,0.8289245759369805,0.11858044262044132,0.09823747363407165,0.2380077175621409,-0.015664717415347695,0.963080206187442,0.11966058803955093,-0.02084097843465571,1.1758142916951329,0.34618956068879925,4.0,0.055825924675446004,0.81079220934771,0.6831037171650678,0.0822222428250825,0.05115962328272872,1.0,0.1518077621003613,0.3842211036826484,0.23599913986981846,0.21127492122468539,0.05152558242843952,-0.41652078804327175,3.2406650176271796,3.6022161063738167,0.0,0.0,0.7095845709554851,0.17804851778782904,0.10004074859898537,0.12858821882400662,0.5933225178159773,0.15717207384295762,0.09992264327593148,0.5930087380111217,0.14989654754754156,0.33272753335768357,0.01691308071713138,0.6503593551460654,0.006634616565545953,0.4915117456112057,0.29271761793643236,0.16502192663028836,0.05074871066608466,0.0630120933856233,extension,0.776764202164486,0.0033777682804142506,0.2481312086165417,,0.287333432016343,0.20632401164103176,0.39474564092233777,0.22049456273089163
0.24199761051568203,0.2045354912461769,,0.15916401938739,0.8436575682135299,0.15634243236854672,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2,0.0,2.8787841796875,0.003474703612482699,0.0467036946938606,0.13712680316530168,0.9683590541826561,0.03164094514067983,0.5065455381409265,0.797537580714561,0.14033625126467086,0.10169205814599991,0.23619909727131017,-0.02304435649421066,0.9718730454333127,0.11850889213383198,-0.01458113650892301,1.2445403727469966,0.41308838047552854,4.0,0.06149172766163247,0.7545498356921598,0.7884309674846008,0.1338050604244927,0.05015337804070441,1.0,0.14154394579236396,0.3657043077982962,0.2908804450125899,0.1921025720948819,0.061313435617194045,-0.3789619910530746,3.6054931096732616,3.9060860658064485,0.0,0.0,0.5464314494165592,0.16018943570088595,0.0998557623825036,0.12757335766218603,0.6123814405873418,0.14747489767614752,0.10141497215954587,0.5991363623179495,0.15197376103606075,0.40923189237946644,0.011642992471024627,0.5791250831680372,0.1946678296008031,0.5181888113729656,0.2789071921724826,0.15513427066616714,0.047769727039849386,0.05049025293556042,extension,0.6470516656409018,0.015108921743376413,0.24633000782341696,,0.28630860257041457,0.2045354912461769,0.39762569304245216,0.2539243607898243
0.24199761054478586,0.20313879109672353,,0.19018003921519266,0.8879802877781913,0.11201971188711468,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,3,0.0,2.8787841796875,0.0038683212956129864,0.04730513291724492,0.13954513194039464,0.9588441186351702,0.041155882536259014,0.5076073221862316,0.7525714837247506,0.1715043728472665,0.11725109757389873,0.23338213481474668,-0.03447022777982056,0.9701667871559039,0.11754406342515722,-0.01090370795455442,1.2923308003228158,0.4677428438444622,4.0,0.0846918098977767,0.5835957141825929,1.0215642454568297,0.28187021176563576,0.049842259657452814,1.0,0.13585829208022915,0.264237601950299,0.42390443646581843,0.1613240117148962,0.07843102501647081,-0.3091021050349809,3.616530837956816,3.8102324409410357,0.0,0.0,0.4644918732228689,0.12209054705454037,0.10438272124156356,0.13697212585248053,0.6365546029992402,0.11303818674059585,0.10353906796080992,0.6331570255570114,0.15026571531780064,0.6065316473832354,0.011356039909514948,0.3821122802910395,0.38748975982889533,0.5502458033151925,0.2687995987944305,0.13946060184389353,0.04149399418383837,0.043804277360322885,extension,0.5715579292154871,0.033094576643634355,0.24353428068570793,,0.28532885926342266,0.20313879109672353,0.39487024062934023,0.27756280737230554
0.24199761095223948,0.20227414011556383,,0.19909646951418836,0.9079570070607588,0.09204299168777652,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,4,0.0,2.8787841796875,0.004619280448423524,0.05166246963926824,0.14033961296081543,0.9509868040913716,0.04901319595228415,0.5077397365821525,0.7180455767083913,0.19543590847752057,0.1290411073132418,0.23093089627218433,-0.044481028453446925,0.9600532576441765,0.1160152098746039,-0.0096240736294817,1.2935067906510085,0.4678926112828776,4.0,0.08533836468268419,0.5427840437041596,1.052617521258071,0.3200411510770209,0.051836438608006574,1.0,0.13579768605995923,0.24556694040074944,0.42904390092007816,0.16425064048962668,0.09943086819839664,-0.2529803521174472,3.0668977862223983,3.1610309639945626,0.0,0.0,0.5171002630377188,0.10814258584287018,0.10927314509171993,0.142539955326356,0.6400443115271628,0.09759715863037854,0.10651289421366528,0.657047163695097,0.13884279283229262,0.6183070432161912,0.016281758851619088,0.36541116767330095,0.3588560476200655,0.5716127553023398,0.2648855559527874,0.1260478132753633,0.03745387343224138,0.0441611035639653,extension,0.5775125994114205,0.05582773997593904,0.241085690271575,,0.2853144243292513,0.20227414011556383,0.3985033569236596,0.26879614195786417
0.2419976103992667,0.20227414011556383,,0.19847563348594122,0.9221672571729869,0.07783274319808697,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,5,0.0,2.8787841796875,0.005138069223903585,0.05341249689809047,0.1389144491404295,0.9383206997299567,0.06167929805087624,0.5073776170611382,0.6662296229042113,0.2313519916497171,0.13847803336102515,0.2282425223966129,-0.05496536346618086,0.9481205937918276,0.11437120799382683,-0.010037144083270277,1.28599580260925,0.4604373322799802,4.0,0.08015843084285734,0.5451952491421252,1.0450198171893135,0.32242850871989504,0.05221781045111129,1.0,0.13553001682157628,0.24469753669109195,0.4140646003652364,0.16813964501488954,0.12458198177046143,-0.21559269810677506,2.6579480608925223,2.66221084818244,0.0,0.0,0.5884620979195461,0.10142684198217466,0.11121154361171648,0.14470116095617414,0.6426604618318379,0.09115863568149507,0.10580705507891253,0.677538794465363,0.12549551716074347,0.5991234801476821,0.023879358712292742,0.3769971275469288,0.3032942358404398,0.5860349941067398,0.2633517337962985,0.1158309102174826,0.034782359638484195,0.04498351602887851,extension,0.5887579076224938,0.08371499044005759,0.23839007472270168,,0.2860023833922178,0.20270406402380145,0.398725711973384,0.26196169762988575
0.24199760938063264,0.20139141996055102,,0.19269962572434451,0.925820097560063,0.07417990174144506,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,6,0.0,2.8787841796875,0.00581800449435832,0.05638542296219384,0.13303584384266287,0.9212759576039389,0.07872404268709943,0.5062505499226972,0.6026206708047539,0.2754423578735441,0.14839660981670022,0.22482989766285755,-0.06866931868717074,0.935358529095538,0.11250357437529601,-0.00799553319175672,1.2743690079078078,0.44965665123891085,4.0,0.07571222339902306,0.5501578752882779,1.0352701639058068,0.3224341179593466,0.051695784626645036,1.0,0.137889289209852,0.24346418972709216,0.39761174499290064,0.1704125019023195,0.15572717314353213,-0.17712733171356376,2.3372322097420692,2.2372491601854563,0.0,0.0,0.6445086849853396,0.09532979229697958,0.11204571218695492,0.1469421680085361,0.6456823293119669,0.08672793995356187,0.10404317558277398,0.6951027303002775,0.11412615864537656,0.5759356810012832,0.034819865810277406,0.38924442225834355,0.27251553858513944,0.5980971464887261,0.2615681989118457,0.10773681191494688,0.03259783872636035,0.04568804966038442,extension,0.596484929556027,0.11865804628178012,0.23495490802451968,,0.28553998240057926,0.20139141996055102,0.39469454313317937,0.25695702474331483
0.2419976098171901,0.20139141996055102,,0.17650463330210187,0.9170457124710083,0.08295428676501615,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,7,0.0,2.8787841796875,0.007095820509675832,0.06450509991555009,0.12257533799856901,0.9030949145089835,0.09690508621861227,0.502420912089292,0.5411238616798073,0.31806869886349887,0.15749999834224582,0.22213471261784434,-0.07918203750159591,0.9226194488583133,0.11031388949777465,-0.008302895890437867,1.2472110379021615,0.42310897685820237,4.0,0.07218351052870275,0.5552207885193639,1.027181746903807,0.3210725333192386,0.05152316605381202,1.0,0.14259720928384922,0.24155451098340563,0.38205988495610654,0.1700752798060421,0.1880327282997314,-0.13099201158911455,2.1335273440927267,1.9180441626813263,0.0,0.0,0.694800803437829,0.0898528661346063,0.11164899927098304,0.1487920954823494,0.6497060377150774,0.08369871199829504,0.10297851974610239,0.708487989846617,0.10483477608067915,0.5524708981392905,0.050270057101442944,0.39725901250494644,0.26317008869955316,0.6097907414659858,0.2586891318205744,0.10086609277641401,0.030654031623271294,0.04828835958323907,extension,0.6222604718641378,0.1558107735181693,0.23218313069082797,,0.2884866314169801,0.20539573690560337,0.3897356254359086,0.24660434227553196
0.24199761095223948,0.19852996602580528,,0.16414288082160056,0.9001625875243917,0.09983741129690316,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,8,0.0,2.8787841796875,0.00813884882700222,0.0702610472944798,0.11180555383907631,0.8780475589446723,0.12195244265603833,0.4980076210340485,0.4654704690910876,0.3705076343030669,0.16599875246174634,0.218461482640123,-0.09416042431257665,0.9110305227804929,0.10840180399827659,-0.008116289687109202,1.2232676751445979,0.398597365769092,4.0,0.07001718509854982,0.5555384319741279,1.0226732061710209,0.323542085592635,0.05090229692723369,1.0,0.14953610001248308,0.2356272873294074,0.3707810793421231,0.16842392995022237,0.2189074176712893,-0.09561337267950876,1.996728535508737,1.6785351485013962,0.0,0.0,0.7312796561745927,0.08568033354822546,0.11082701099803671,0.1512030097655952,0.6522896471433342,0.08072731929132715,0.1028219269355759,0.7183730802498758,0.09807767072925344,0.5370648293755949,0.06695379069424234,0.39598134643165395,0.2765396664617583,0.6167296222411096,0.2577574097085744,0.09601951233344153,0.029493459063814953,0.051111699711327674,extension,0.6512400973588228,0.19213394474354573,0.22842163481982425,,0.28448486196082867,0.19852996602580528,0.3773477920331061,0.23445448465645313
0.24199761051568203,0.19299491331268379,,0.14238883896177867,0.8671633527847007,0.13283664743357804,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,9,0.0,2.8787841796875,0.009052010157574841,0.07504438560863491,0.10090567043516785,0.8491937359794974,0.15080626317649148,0.48923781735356897,0.3889182868297212,0.4235695647657849,0.1738561651436612,0.21588554105255753,-0.10399296705145389,0.900480832438916,0.10661998408613726,-0.007794427733131215,1.1895999542903155,0.3657072164933197,4.0,0.06695997274073306,0.5592393550323322,1.0147352452622727,0.32354122196557,0.05025945123634301,1.0,0.1540570500656031,0.23169648108887486,0.36002088844543323,0.16772960583330132,0.2511406271660235,-0.06609595759027798,1.9072310863994062,1.4900218425318599,0.0,0.0,0.7530267499387264,0.08228073944337666,0.10983471618965268,0.15321899286936969,0.654665554407984,0.07820047088898718,0.10299170768121257,0.7257443820126355,0.09306343836942688,0.5228272231761366,0.079898452735506,0.3972742951591499,0.2921738108852878,0.6221611378714442,0.25824028719216585,0.09122890076832846,0.028369669220410287,0.0552896521439834,extension,0.6906296572415158,0.22924283490283415,0.2256702973099891,,0.2805776008701908,0.19299491331268379,0.37002746916065615,0.22331837672390975
0.2419976114470046,0.19299491331268379,,0.1236508880610927,0.8365347679937258,0.1634652329958044,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,10,0.0,2.8787841796875,0.010230922809569165,0.08221133711049333,0.09126007126178592,0.8176736562745646,0.18232634355081245,0.47926719655515626,0.3157065167906694,0.474316097330302,0.18119784374721348,0.21365923984558322,-0.11339361011050642,0.8903367549646646,0.10490845584718045,-0.008001173370189463,1.1609643573174253,0.3363213299307972,4.0,0.064018411860161,0.5657338994205929,1.0046725999563932,0.32096446672221646,0.04928322233899962,1.0,0.15857317895279266,0.22867232738644816,0.34931743994820863,0.16653863416286185,0.2757432130747475,-0.03570542764369833,1.8377691262867302,1.3356475811451674,0.0,0.0,0.772294053225778,0.0794655370991677,0.10844448389252648,0.15515147638507187,0.6569385025650263,0.07623277127277106,0.10310197266517207,0.731377508956939,0.08928774297237396,0.508499197603669,0.0914123542024754,0.40008841635426506,0.3052123179077171,0.6257114475592971,0.25878593581728637,0.08798181801103055,0.027520795716554858,0.05979493924678536,extension,0.732020657742396,0.25903163151815534,0.22324458381626755,,0.28418730580299195,0.19716152443362586,0.36012631639217335,0.21267044206615537
