best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.44830207151620566,1,0.0001,backbone,0.6643842804478481,0.4789886665182049,0.44830207151620566
0.42625101488463735,2,0.0001,backbone,0.6387308207340539,0.4646508855884578,0.42625101488463735
0.42625101488463735,3,0.0001,backbone,0.6285678499843925,0.4691222014070368,0.4372065580215584
0.42208568295653986,4,0.0001,backbone,0.6228241050848737,0.46073863457660286,0.42208568295653986
0.41176844656872913,5,0.0001,backbone,0.6185725894756615,0.4528208865600378,0.41176844656872913
0.41176844656872913,6,0.0001,backbone,0.615683640469797,0.4631237432259281,0.4290457286802279
0.41176844656872913,7,0.0001,backbone,0.6132562435232103,0.46053463342238443,0.4238888148953315
0.41176844656872913,8,0.0001,backbone,0.6112756911898032,0.45364925772154413,0.4146723106604855
0.4191508532381382,1,0.0001,model,0.6158381889108568,0.45761685225428367,0.4191508532381382
0.4176997145016988,2,0.0001,model,0.6156758475117385,0.4566200533691718,0.4176997145016988
0.4176997145016988,3,0.0001,model,0.6154732577269897,0.45661909077443236,0.41778216840458565
0.4176997145016988,4,0.0001,model,0.6152510672109202,0.45783026850953396,0.4197530310575654
0.4176997145016988,5,0.0001,model,0.6150423206854612,0.45689371248491767,0.41848515308633144
