best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.7283958821069627,1,0.0001,backbone,0.7669772498775274,0.5932354578896174,0.7283958821069627
0.7124369106595478,2,0.0001,backbone,0.7279375835787505,0.5840854542596,0.7124369106595478
0.7124369106595478,3,0.0001,backbone,0.7188126062974334,0.5887565484122624,0.7239542911923121
0.7033433948244368,4,0.0001,backbone,0.7135879509150982,0.5787196677828592,0.7033433948244368
0.701057095376272,5,0.0001,backbone,0.7104274418670684,0.5783397825937423,0.701057095376272
0.699426221469092,6,0.0001,backbone,0.707995006814599,0.5775055260885329,0.699426221469092
0.6921164527771965,7,0.0001,backbone,0.7064897529780865,0.5734684156993078,0.6921164527771965
0.6921164527771965,8,0.0001,backbone,0.7047789562493563,0.5746536913372221,0.6953353113598294
0.6862753943791465,9,0.0001,backbone,0.7036706153303385,0.5705097887251113,0.6862753943791465
0.6862753943791465,10,0.0001,backbone,0.7026732754893601,0.5730178931402782,0.6913783077209715
0.6881823252117824,1,0.0001,model,0.702072385000065,0.571688493471297,0.6881823252117824
0.6864147685822987,2,0.0001,model,0.7018942791037261,0.5709499866243393,0.6864147685822987
0.6860239993958246,3,0.0001,model,0.7017828559037298,0.5708269017083304,0.6860239993958246
0.6860239993958246,4,0.0001,model,0.7016030109953135,0.5707886745059301,0.6860819631152683
0.6860239993958246,5,0.0001,model,0.7013889607042074,0.5719131889797392,0.688160915223379
0.6860239993958246,6,0.0001,model,0.7008605049923062,0.5719047584230937,0.6881067858801948
