best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.7024698791995881,1,0.0001,model,0.7424997976049781,0.46894191512985833,0.7024698791995881
0.6475509565974039,2,0.0001,model,0.6853142310865223,0.42358834024459596,0.6475509565974039
0.5909463181382134,3,0.0001,model,0.6030517956241965,0.3876144252126179,0.5909463181382134
0.5794139674731663,4,0.0001,model,0.5695043066516519,0.37643394110694767,0.5794139674731663
0.5794139674731663,5,0.0001,model,0.5582697573117912,0.3724180587700435,0.5802288660927425
0.5710396506483593,6,0.0001,model,0.551179370842874,0.3766113264220102,0.5710396506483593
0.5710396506483593,7,0.0001,model,0.5479433154687285,0.3685372509653606,0.5781335816496894
0.5657926608645727,8,0.0001,model,0.5441446797922254,0.36557257885024663,0.5657926608645727
0.562493112825212,9,0.0001,model,0.5408702613785863,0.36634852678056745,0.562493112825212
0.562493112825212,10,0.0001,model,0.5381550258025527,0.3645769698279245,0.5629439983103011
