best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.6463028504734948,1,0.0001,model,0.7045813896693289,0.42278461891507346,0.6463028504734948
0.5625933794275163,2,0.0001,model,0.6314602568745613,0.3627839750713772,0.5625933794275163
0.5374232469097017,3,0.0001,model,0.5572448810562491,0.343962776282477,0.5374232469097017
0.5374232469097017,4,0.0001,model,0.5374714494682848,0.3405588642945365,0.5374811026785109
0.5374228277849773,5,0.0001,model,0.5317396693862975,0.33839321089169333,0.5374228277849773
0.5173230809824807,6,0.0001,model,0.5260436162352562,0.3353011522974287,0.5173230809824807
0.5173230809824807,7,0.0001,model,0.5207747959066182,0.3326822074632796,0.5236124713269491
0.5144493667379259,8,0.0001,model,0.5165233248844743,0.3287451167901357,0.5144493667379259
0.513660405126829,9,0.0001,model,0.5131583022885025,0.32789836989508736,0.513660405126829
0.513660405126829,10,0.0001,model,0.5092917187139392,0.3279813036086067,0.5197454019198342
