best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.20075526939971106,1,0.0001,model,0.4075701516121626,0.31890164670490084,0.20075526939971106
0.19629803228945958,2,0.0001,model,0.3990618723910302,0.31477279251530055,0.19629803228945958
0.1880044506064483,3,0.0001,model,0.3795445270370692,0.30649029924756005,0.1880044506064483
0.1846094997156234,4,0.0001,model,0.36223877873271704,0.3030378758197739,0.1846094997156234
0.18352947472816422,5,0.0001,model,0.35560042154975235,0.3016254440659568,0.18352947472816422
0.1821682799075331,6,0.0001,model,0.35214312467724085,0.29990005564121974,0.1821682799075331
0.17976968025877363,7,0.0001,model,0.3491989504545927,0.29726906156256083,0.17976968025877363
0.17897586418049677,8,0.0001,model,0.34682331257499754,0.2961566245981625,0.17897586418049677
0.17897586418049677,9,0.0001,model,0.3459938121959567,0.29713143230903716,0.1799727048547495
0.17830282485201246,10,0.0001,model,0.34404616861138493,0.2953356873421442,0.17830282485201246
