base_mse,best_validation_mse,best_validation_nll,between_component_variance,continuation_field_weight,continuation_linear_weight,continuation_process_entropy,continuation_process_information_bits,continuation_process_weight_0,continuation_process_weight_1,continuation_process_weight_2,continuation_process_weight_3,continuation_process_weight_4,continuation_process_weight_5,cross_effective_ratio,cross_effective_ratio_max,cross_exact_spectral_norm,cross_gate,cross_spectral_norm,epoch,fenchel_primal,inducing_minimum_gap,latent_reconstruction_mse,latent_reconstruction_ratio,latent_variance_gain,mixture_base_weight,mixture_latent_weight,mixture_nll,mixture_routing_information_bits,mixture_weight_entropy,observation_noise_std,point_mse,point_regret,posterior_future_variance,posterior_past_variance,predictive_mean,predictive_second_moment,predictive_variance,process_axis_size_at_field_exit,process_energy_entropy,process_energy_humidity,process_energy_precipitation,process_energy_slow_state,process_energy_solar_daily,process_energy_thermodynamic,process_energy_wind,process_fusion_after_future_decode,process_future_variance_humidity,process_future_variance_precipitation,process_future_variance_slow_state,process_future_variance_solar_daily,process_future_variance_thermodynamic,process_future_variance_wind,process_signal_reconstruction_ratio,representation_gaussian_nll,representation_objective,representation_trace_correction,sample_dual_norm,selected_reference_only,sensor_group_entropy,sensor_group_prior_kl,soft_miscoverage_90,stage,standardized_error_second_moment,structural_reconstruction_ratio,total,train_nll,validation_mae,validation_mse,validation_nll,within_component_variance
,,0.5991146943221489,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.6327035648282617,,,0.5991146943221489,
,,0.5602029946943125,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.5773542560636997,,,0.5602029946943125,
0.4344134215498343,0.4786413274114094,,0.027892361491922202,0.7606066092848778,0.23939338815398514,1.7917596101760864,-1.7198264856688183e-07,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,1,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269308392656967,0.9731423119083047,0.02685769074014388,0.5370895143132657,0.8226070557720959,0.12295941438060254,9.99999993922529e-09,0.4331734279403463,-0.0033471640199422836,9.99999993922529e-09,9.99999993922529e-09,-0.028816963917691396,0.86812196765095,0.19786287075839937,6.0,1.7917594909667969,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.00041522139452432327,9.99999993922529e-09,0.0008304527970208128,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.11767305457033217,extension,2.9821406612172723,0.00041522139452432327,0.4439152181148529,,0.33112727460407076,0.4786413274114094,0.5276497509330511,0.16997050947975367
0.4344134230632335,0.4754869117938652,,0.08986913520493545,0.8669209736399353,0.13307902863016352,1.7917596101760864,-1.7198264856688183e-07,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,2,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269345135660842,0.9523951541632414,0.04760484688449651,0.5040753919165581,0.7243376770056784,0.1910745579516515,9.99999993922529e-09,0.42941275669727474,-0.012895774561911821,9.99999993922529e-09,9.99999993922529e-09,-0.025688911136057868,0.9499785546213388,0.28416604443918914,6.0,1.7917594909667969,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.0003922400148894667,9.99999993922529e-09,0.0007844900324016635,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.08971963354269974,extension,2.6940538114868104,0.0003922400148894667,0.4394942660583183,,0.3292051418117745,0.4754869117938652,0.4919255737525721,0.19429690961260349
0.43441341852303594,0.4754869117938652,,0.13293886656174436,0.9032865604385734,0.09671344090020284,1.7917596101760864,-1.7198264856688183e-07,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,3,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269366357009858,0.9413511157035828,0.058648884849390015,0.47562066931277514,0.6784259350970387,0.2228981532389298,9.99999993922529e-09,0.4259127003606409,-0.022077896632254124,9.99999993922529e-09,9.99999993922529e-09,-0.02232103599885704,1.028702486306429,0.36371001112274826,6.0,1.7917594909667969,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.0013795597049579555,9.99999993922529e-09,0.002759129399919402,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.07026736397529021,extension,2.3027301896363497,0.0013795597049579555,0.43542511365376413,,0.3299041507105348,0.4759830201744403,0.47031981342782575,0.23077114461921155
0.43441342061851174,0.4754869117938652,,0.17976817121962085,0.9327532933093607,0.06724671239499003,1.7917596101760864,-1.7198264856688183e-07,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,4,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693853629752994,0.9385246625170112,0.06147533867624588,0.4533128950279206,0.6674948558211327,0.23047500057145953,9.99999993922529e-09,0.4219772316282615,-0.03282331954687834,9.99999993922529e-09,9.99999993922529e-09,-0.02144031556417758,1.0736003397032619,0.4078709145542234,6.0,1.7917594909667969,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.0052864458830299554,9.99999993922529e-09,0.010572901563136838,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.06555632490199059,extension,2.40176430856809,0.0052864458830299554,0.43104348657652736,,0.33370229523017925,0.48035134177990063,0.4500415342239042,0.22810274502262473
0.4344134205020964,0.4754869117938652,,0.22039293521083891,0.9442659202031791,0.055734080291586,1.7917596101760864,-1.7198264856688183e-07,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,5,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269405799685046,0.9303094535134733,0.06969054529326968,0.4303173271473497,0.6358353174291551,0.2524197173770517,9.99999993922529e-09,0.41727063164580613,-0.04506124695762992,9.99999993922529e-09,9.99999993922529e-09,-0.01897905536225153,1.1076660682447255,0.43916818546131253,6.0,1.7917594909667969,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.014033486091648228,9.99999993922529e-09,0.028066982311429456,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.0647125014802441,extension,2.711117621976882,0.014033486091648228,0.42587697820272297,,0.33369229584143906,0.48213315325439293,0.4329593980995317,0.21877524722367525
0.43441341700963676,0.4754869117938652,,0.26606306742178276,0.9541536341421306,0.045846365741454065,1.7917596101760864,-1.7198264856688183e-07,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,6,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12694278347771615,0.9165104911662638,0.08348950755316764,0.41124483582098037,0.5865972433239222,0.28654895233921707,9.99999993922529e-09,0.4104218416614458,-0.0633093067444861,9.99999993922529e-09,9.99999993922529e-09,-0.017400642438587965,1.1667836718261242,0.4944183153565973,6.0,1.7917594909667969,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.02285963344911579,9.99999993922529e-09,0.04571927629876882,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.056703731475863606,extension,2.6417191934306175,0.02285963344911579,0.4186467380495742,,0.3350198719867323,0.4810177015249061,0.4083111236492793,0.2283552496228367
0.4344134161947295,0.4754869117938652,,0.2803884284803644,0.9636884285137057,0.036311573785496876,1.7917596101760864,-1.7198264856688183e-07,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,7,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269461646443233,0.9094645050354302,0.09053549636155367,0.3942268908722326,0.5634116097353399,0.30262000870425254,9.99999993922529e-09,0.4030311363749206,-0.08188962517306209,9.99999993922529e-09,9.99999993922529e-09,-0.014532163031105938,1.1878520757891238,0.5150059519801289,6.0,1.7917594909667969,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.030100123010925017,9.99999993922529e-09,0.06020025588804856,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.0518348040204728,extension,2.8469332607928663,0.030100123010925017,0.4109156730119139,,0.33672583040106235,0.48460365224767615,0.38728677240821224,0.2346175202401355
0.4344134193379432,0.4754869117938652,,0.3067354663508013,0.9672064166516066,0.03279357975407038,1.7917596101760864,-1.7198264856688183e-07,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,8,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269505168311298,0.8887035450898111,0.1112964526982978,0.3753448921488598,0.497289432445541,0.34845240879803896,9.99999993922529e-09,0.39372855506371707,-0.10681791556999087,9.99999993922529e-09,9.99999993922529e-09,-0.015080209249845211,1.2141533228568733,0.5390102644450963,6.0,1.7917594909667969,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.042042697372380644,9.99999993922529e-09,0.08408540580421686,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.04961777917924337,extension,3.167474041460082,0.042042697372380644,0.4012354534352198,,0.3437632133090307,0.4951353779545537,0.3817973226153602,0.2322748020524159
