base_mse,best_validation_mse,best_validation_nll,between_component_variance,continuation_field_weight,continuation_linear_weight,continuation_process_entropy,continuation_process_information_bits,continuation_process_weight_0,continuation_process_weight_1,continuation_process_weight_2,continuation_process_weight_3,continuation_process_weight_4,continuation_process_weight_5,cross_effective_ratio,cross_effective_ratio_max,cross_exact_spectral_norm,cross_gate,cross_spectral_norm,epoch,fenchel_primal,inducing_minimum_gap,latent_reconstruction_mse,latent_reconstruction_ratio,latent_variance_gain,mixture_base_weight,mixture_latent_weight,mixture_nll,mixture_routing_information_bits,mixture_weight_entropy,observation_noise_std,point_mse,point_regret,posterior_future_variance,posterior_past_variance,predictive_mean,predictive_second_moment,predictive_variance,process_axis_size_at_field_exit,process_energy_entropy,process_energy_humidity,process_energy_precipitation,process_energy_slow_state,process_energy_solar_daily,process_energy_thermodynamic,process_energy_wind,process_fusion_after_future_decode,process_future_variance_humidity,process_future_variance_precipitation,process_future_variance_slow_state,process_future_variance_solar_daily,process_future_variance_thermodynamic,process_future_variance_wind,process_signal_reconstruction_ratio,representation_gaussian_nll,representation_objective,representation_trace_correction,sample_dual_norm,selected_reference_only,sensor_group_entropy,sensor_group_prior_kl,soft_miscoverage_90,stage,standardized_error_second_moment,structural_reconstruction_ratio,total,train_nll,validation_mae,validation_mse,validation_nll,within_component_variance
,,0.9712382294237614,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.889379199128598,,,0.9712382294237614,
,,0.9308891780674458,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.85011240048334,,,0.9308891780674458,
0.5831939857453108,0.7119335914625272,,0.0578418650607091,0.7866636221297085,0.21333637880161405,1.7917596101760864,-1.7198264856688183e-07,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,1,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.126931207254529,0.9791644937358797,0.020835506278672256,0.8171693398617208,0.8541882638819516,0.10106898506637663,9.99999993922529e-09,0.5805353634059429,-0.004660207312554121,9.99999993922529e-09,9.99999993922529e-09,-0.03470472490243992,0.9866914986632764,0.36624188371933997,6.0,1.7917594909667969,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.0007537200639298192,9.99999993922529e-09,0.0015074501275628635,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.11064884159713984,extension,2.1134048542007804,0.0007537200639298192,0.5968787483870983,,0.4828496438485605,0.7151943381711499,0.9114170161386331,0.3084000167436898
0.5831939848139882,0.7095201327476972,,0.31022613612003624,0.8653595638461411,0.1346404340583831,1.7917596101760864,-1.7198264856688183e-07,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,2,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693468714132905,0.9721520533785224,0.02784794791659806,0.7936540967784822,0.8165773944929242,0.12713885481934994,9.99999993922529e-09,0.5736670410260558,-0.01554262638092041,9.99999993922529e-09,9.99999993922529e-09,-0.03138593722360383,1.239084919448942,0.6148860738612711,6.0,1.7917594909667969,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.014772261178222834,9.99999993922529e-09,0.02954453202255536,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.09180237678810954,extension,2.2085873764008284,0.014772261178222834,0.5895401223096997,,0.4808631096357181,0.7095201327476972,0.8803184491892656,0.3046599340159446
0.5831939838826656,0.7095201327476972,,0.42357393802376464,0.9031610628589988,0.0968389394111,1.7917596101760864,-1.7198264856688183e-07,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,3,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12696628586854786,0.9688545372337103,0.031145461587584578,0.7532544895075262,0.7999720075167716,0.13864883570931852,9.99999993922529e-09,0.568820889107883,-0.024004557635635138,9.99999993922529e-09,9.99999993922529e-09,-0.03171815571113257,1.3684407221153378,0.7445890365634114,6.0,1.7917594909667969,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.039763598470017314,9.99999993922529e-09,0.07952720817411318,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.07849209944834001,extension,2.3257491886615753,0.039763598470017314,0.5838859789073467,,0.48317400883535017,0.7165852931861945,0.7752146329730749,0.32101511978544295
0.5831939822528511,0.7095201327476972,,0.4417832189355977,0.9138603727333248,0.08613962406525388,1.7917596101760864,-1.7198264856688183e-07,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,4,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1312344002071768,0.9635308873839676,0.03646911439136602,0.5865773819386959,0.7743188571184874,0.15643024165183306,9.99999993922529e-09,0.5671447962522507,-0.027079923078417778,9.99999993922529e-09,9.99999993922529e-09,-0.034468270485376706,1.4106304119341075,0.7878101603128016,6.0,1.7917594909667969,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.053094849979970604,9.99999993922529e-09,0.10618971078656614,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.06936568536912091,extension,2.4296949319541454,0.053094849979970604,0.5788763442542404,,0.4838628617544023,0.7176487184285697,0.5484918846438328,0.34602695470675826
0.5831939862109721,0.7095201327476972,,0.3694958903361112,0.9161619655787945,0.08383803168544546,1.7917596101760864,-1.7198264856688183e-07,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,5,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.15222160960547626,0.9623898910358548,0.03761011335882358,0.523814802756533,0.7688223994337022,0.16024009441025555,9.99999993922529e-09,0.5681507454719394,-0.025390128139406443,9.99999993922529e-09,9.99999993922529e-09,-0.031578083984641125,1.344069983344525,0.7235499646048993,6.0,1.7917594909667969,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.06285428837873042,9.99999993922529e-09,0.12570858525577933,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.06869468849617988,extension,2.6802057647146285,0.06285428837873042,0.5786270413082093,,0.489990807588769,0.7289950920791223,0.5291743019285301,0.3540540647227317
0.5831939829513431,0.7095201327476972,,0.41488090861821547,0.9175733923912048,0.08242660999530926,1.7917596101760864,-1.7198264856688183e-07,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,6,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1755498027196154,0.9624595558270812,0.03754044300876558,0.5107049799989909,0.7691511870361865,0.16001219779718667,9.99999993922529e-09,0.5671145624946803,-0.02645015111193061,9.99999993922529e-09,9.99999993922529e-09,-0.029973150020737194,1.3977974094450474,0.7757943251635879,6.0,1.7917594909667969,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.06599947818904184,9.99999993922529e-09,0.13199896446894854,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.06696070934413001,extension,2.9482949725352228,0.06599947818904184,0.5773286581970751,,0.480108606920461,0.7096159549827509,0.5182336078335842,0.36091341241262853
0.5831939862109721,0.7095201327476972,,0.4394267639145255,0.9288355503231287,0.07116445020074025,1.7917596101760864,-1.7198264856688183e-07,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,7,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.19809106888715178,0.9602340711280704,0.03976593405241147,0.4970993506722152,0.7588597894646227,0.1671456565381959,9.99999993922529e-09,0.5650785288307816,-0.030293532647192478,9.99999993922529e-09,9.99999993922529e-09,-0.032663794272593805,1.426987782586366,0.8084948468022048,6.0,1.7917594909667969,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.0698668893892318,9.99999993922529e-09,0.13973378646187484,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.06251495852484368,extension,3.3009821050800383,0.0698668893892318,0.5750205179210752,,0.4873452154627132,0.723352239834148,0.5066267934938272,0.3690680842846632
0.5831939806230366,0.7095201327476972,,0.4690381136024371,0.9396030576899648,0.0603969409421552,1.7917596101760864,-1.7198264856688183e-07,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,8,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.22261797008104622,0.960109761916101,0.039890237647341564,0.48516467749141157,0.758315758779645,0.16752274660393596,9.99999993922529e-09,0.5636767374817282,-0.03316219989210367,9.99999993922529e-09,9.99999993922529e-09,-0.032225205236954935,1.465999492444098,0.846185615286231,6.0,1.7917594909667969,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.08005088957725093,9.99999993922529e-09,0.1601017857901752,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.060620299162110314,extension,3.7334646340459585,0.08005088957725093,0.5733800316229463,,0.485314746298277,0.7192640684689584,0.4973818218956391,0.37714750319719315
