base_mse,best_validation_mse,best_validation_nll,between_component_variance,continuation_field_weight,continuation_linear_weight,continuation_process_entropy,continuation_process_information_bits,continuation_process_weight_0,continuation_process_weight_1,continuation_process_weight_2,continuation_process_weight_3,cross_effective_ratio,cross_effective_ratio_max,cross_exact_spectral_norm,cross_gate,cross_spectral_norm,epoch,fenchel_primal,inducing_minimum_gap,latent_reconstruction_mse,latent_reconstruction_ratio,latent_variance_gain,mixture_base_weight,mixture_latent_weight,mixture_nll,mixture_routing_information_bits,mixture_weight_entropy,observation_noise_std,point_mse,point_regret,posterior_future_variance,posterior_past_variance,predictive_mean,predictive_second_moment,predictive_variance,process_axis_size_at_field_exit,process_energy_baseline,process_energy_congestion,process_energy_daily,process_energy_entropy,process_energy_weekly,process_fusion_after_future_decode,process_future_variance_baseline,process_future_variance_congestion,process_future_variance_daily,process_future_variance_weekly,process_signal_reconstruction_ratio,representation_gaussian_nll,representation_objective,representation_trace_correction,sample_dual_norm,selected_reference_only,sensor_group_entropy,sensor_group_irregular_high_variability_process_0,sensor_group_irregular_high_variability_process_1,sensor_group_irregular_high_variability_process_2,sensor_group_irregular_high_variability_process_3,sensor_group_low_activity_process_0,sensor_group_low_activity_process_1,sensor_group_low_activity_process_2,sensor_group_low_activity_process_3,sensor_group_mass_irregular_high_variability,sensor_group_mass_low_activity,sensor_group_mass_strongly_periodic,sensor_group_prior_kl,sensor_group_strongly_periodic_process_0,sensor_group_strongly_periodic_process_1,sensor_group_strongly_periodic_process_2,sensor_group_strongly_periodic_process_3,soft_miscoverage_90,stage,standardized_error_second_moment,structural_reconstruction_ratio,total,train_nll,validation_mae,validation_mse,validation_nll,within_component_variance
,,0.3869243988301605,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.3510772865556646,,,0.3869243988301605,
,,0.3604475589624296,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.2951493509899592,,,0.3604475589624296,
0.2772931911749765,0.38722161302266933,,0.02590987452549598,0.7615176343824714,0.23848236625781283,1.2972695564385504,0.1284356483255671,0.4095824846881442,0.17540590872522444,0.1752862284774892,0.2397253773524426,0.0012978033482008433,0.0032883159273917606,0.7612234688203898,0.01818546117283404,0.7897155707886983,1,0.0,2.812915623188019,0.0027985008412088064,0.047579983351170085,0.13244807778391987,0.9652274633990601,0.034772539482219145,0.25202435758546926,0.784830842516385,0.14914388926990796,0.10411744011798874,0.2762171517533716,-0.0038700998993590474,0.8500495876651257,0.13372488782624714,-0.007075148934227116,0.8887113225646317,0.14908734646451194,4.0,0.0658636432926869,0.1748658855794929,0.700400460860692,0.8660594678949565,0.0588700082989817,1.0,0.22072048141853884,0.22390552191063762,0.24421991856070235,0.2191891937982291,0.05528811001568101,-0.40677701483946294,2.9578397506847978,3.3174747661687434,0.0,0.0,1.0054488455643877,0.25591852189972997,0.25616793730296195,0.25621086452156305,0.2317026770906523,0.2567873909138143,0.25730193173512816,0.25734029547311366,0.22857038211077452,0.3138654215144925,0.3695460809103679,0.3165884637273848,-1.0054488455643877,0.25591860874556005,0.2561680800281465,0.2562110184226185,0.23170228966046125,0.09539026259153616,extension,2.016726883361116,0.0019083835561573004,0.2842154785466846,,0.2773322891900145,0.38722161302266933,0.30614532010319334,0.12317747158522252
0.2772931919025723,0.3859946616502975,,0.031632647369406186,0.8058857552241534,0.19411424393183552,1.1141091345343739,0.3926802772912197,0.5828563321847469,0.10775219564675353,0.10552189406007528,0.2038695772353094,0.0017753445497419307,0.004243219567797496,0.9778675818815827,0.018252678812132217,1.0167017355561256,2,0.0,2.729451686143875,0.0022538932050792937,0.041186413709510816,0.13783707050606608,0.9348988025449216,0.06510119749145815,0.2284018020145595,0.6528693672735244,0.2406126161222346,0.1115061097079888,0.275153656170005,-0.007733347243629396,0.8111223585437983,0.12791512123658322,-0.007293988861235334,1.0467689873185009,0.304739651910495,4.0,0.06320654493174516,0.1364295705279801,0.7477132997009903,0.784012547810562,0.05265058416262036,1.0,0.23738661126117222,0.16993403682135977,0.24435575568350032,0.22067554548266344,0.05330191530811135,-0.42448209965368733,1.8246542748529464,2.194724887376651,0.0,0.0,0.23876796214608476,0.2628913135267794,0.2615916463546455,0.26180741493590176,0.21370962634682655,0.27000823244452477,0.2741651707328856,0.27442339272238314,0.18140320340171456,0.038159078235366906,0.9233052267227322,0.03853566146426601,-0.23876796214608476,0.262894302373752,0.26159497583284974,0.2618108696769923,0.2136998511850834,0.054454320525110234,extension,0.8892030244460329,0.003497253650039056,0.28154634684324265,,0.2763194884006364,0.3859946616502975,0.29765921737998724,0.27310700362431817
0.277293191436911,0.3859946616502975,,0.03439515343416133,0.8342754172626883,0.16572458580776583,0.9785474304808304,0.5882544725900516,0.664735805708915,0.08120941102970392,0.07767160930961836,0.17638317684759386,0.001978421487592641,0.003946533734051627,0.943919972050935,0.01825893142085988,0.9794651190750301,3,0.0,2.701342761516571,0.0023236926804202085,0.04354320128186373,0.13799527403898537,0.9259368177736178,0.07406318260473199,0.22499532832443947,0.6191840284736827,0.2639615138468798,0.117632620211225,0.27465909958118573,-0.00949501630384475,0.7739381792489439,0.12261945829959586,-0.006443865939758098,1.071428062627092,0.32723393657943234,4.0,0.0591231887046888,0.1073137700004736,0.7855643517104909,0.708879372687079,0.04799868873305968,1.0,0.2458700013521593,0.13342002393619623,0.23956380257732235,0.21809413385926746,0.05456773079640698,-0.42560453061014414,1.2074646233813837,1.5764479343779385,0.0,0.0,0.02999116124738066,0.26379712065681815,0.2618963457643986,0.26215697824954987,0.21214955253526568,0.2764168076682836,0.28658162453211844,0.2875443275552243,0.14945724233984947,0.0025203597074323625,0.9949328427901492,0.002546763370219196,-0.02999116124738066,0.2638009728398174,0.2619002819992602,0.2621610979549587,0.2121376524446532,0.05117351142689586,extension,0.806865151040256,0.0023534009583272564,0.28036647115368396,,0.27617400236842393,0.38682722828469257,0.2950744955645253,0.2928387829451822
0.2772931922809221,0.3859946616502975,,0.03521024938163464,0.8611701457994059,0.13882985315285623,0.8269376965472475,0.806981080211699,0.7418947474798188,0.058655983324570116,0.055901671505125705,0.14354759722482413,0.0025499675862192817,0.0038189331958164985,0.9914324409328401,0.018340167094720528,1.0540377991274,4,0.0,2.6786902472376823,0.0024135514177032746,0.04633933338482166,0.13738922809716314,0.9139171169372275,0.08608288288814947,0.2211478005410754,0.5768821045057848,0.2932829738711007,0.1229360899887979,0.2740825441724155,-0.011584244552068412,0.741438707569614,0.1179038286791183,-0.007072613154427643,1.0655602833721787,0.32002346095396206,4.0,0.054641783604893135,0.0889227778534405,0.8124541662400588,0.6485969263594598,0.043981270981021225,1.0,0.24807071915711276,0.1113533215248026,0.23264721798477694,0.2129148154053837,0.0564430112062837,-0.4236960094422102,0.8594806774053723,1.2252473360858858,0.0,0.0,0.010914199595390528,0.2639256736729294,0.261920970864594,0.2621890518348664,0.21196430129930377,0.27915412932634354,0.2949601886793971,0.29647864610888064,0.12940703489584848,0.000752318932484286,0.9984873206121847,0.0007603253417300948,-0.010914199595390528,0.2639296902343631,0.2619249830022454,0.2621932616457343,0.21195206861011684,0.05207909770979313,extension,0.8182411332381889,0.0015954845424630548,0.2793649803788867,,0.27665990008239444,0.3860412916285256,0.2880870218699177,0.2848132118815556
0.2772931905055884,0.3859946616502975,,0.034912708646515966,0.8786994279362261,0.12130057100148406,0.7199983590980992,0.9612619314575568,0.789255902171135,0.046476474846713245,0.043050913329352625,0.1212167103367392,0.0030342509617184987,0.004654372698496445,0.9997431822121143,0.018457863552612253,1.08360633905977,5,0.0,2.64803197234869,0.0025275250445702113,0.04922796920436667,0.13634567987173796,0.9053957050200552,0.09460429733735509,0.21831403421674622,0.5488949208520353,0.31268220994388685,0.12761402584146708,0.2736289501772262,-0.013241507112979889,0.7118329679360613,0.11349815921857953,-0.00687044799640546,1.0594100528396666,0.31391054968116805,4.0,0.050224524224177,0.0754107154571102,0.8345817521912977,0.5946129956282675,0.03978300730523188,1.0,0.24748635283322074,0.09583447621844243,0.22664335565059446,0.20534255652455613,0.058310028951382264,-0.4197260522050783,0.6339645343832672,0.9940338471205905,0.0,0.0,0.005813800646137679,0.2639815991278738,0.2619279862847179,0.26219975226558745,0.21189066430088133,0.28119625453837216,0.3005400684196502,0.3031401075422764,0.11512356816092506,0.000362781538285617,0.9992705148179084,0.00036666628338366536,-0.005813800646137679,0.2639856955502182,0.26193201285786927,0.2622039997950196,0.21187829226255417,0.053040375794807915,extension,0.8320786753902212,0.0014048516258071686,0.278629196138354,,0.27622540531924816,0.38670700765009924,0.28692612121813,0.2789978404180147
0.2772931904764846,0.3855196764178247,,0.03525493902998278,0.8966907050926238,0.10330929288465995,0.6242290263762698,1.0994278704747558,0.8273391121765599,0.03635653663513949,0.03329249245507526,0.10301185835851356,0.0032874137541512027,0.00571754659540602,1.0000029234215617,0.018596478243125603,1.1266782945021987,6,0.0,2.6065638680011034,0.0025786935841551895,0.051155461980670225,0.1342030488885939,0.8924102999735624,0.10758969854214229,0.21470375667558983,0.5078767586383037,0.34111383446725085,0.1317214648006484,0.2728497827483807,-0.015902241342701018,0.6841392698697746,0.10913130348490085,-0.006800708988086157,1.0548804734135047,0.3080431006383151,4.0,0.0459639986656839,0.06484465837274911,0.8539094286970794,0.5442287074984051,0.035281913880680804,1.0,0.244725473865401,0.08420028470573016,0.2223889722081367,0.19561850960599259,0.05963808142405469,-0.4161574837635271,0.4788629912654869,0.8339964215410873,0.0,0.0,0.003734964158411458,0.2640144322067499,0.2619301900267601,0.26220490178093314,0.21185047610197216,0.28371298662386835,0.30387091310694814,0.30810326361097395,0.10431283566867933,0.00021871139642826165,0.9995601943228394,0.00022105790645809975,-0.003734964158411458,0.2640185854397714,0.26193422288633883,0.26220916979946196,0.2118380181491375,0.05396111863956321,extension,0.8482873936882243,0.0014233207383540503,0.2776227213034872,,0.27483175309530716,0.3855196764178247,0.287452425652494,0.27278816199395806
0.27729319263016805,0.38524897227703314,,0.03531853146341746,0.9086344973184168,0.09136550336552318,0.5321649446850643,1.2322482641320676,0.8608589195646346,0.027873437917151023,0.02510763152167783,0.08616001010523178,0.003483114284790645,0.00645794100000785,1.000004688743502,0.01877498453541193,1.1938067162409425,7,0.0,2.5692539624869823,0.0026384352067907457,0.053110637978534214,0.13109000399708748,0.8750601172214374,0.12493988250207622,0.21173570208338788,0.45723232137970626,0.3762178836623207,0.13536729698535055,0.2721795817487873,-0.018282385426573455,0.6599341882392764,0.10494603212282527,-0.006745343515945024,1.055516849271953,0.30887056118808687,4.0,0.04200164008034335,0.054920195987506304,0.8718965993029997,0.49495405110064894,0.031181564001599327,1.0,0.2401872313057538,0.07478595717111602,0.22127781502786092,0.1851629450393375,0.06141607784957159,-0.41192765563027933,0.36851226777071133,0.7178771521430463,0.0,0.0,0.0026342014557485527,0.2640387024730444,0.261930244974792,0.2622073646634817,0.21182368823792785,0.28796390257775784,0.305171208223328,0.3113777998369187,0.095487090642564,0.00014732070840750566,0.9997037420980632,0.00014890315070203997,-0.0026342014557485527,0.264042911818251,0.2619342841207981,0.26221164176240563,0.2118111641611904,0.054064444586401805,extension,0.84992107283324,0.0011730353709253905,0.27678280882537365,,0.2757327566883364,0.38524897227703314,0.2813155074448635,0.2735520298592746
0.2772931908839382,0.383419586036656,,0.03570354197290726,0.910960555775091,0.08903944628400495,0.446252063033171,1.3561943506356329,0.8894879611907527,0.020618336275219917,0.01844257342236233,0.0714511254336685,0.0035389346599004057,0.006922976143869164,1.000003894791007,0.018967883035656996,1.2778967516496778,8,0.0,2.537181159481406,0.0026942312806568225,0.05450706963893026,0.12640714005101472,0.8564202405977994,0.14357975652092136,0.20850410640923656,0.40672154765343294,0.41122928459662944,0.138703468372114,0.2711202218197286,-0.0221661803079769,0.6377331797266379,0.10107176526798867,-0.0065654290406556015,1.0512262020492926,0.30252191110048443,4.0,0.03809524244934437,0.04727004426968051,0.8870700468542054,0.4510230209561996,0.027564665617319406,1.0,0.23449796900968067,0.06721874861977994,0.22058929907507263,0.17537852621171623,0.06251908371632453,-0.4065853621577844,0.2853006644290872,0.6281385360052809,0.0,0.0,0.0019882035671798803,0.26405539247207344,0.26192987500689924,0.26220965711399913,0.2118050722638145,0.2917075692676008,0.30579033051617444,0.31411179807037115,0.08839030255330727,0.00010731487047621613,0.9997841801960021,0.00010846747733239681,-0.0019882035671798803,0.2640596351120621,0.2619339181110263,0.26221394701860845,0.21179249638225883,0.05475732332706684,extension,0.8670072538079694,0.001248288746637627,0.2755756051046774,,0.2733059112781478,0.383419586036656,0.2774618808568145,0.26681837052456103
0.2772931907675229,0.3829159674642538,,0.03532556757636485,0.9151648746337742,0.08483512507518753,0.40958543575834483,1.409093112219125,0.9005345707992092,0.01753269961955084,0.0153633555109991,0.06656937584921252,0.003587131178846903,0.007179153786637471,1.000003800727427,0.0192486861924408,1.3542039934545755,9,0.0,2.5048037506639957,0.0027982878309558146,0.05707834934582934,0.12010200350778177,0.8330902687739581,0.16690973201184534,0.2048896132291702,0.34961363120237365,0.45081347675295547,0.1416474236175418,0.26994691815343685,-0.02626978058833629,0.6166001381352544,0.09733551282261033,-0.006021146360520646,1.0483938264660537,0.2985003474750556,4.0,0.03410782438731985,0.04086433069460327,0.9006114503135905,0.41020925279008225,0.02441639440257859,1.0,0.22637469178880565,0.061121902013837826,0.22114968617097475,0.16603155687334947,0.06395826975494856,-0.4000723902718164,0.22555505819036625,0.5607675266219303,0.0,0.0,0.0015980707116796111,0.26406863261945546,0.26192889059893787,0.2622111679520458,0.21179130533710122,0.29568479862064123,0.3056791634298861,0.3159525957889855,0.08268344274256378,8.400266064256812e-05,0.9998310587834567,8.4902456819691e-05,-0.0015980707116796111,0.26407292066141963,0.2619329276494682,0.26221546600572765,0.21177868789527565,0.055354597432597075,extension,0.8859334110748023,0.0009176328146622836,0.274270263267681,,0.2721432142265066,0.3829159674642538,0.2749469946138561,0.26317477974225767
