bank,batch_size,best_epoch,best_stage,best_validation_mse,candidate,checkpoint,config_hash,continuation,continuation_unfreeze_blocks,cross_process_exchange,dataset,effective_batch_size,elapsed_seconds,enhancement_protocol,experiment,extension_epochs,final_candidate,gradient_clip,head_learning_rate,horizon,inducing_points,inference_ms_batch,inference_reference_only,latent_dim,learning_rate,mae,max_train_windows,max_validation_windows,model,mse,nll_weight,num_windows,parameters,patch_lens,pre_repair_mae,pre_repair_mse,primal_dual,reference_epochs,repair_mae_delta,repair_mse_delta,representation_weight,result_path,result_sha256,reused_source,rmse,scale,seed,selected_config,selected_patch_lens,selection_protocol,selector_repair_evaluation_only,selector_state_restored,seq_len,structural_only,trainable_parameters,training_ms_optimizer_step,validation_selected_stage,variant,weight_decay,wide_batch_size
off,16,2,extension,1.0172658324951218,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/ETTh1/h192.pt,7114eb44ef88e138,early,2,False,ETTh1,16,127.76664214162156,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,27.5168362656374,False,,0.0007,0.44181997857222755,2048,1024,LatentFlow,0.44772642700674137,0.02,2689.0,1422510,,0.44055688285141964,0.44923558725187057,False,2,0.0012630957208079052,-0.001509160245129204,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/ETTh1/h192.json,69727e0981e81fa6c70643e78627f7df5d9c77c972a3596e44a855dda48ee1c1,,0.6691236261011424,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16-32-48,,True,True,96,False,0,95.56494880416722,extension,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,0,reference,1.3008724455119802,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/ETTh1/h336.pt,0450f7b93a488e76,early,2,False,ETTh1,16,127.34410357102752,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,6.622240433610881,True,,0.0007,0.45424901281836333,2048,1024,LatentFlow,0.48029273990997007,0.02,2545.0,1479862,,0.45424901281836333,0.48029273990997007,False,2,0.0,0.0,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/ETTh1/h336.json,397576432298d5d08e2397eb1f00ca80b735bc479358b035b1e410d918b11e7a,,0.6930315576580695,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16-32-48,,True,True,96,False,0,95.15877667072346,reference,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,0,reference,1.5787925137413872,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/ETTh1/h720.pt,88a4f5be43a45f70,early,2,False,ETTh1,16,127.13183142337948,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,6.843698280515955,True,,0.0007,0.4803721449625807,2048,1024,LatentFlow,0.49710112704298914,0.02,2161.0,1634910,,0.4803721449625807,0.49710112704298914,False,2,0.0,0.0,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/ETTh1/h720.json,21fd5c6749fe4e11cd16d4be49d1627c0848d4d35a5073a22d0ab21bc8c765aa,,0.7050539887434076,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16-32-48,,True,True,96,False,0,95.17683327867417,reference,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,2,extension,0.7624445972698075,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/ETTh1/h96.pt,72c3f368e2d36b47,early,2,False,ETTh1,16,122.16997799099772,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,24.451454390766305,False,,0.0007,0.41372695501170487,2048,1024,LatentFlow,0.40302943149529796,0.02,2785.0,1384538,,0.41171991355278315,0.40215477523940685,False,2,0.002007041458921721,0.0008746562558911153,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/ETTh1/h96.json,783b761dc8200b5c5587bfd66a58fe6121e1d312e744e347e8e9e8692650bfe2,,0.6348459903750656,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16-32-48,,True,True,96,False,0,91.3380384421771,extension,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,4,extension,0.28349493222222444,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/ETTh2/h192.pt,6c2ac767cedfb072,early,2,False,ETTh2,16,129.34700441733003,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,25.10307479962082,False,,0.0007,0.43282785141887514,2048,1024,LatentFlow,0.4400540115277272,0.02,2689.0,1392262,,0.40752161966316525,0.39740199310103314,False,2,0.025306231755709896,0.04265201842669408,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/ETTh2/h192.json,ea5d28471aba3bd6e0734829353f621ff26b36fd9d1c721b2f03cb54baf5f507,,0.663365669542619,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",16-32-48,,True,True,96,False,0,96.6136558825383,extension,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,0,reference,0.3565130593622623,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/ETTh2/h336.pt,9d3f99f1064c7032,early,2,False,ETTh2,16,123.44601850025356,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,6.696322056040451,True,,0.0007,0.4249041535223649,2048,1024,LatentFlow,0.41214913227932765,0.02,2545.0,1449614,,0.4249041535223649,0.41214913227932765,False,2,0.0,0.0,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/ETTh2/h336.json,d75a0331ac1e64cd49eb921feeec0b7a324071d020c624e29362d3826c4e841d,,0.6419884206738683,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",16-32-48,,True,True,96,False,0,92.2705235061585,reference,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,0,reference,0.6195506561370123,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/ETTh2/h720.pt,a391a2f826a9a236,early,2,False,ETTh2,16,125.84540193295106,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,6.967887101667141,True,,0.0007,0.44607007720645325,2048,1024,LatentFlow,0.42525227503688534,0.02,2161.0,1604662,,0.44607007720645325,0.42525227503688534,False,2,0.0,0.0,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/ETTh2/h720.json,96751e1b4462042b5e40ddab1bd8ae8629be68f985e200557f4d1a321597a6d6,,0.6521136979368592,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",16-32-48,,True,True,96,False,0,94.27120596119494,reference,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,0,reference,0.22376768503870284,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/ETTh2/h96.pt,bdf5bffcee41f4f8,early,2,False,ETTh2,16,122.63473133556545,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,6.3039518951982085,True,,0.0007,0.3484349451687149,2048,1024,LatentFlow,0.30091272523548496,0.02,2785.0,1354290,,0.3484349451687149,0.30091272523548496,False,2,0.0,0.0,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/ETTh2/h96.json,fa362b1b9a7d179e855e209c0b523ed2b104043a4047ac956489b9ac8afeef4f,,0.5485551250653711,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",16-32-48,,True,True,96,False,0,91.61711009510327,reference,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,1,extension,0.5086500046863442,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/ETTm1/h192.pt,7d10b0d5b3070bf2,early,2,False,ETTm1,16,129.82088187523186,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,25.340342406799973,False,,0.0007,0.4002118041328561,2048,1024,LatentFlow,0.38638551910372043,0.02,11329.0,1380382,,0.39792928345770845,0.38387849383223926,False,2,0.00228252067514767,0.002507025271481167,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/ETTm1/h192.json,7b482bcf6b1b437c04f697e1cb8de6187cb5efb2797df335d50c2bd713e4dbd5,,0.6215991627276539,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8-24-48,,True,True,96,False,0,94.21058096486377,extension,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,4,extension,0.6558191188338662,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/ETTm1/h336.pt,7ab4cd5d5cfb4e10,early,2,False,ETTm1,16,133.86331538087688,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,25.6905169112816,False,,0.0007,0.429673175566359,2048,1024,LatentFlow,0.43111590855196413,0.02,11185.0,1439992,,0.4284935573755496,0.4299403943818845,False,2,0.0011796181908093617,0.0011755141700796057,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/ETTm1/h336.json,350aac19ee77ff3cd6e8503749cab999b032af399b80d95061709523002b83df,,0.6565941734069562,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8-24-48,,True,True,96,False,0,97.34210951264686,extension,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,0,reference,0.9920360315413702,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/ETTm1/h720.pt,61a05d325392ec48,early,2,False,ETTm1,16,123.86625705193728,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,6.2740812912716,True,,0.0007,0.47604066163521197,2048,1024,LatentFlow,0.5070499993780803,0.02,10801.0,1606168,,0.47604066163521197,0.5070499993780803,False,2,0.0,0.0,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/ETTm1/h720.json,a7d24330bcb1f05fd0d3a5a46d8b1d312e9c5774b0541dd9b64f1f8fcd9ab456,,0.7120744338747743,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8-24-48,,True,True,96,False,0,90.08633448429464,reference,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,0,reference,0.40234640471282457,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/ETTm1/h96.pt,804f56c32c29f535,early,2,False,ETTm1,16,124.93985357135534,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,6.059766411363326,True,,0.0007,0.38435205908160514,2048,1024,LatentFlow,0.3534930601405193,0.02,11425.0,1341462,,0.38435205908160514,0.3534930601405193,False,2,0.0,0.0,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/ETTm1/h96.json,1a67d8a9cacaf844d3a19b45fee26ee7cf7b3d01ffcd6d6e3be3739aecd737b8,,0.5945528236755077,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8-24-48,,True,True,96,False,0,90.66824363399064,reference,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,3,extension,0.1718503614621503,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/ETTm2/h192.pt,c45962178470fa31,early,2,False,ETTm2,16,134.84100668504834,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,26.65645668027551,False,,0.0007,0.30614296471190366,2048,1024,LatentFlow,0.2453203588631814,0.02,11329.0,1355518,,0.3074813611903993,0.2475313564333752,False,2,-0.0013383964784956515,-0.002210997570193801,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/ETTm2/h192.json,18309fff4f75bdf2b030bdcd41e511b72ef3cbf7589d67d781a4d9189e9073fd,,0.4952982524329976,multiscale,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,97.92090086266398,extension,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,2,extension,0.2191783719930519,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/ETTm2/h336.pt,ca2f86793995f079,early,2,False,ETTm2,16,137.999596349895,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,27.155174743010527,False,,0.0007,0.35152849991888635,2048,1024,LatentFlow,0.3152889864679476,0.02,11185.0,1415660,,0.3519271083305577,0.31608480205977113,False,2,-0.00039860841167133065,-0.0007958155918235121,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/ETTm2/h336.json,04a4a14ec879c36e94d2cdbbd44b31ecf2137879cac21280a077b6a9a42ee6fc,,0.5615059986037083,multiscale,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,100.40743157733232,extension,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,0,reference,0.301069979913651,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/ETTm2/h720.pt,1e4693e4013b5099,early,2,False,ETTm2,16,128.8697917450918,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,6.548915738212249,True,,0.0007,0.40621079411743793,2048,1024,LatentFlow,0.41419080023741645,0.02,10801.0,1584308,,0.40621079411743793,0.41419080023741645,False,2,0.0,0.0,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/ETTm2/h720.json,3112936cb8d09efb95dd1223bd35572acb2c0b7085c0f1e8e093626a9a5621bd,,0.6435765690556303,multiscale,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,93.530218000069,reference,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,5,extension,0.12937098129519395,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/ETTm2/h96.pt,b7e2d088575319e9,early,2,False,ETTm2,16,128.49529583612457,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,24.0958343909173,False,,0.0007,0.26096377921573966,2048,1024,LatentFlow,0.17620276491903097,0.02,11425.0,1316386,,0.26361899021852636,0.17868426892140563,False,2,-0.002655211002786706,-0.0024815040023746515,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/ETTm2/h96.json,b76d0adc6ef1664ec2929b492edfcc417e17789db5744e616f5814c024955fe5,,0.41976513066121984,multiscale,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,93.19880945695331,extension,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,10,extension,0.14626562617030595,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/Electricity/h192.pt,a272bf8153bc5ab2,early,2,False,Electricity,16,638.2181200524792,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,38.217281979342445,False,,0.0007,0.32259510211668996,2048,1024,LatentFlow,0.21272169419788434,0.02,5071.0,1369111,,0.27137243848673714,0.1794662628896464,False,2,0.051222663629952814,0.03325543130823794,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/Electricity/h192.json,84e8cc816da0e033b6ef254080d4c526d7a872f3cdbb3fe3010bfa5658063826,,0.4612176213002755,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,477.4408703240624,extension,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,10,extension,0.16301927809155742,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/Electricity/h336.pt,ce27f95286982c19,early,2,False,Electricity,16,651.359555779025,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,36.29309514450379,False,,0.0007,0.3019765259176011,2048,1024,LatentFlow,0.20292644437163718,0.02,4927.0,1429253,,0.29061044531149816,0.19995148862726958,False,2,0.011366080606102946,0.0029749557443675967,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/Electricity/h336.json,b75a02b451b1963dccb652e202eb6df0e3af2914960871784e12dc2360d276be,,0.4504735778840277,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,488.45892830577213,extension,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,10,extension,0.19831425272993417,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/Electricity/h720.pt,7c59b62510887481,early,2,False,Electricity,16,693.0740124359727,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,41.103061029894484,False,,0.0007,0.34011702529722143,2048,1024,LatentFlow,0.2504764870091441,0.02,4543.0,1597901,,0.3206249529722361,0.23815533752983015,False,2,0.019492072324985343,0.012321149479313953,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/Electricity/h720.json,d5a6c6adc21e365c193fc9be7e903441259aa41bb56f2edac0953a5ef05e1db4,,0.5004762601853799,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,520.6549887454457,extension,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,10,extension,0.1347302635386973,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/Electricity/h96.pt,29472a2379fcfe90,early,2,False,Electricity,16,588.4027949608862,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,37.294594751483245,False,,0.0007,0.3019305611714826,2048,1024,LatentFlow,0.19052994639814175,0.02,5167.0,1329979,,0.2623137245657001,0.16768108898256281,False,2,0.03961683660578247,0.022848857415578933,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/Electricity/h96.json,d56c1e9eddcaa9a11293c49566458670fb03facbeb1b171f58f2706ca80d6f35,,0.436497361272828,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,441.1487087723799,extension,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,10,extension,0.3900653050098877,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/Traffic/h192.pt,49da2177fd87fdca,early,2,False,Traffic,16,1277.8807609640062,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,88.03240387196594,False,,0.0007,0.34077050936377057,2048,1024,LatentFlow,0.4842623378068655,0.02,3319.0,1370734,,0.31633716023187153,0.47443509920952764,False,2,0.02443334913189904,0.009827238597337862,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/Traffic/h192.json,0ceb49a95bef5a4b65a4adebaca730fe10e75fbb337c8439884eabb511ff7e6f,,0.6958896017378514,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,975.3928635574994,extension,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,8,extension,0.4011938240288134,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/Traffic/h336.pt,410f3ea0e6a8de0f,early,2,False,Traffic,16,1329.0989938180428,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,90.62865294628975,False,,0.0007,0.33396755508836845,2048,1024,LatentFlow,0.4837687257376072,0.02,3175.0,1430876,,0.31241921927455923,0.4737609898485355,False,2,0.021548335813809216,0.010007735889071723,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/Traffic/h336.json,5fd6e8f14c50c15c142c35398b5cf5180a3c23d07732891bef6f8d7c4919c253,,0.6955348486866831,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,1014.7278101765551,extension,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,9,extension,0.4440289367809527,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/Traffic/h720.pt,3a564e34480d0960,early,2,False,Traffic,16,1446.8761311718263,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,98.28876377880873,False,,0.0007,0.3874147345324192,2048,1024,LatentFlow,0.5432322393738173,0.02,2791.0,1599524,,0.33202941303629063,0.5101077935153957,False,2,0.05538532149612857,0.03312444585842156,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/Traffic/h720.json,9f03e628c3a3c1592d03e0438ef75b102a3a5b187d7f0138e9884bbab9c4b25a,,0.7370429019899841,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,1104.7715648117446,extension,scale-multiscale__bank-off__continuation-early,0.0001,4
off,16,10,extension,0.39200284650689027,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-multiscale__bank-off__continuation-early/seed42/Traffic/h96.pt,76b351377d38228c,early,2,False,Traffic,16,1231.229554206133,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,86.48909871852322,False,,0.0007,0.31383244065874405,2048,1024,LatentFlow,0.45247436491230764,0.02,3415.0,1331602,,0.3068906657060002,0.4471947579558042,False,2,0.00694177495274384,0.005279606956503424,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-early/seed42/Traffic/h96.json,21496e7f7b317c29b0a3e9caa9aa1b3248a98158736d61104b23123fd0f7a24d,,0.6726621476731893,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,939.6168526538531,extension,scale-multiscale__bank-off__continuation-early,0.0001,4
