bank,batch_size,best_epoch,best_stage,best_validation_mse,candidate,checkpoint,config_hash,continuation,continuation_unfreeze_blocks,cross_process_exchange,dataset,effective_batch_size,elapsed_seconds,enhancement_protocol,experiment,extension_epochs,final_candidate,gradient_clip,head_learning_rate,horizon,inducing_points,inference_ms_batch,inference_reference_only,latent_dim,learning_rate,mae,max_train_windows,max_validation_windows,model,mse,nll_weight,num_windows,parameters,patch_lens,pre_repair_mae,pre_repair_mse,primal_dual,reference_epochs,repair_mae_delta,repair_mse_delta,representation_weight,result_path,result_sha256,reused_source,rmse,scale,seed,selected_config,selected_patch_lens,selection_protocol,selector_repair_evaluation_only,selector_state_restored,seq_len,structural_only,trainable_parameters,training_ms_optimizer_step,validation_selected_stage,variant,weight_decay,wide_batch_size
on,16,2,extension,0.9845353054621863,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTm1/h720.pt,d273b454243c75a9,early,2,False,ETTm1,16,143.5899558905512,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,28.94771458889919,False,,0.0007,0.4782782794327774,2048,1024,LatentFlow,0.5133889158423314,0.02,10801.0,2026480,,0.479489364208168,0.5139667242193918,False,2,-0.001211084775390614,-0.0005778083770604514,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTm1/h720.json,227fc2c383f668aaafa83cc1ab4499fbea3bc37689670f813e576585e14cdc1f,,0.7165116299421325,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8-24-48,,True,True,96,False,0,103.79029447358334,extension,early_fusion,0.0001,4
on,16,0,reference,0.39560971763871966,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTm1/h96.pt,80c75fa53c8079cf,early,2,False,ETTm1,16,137.57599274301901,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,7.287491321939907,True,,0.0007,0.3788299991861661,2048,1024,LatentFlow,0.34608704034718446,0.02,11425.0,1398606,,0.3788299991861661,0.34608704034718446,False,2,0.0,0.0,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTm1/h96.json,3f8c0566878d61f09e7b81227db114ecf8a736d52a88b36aa654be72d8fee6bb,,0.5882916286563871,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8-24-48,,True,True,96,False,0,99.10370050947677,reference,early_fusion,0.0001,4
on,16,2,extension,0.16821035450058325,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTm2/h192.pt,b28c525e697aa349,early,2,False,ETTm2,16,135.6735799089074,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,31.3002100218314,False,,0.0007,0.29984818709297045,2048,1024,LatentFlow,0.24014603967829654,0.02,11329.0,1468534,,0.3007856170117437,0.24118935215299755,False,2,-0.0009374299187732693,-0.0010433124747010192,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTm2/h192.json,7145464de329b7e34718e17e9473be2a82f6f71250436892003c49cbfef534d4,,0.4900469770116907,multiscale,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,98.09019625627116,extension,early_fusion,0.0001,4
on,16,0,reference,0.21736542302734999,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTm2/h336.pt,9d5edaf9fb5cf7ee,early,2,False,ETTm2,16,140.89439762104303,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,7.71786968499278,True,,0.0007,0.34600727935710557,2048,1024,LatentFlow,0.3080357600960941,0.02,11185.0,1612484,,0.34600727935710557,0.3080357600960941,False,2,0.0,0.0,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTm2/h336.json,410cc876c545be23de0f11355b1bb14e58d33453818406dc66beefc5007baee0,,0.5550096936956094,multiscale,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,101.66290291481346,reference,early_fusion,0.0001,4
on,16,0,reference,0.3068215714560615,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTm2/h720.pt,c51022add974c6da,early,2,False,ETTm2,16,145.4676055959426,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,7.8734794012561045,True,,0.0007,0.4080426387217376,2048,1024,LatentFlow,0.4151268912819473,0.02,10801.0,2004620,,0.4080426387217376,0.4151268912819473,False,2,0.0,0.0,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTm2/h720.json,f98d0298bd219cd7916a50d3e842f18018975b5677870fb4c57415629591a2d7,,0.6443034155442195,multiscale,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,105.3109262662474,reference,early_fusion,0.0001,4
on,16,3,extension,0.1287894578916686,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTm2/h96.pt,45118c9304fe5f05,early,2,False,ETTm2,16,144.47042790800333,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,27.84756852933016,False,,0.0007,0.25744357159054004,2048,1024,LatentFlow,0.1726327552489344,0.02,11425.0,1373530,,0.25868614344245583,0.17370339504912508,False,2,-0.0012425718519157858,-0.0010706398001906758,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTm2/h96.json,ac227bcf8c5996c0e7f187c9eb933ffd899cf756ac7f4da3d2193311758543e6,,0.41549098094776304,multiscale,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,103.93230629852042,extension,early_fusion,0.0001,4
on,16,10,extension,0.14375060651285007,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/Electricity/h192.pt,f28058b6fb25fbe0,early,2,False,Electricity,16,654.6276087015867,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,39.32055534050457,False,,0.0007,0.3301638030774792,2048,1024,LatentFlow,0.22461124634143798,0.02,5071.0,1482127,,0.26660545980262707,0.17576380106547018,False,2,0.06355834327485216,0.048847445275967794,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/Electricity/h192.json,4f6531596bdc72482c9f179f976ff7ecbc9f308f7c63f4bdaa93491d1e36dd78,,0.47393168953071496,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,488.5646989030647,extension,early_fusion,0.0001,4
on,16,10,extension,0.16076926052561502,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/Electricity/h336.pt,80f1f8956adae329,early,2,False,Electricity,16,695.0506210206077,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,38.492055367526966,False,,0.0007,0.3299350338179757,2048,1024,LatentFlow,0.2229526166063077,0.02,4927.0,1626077,,0.2852614630619167,0.19472323194298286,False,2,0.04467357075605899,0.028229384663324836,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/Electricity/h336.json,cec5fae3e6cee5798a4218d6f6ca0803156303f315e525484e29dd8665554dd5,,0.47217858550161684,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,519.4003468641313,extension,early_fusion,0.0001,4
on,16,10,extension,0.19375041550358674,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/Electricity/h720.pt,d80a368c2eff3d75,early,2,False,Electricity,16,692.3869653567672,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,43.31769595642096,False,,0.0007,0.35228178049674863,2048,1024,LatentFlow,0.2552536939048094,0.02,4543.0,2018213,,0.3171761386624937,0.23362635671988644,False,2,0.03510564183425491,0.021627337184922962,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/Electricity/h720.json,be01c0cde7c2c87d0719c7ba5d7c9c233bc45b168d18252de113c6fdd1a30172,,0.5052263788687299,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,519.0104188695841,extension,early_fusion,0.0001,4
on,16,10,extension,0.13207347550248555,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/Electricity/h96.pt,8366325bccaa74f0,early,2,False,Electricity,16,666.5679191939998,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,39.68965342022883,False,,0.0007,0.28293833657716044,2048,1024,LatentFlow,0.17867634244645098,0.02,5167.0,1387123,,0.25528010939529894,0.1629560981359871,False,2,0.027658227181861506,0.01572024431046387,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/Electricity/h96.json,8af31e5e1d219c568828f92866bd8217b3514a4bc36e8d6e162b1a3e2d875a89,,0.42270124490761907,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,True,True,96,False,0,496.0651515180871,extension,early_fusion,0.0001,4
