clustered_ci95_high_percent,clustered_ci95_low_percent,mean_absolute_degradation,mean_relative_degradation_percent,metric,paired_cells,reference,ties,variant,variant_better,variant_worse
7.088996976489882,2.7925283610628746,0.015528232938232073,4.856876067522124,mse,140,final_no_exchange,29,x_to_z,22,89
8.779267025772436,3.007113975055424,0.017253022300208854,5.7287076139669,mae,140,final_no_exchange,29,x_to_z,23,88
8.438659287926864,2.417881706289803,0.01435800058657235,5.122699026395339,mse,140,final_no_exchange,25,early_fusion,33,82
8.167146973398015,2.6937777295734078,0.01567641693440343,5.274435427958461,mae,140,final_no_exchange,25,early_fusion,35,80
0.2547608386598138,-0.46022386386442604,-0.0006565166133210392,-0.10598561700181575,mse,140,final_no_exchange,0,no_multiscale,67,73
-0.07061878370426528,-0.5213403743315036,-0.0012798744739687166,-0.2943697246086144,mae,140,final_no_exchange,0,no_multiscale,80,60
1.125477152250886,0.18740517331847087,0.0018132407998285773,0.6349325355026494,mse,140,final_no_exchange,0,no_linear_bank,49,91
0.9016731238694378,0.36764714925361897,0.002030143360666794,0.6287385934122001,mae,140,final_no_exchange,0,no_linear_bank,43,97
