best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.6869627458651554,1,0.0001,model,0.6611929174978286,0.4678884867633486,0.6869627458651554
0.6291247400065986,2,0.0001,model,0.5044554800260812,0.42498364007236356,0.6291247400065986
0.5954543998543212,3,0.0001,model,0.4657017762074247,0.40520766765440086,0.5954543998543212
0.5689758127698827,4,0.0001,model,0.4399806219153106,0.39072118858972693,0.5689758127698827
0.5489017764880935,5,0.0001,model,0.42156188416993245,0.38045538941373774,0.5489017764880935
0.5372073181144477,6,0.0001,model,0.4080571653903462,0.37329694733665175,0.5372073181144477
0.5237016938955215,7,0.0001,model,0.39684747642604634,0.3622576802807636,0.5237016938955215
0.5156572861657925,8,0.0001,model,0.3874496409553103,0.3559652608275014,0.5156572861657925
0.5090953619402074,9,0.0001,model,0.37998363381484523,0.3510446974775723,0.5090953619402074
0.5017461867700013,10,0.0001,model,0.37397473194869235,0.3436360601359773,0.5017461867700013
