best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.6094129410070315,1,0.0001,model,0.5981462529161945,0.4301725851871759,0.6094129410070315
0.5453644774260672,2,0.0001,model,0.44769798597553745,0.3882346705512676,0.5453644774260672
0.5087823143138133,3,0.0001,model,0.40900013875216246,0.36652173778389374,0.5087823143138133
0.4847202862498379,4,0.0001,model,0.3844385102856904,0.3545476027634009,0.4847202862498379
0.46764184823814325,5,0.0001,model,0.3685871089110151,0.3427468887706736,0.46764184823814325
0.4577322188773454,6,0.0001,model,0.35701400076504797,0.33699035414041517,0.4577322188773454
0.45003858353864845,7,0.0001,model,0.34802905173273757,0.33126439083848735,0.45003858353864845
0.44267623782250093,8,0.0001,model,0.3411673257360235,0.32597441260241206,0.44267623782250093
0.43533583518984886,9,0.0001,model,0.3358618045167532,0.31931579988867576,0.43533583518984886
0.4319226036492191,10,0.0001,model,0.33118375690537505,0.3164708148760106,0.4319226036492191
