best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.6184911210554606,1,0.0001,model,0.6159705049358308,0.43600571162133517,0.6184911210554606
0.5598231386103139,2,0.0001,model,0.4606542425462976,0.3970853427064681,0.5598231386103139
0.5238102780246113,3,0.0001,model,0.42240513855358586,0.37563665246926625,0.5238102780246113
0.49918240376591433,4,0.0001,model,0.3982254132279195,0.3627398216636151,0.49918240376591433
0.48283236662388745,5,0.0001,model,0.38151368289254606,0.35238166187839765,0.48283236662388745
0.470263489780209,6,0.0001,model,0.3689734893850982,0.343155875968322,0.470263489780209
0.4607929734021521,7,0.0001,model,0.35960626060841605,0.335705897489604,0.4607929734021521
0.4553861481065237,8,0.0001,model,0.3522918524686247,0.3316527797482762,0.4553861481065237
0.4488890105987067,9,0.0001,model,0.34651939827017486,0.32542470536460116,0.4488890105987067
0.4458893987832445,10,0.0001,model,0.34166029398329556,0.32357596371163583,0.4458893987832445
