best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.3868953772142631,1,0.0001,model,0.7381819975562394,0.4297068402880714,0.3868953772142631
0.3858274225475026,2,0.0001,model,0.7325081932358444,0.42890962208209393,0.3858274225475026
0.38150164464704034,3,0.0001,model,0.7272799494676292,0.42582009033280976,0.38150164464704034
0.3701607220026912,4,0.0001,model,0.7132412963546813,0.41807344738318,0.3701607220026912
0.3630476253373282,5,0.0001,model,0.7012281194329262,0.41293454251321804,0.3630476253373282
0.36273111615862164,6,0.0001,model,0.6926974644884467,0.4117262517513872,0.36273111615862164
0.3557114422726793,7,0.0001,model,0.6859234538860619,0.40653429631473254,0.3557114422726793
0.3557114422726793,8,0.0001,model,0.6787120683584362,0.4060905814981785,0.355923266637893
0.3543960143919705,9,0.0001,model,0.6758609926328063,0.4046504619170208,0.3543960143919705
0.3543960143919705,10,0.0001,model,0.6725687077268958,0.40511207272406335,0.35559487221192343
