best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
1.0786810240575246,1,4.877641290737884e-05,model,0.5281773116439581,0.6940660902432033,1.0786810240575246
1.036297826894692,2,4.522542485937368e-05,model,0.4508657460100949,0.6711803788230533,1.036297826894692
1.035048501477355,3,3.969463130731183e-05,model,0.4370759786106646,0.6709706928758394,1.035048501477355
1.0265247495401473,4,3.2725424859373684e-05,model,0.4299258259125054,0.6661665968242145,1.0265247495401473
1.02556419833785,5,2.4999999999999998e-05,model,0.4241561016533524,0.6652653997852689,1.02556419833785
1.0244130495758283,6,1.7274575140626315e-05,model,0.4182282614056021,0.6654826062066215,1.0244130495758283
1.0243088393693878,7,1.0305368692688173e-05,model,0.41319944453425705,0.6658307803528649,1.0243088393693878
1.0236831995702924,8,4.774575140626316e-06,model,0.4093256634660065,0.665552940751825,1.0236831995702924
1.0236831995702924,9,1.2235870926211614e-06,model,0.40674009290523827,0.667403244191692,1.0264193089235396
1.0236831995702924,10,0.0,model,0.4055611921939999,0.6668199712321872,1.0256358278649194
