best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.23149693934469331,1,0.0001,model,0.4405707887781318,0.3225110427612828,0.23149693934469331
0.20681573501628508,2,0.0001,model,0.247614025574876,0.29928201672196514,0.20681573501628508
0.19629168683742312,3,0.0001,model,0.2302503974933643,0.28596432811869765,0.19629168683742312
0.19168191027913634,4,0.0001,model,0.2219103327661287,0.2805321689459146,0.19168191027913634
0.18653531915673585,5,0.0001,model,0.21680360555183142,0.27419365547899144,0.18653531915673585
0.1836403542404234,6,0.0001,model,0.2133340981672518,0.270960472083166,0.1836403542404234
0.18191641343221734,7,0.0001,model,0.21090365230338648,0.26868616816658347,0.18191641343221734
0.1807968612462437,8,0.0001,model,0.2086651945428457,0.26690788166297685,0.1807968612462437
0.179340476589906,9,0.0001,model,0.20704734657192603,0.26609082837218684,0.179340476589906
0.17780043350325692,10,0.0001,model,0.20564019435551018,0.26631231143343365,0.17780043350325692
