best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.30135393033765434,1,0.0001,model,0.5347659103572369,0.37675258878111717,0.30135393033765434
0.27022973453763366,2,0.0001,model,0.3319112035969738,0.35032827562838537,0.27022973453763366
0.25736682656810705,3,0.0001,model,0.3122589865233749,0.33961265751464675,0.25736682656810705
0.24913376854051145,4,0.0001,model,0.30262364202644676,0.33020884776948933,0.24913376854051145
0.24278633082024406,5,0.0001,model,0.29505775502184406,0.3229433591822185,0.24278633082024406
0.23753939100762642,6,0.0001,model,0.28947555803461,0.3199285303857261,0.23753939100762642
0.23478800600975513,7,0.0001,model,0.28549396246671677,0.3150466530741437,0.23478800600975513
0.23123285525313048,8,0.0001,model,0.2826401892816648,0.3126182154744255,0.23123285525313048
0.23123285525313048,9,0.0001,model,0.2799236837599892,0.313592960282402,0.23127194236578436
0.2287563659361631,10,0.0001,model,0.27820900338701904,0.3087706321248879,0.2287563659361631
