best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.156207908477102,1,0.001,model,0.28606196225155145,0.2804852243335474,0.156207908477102
0.15132424421608448,2,0.001,model,0.24599915387807414,0.2748420907273179,0.15132424421608448
0.14436965888100012,3,0.001,model,0.22990242205560207,0.2679807421352182,0.14436965888100012
0.14302093030086585,4,0.001,model,0.21728432684903964,0.26644880661652204,0.14302093030086585
0.1420584288204,5,0.001,model,0.1989716209936887,0.26283143052742597,0.1420584288204
0.1420584288204,6,0.001,model,0.18637109722476453,0.2639262944105126,0.1434342892219623
0.1407885593140409,7,0.001,model,0.18181707250187173,0.2626312893061411,0.1407885593140409
0.1407885593140409,8,0.001,model,0.16972903173882514,0.2631457249323527,0.14254335739782878
0.1407885593140409,9,0.001,model,0.15359685447765514,0.26584662461564657,0.14901016625974858
0.1407885593140409,10,0.001,model,0.14073350332910195,0.26246007567360286,0.14341117681137153
