best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.565554851932185,1,4.877641290737884e-05,model,0.4497112806420773,0.5057687124326116,0.565554851932185
0.5462394746996108,2,4.522542485937368e-05,model,0.39675482094753534,0.4927049563044593,0.5462394746996108
0.5327670315191859,3,3.969463130731183e-05,model,0.384272585157305,0.4837352296426183,0.5327670315191859
0.5293784056391034,4,3.2725424859373684e-05,model,0.37397949513979256,0.48184147831939517,0.5293784056391034
0.5279273860866115,5,2.4999999999999998e-05,model,0.3663926487788558,0.48218123863140744,0.5279273860866115
0.5279273860866115,6,1.7274575140626315e-05,model,0.3603487121872604,0.48319893330335617,0.5293938239947671
0.5270246049123151,7,1.0305368692688173e-05,model,0.356088831438683,0.4815974473243668,0.5270246049123151
0.5253390974941707,8,4.774575140626316e-06,model,0.3526102190371603,0.480154282280377,0.5253390974941707
0.5253390974941707,9,1.2235870926211614e-06,model,0.3505014544352889,0.48147566793929963,0.5281966469649758
0.524844764066594,10,0.0,model,0.34978227061219513,0.4797935698713575,0.524844764066594
