best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.5572578456430208,1,0.0001,backbone,0.6196558775845915,0.4007791957211873,0.5572578456430208
0.5301573955350452,2,0.0001,backbone,0.5535846031270921,0.37390735887345816,0.5301573955350452
0.5209807593907628,3,0.0001,backbone,0.529399604536593,0.3590898695919249,0.5209807593907628
0.5157925633210985,4,0.0001,backbone,0.5188367324881256,0.3524383561951773,0.5157925633210985
0.5148162974251641,5,0.0001,backbone,0.5132791006471962,0.3471915918210196,0.5148162974251641
0.5132983395504573,6,0.0001,backbone,0.509805801208131,0.3435686895298579,0.5132983395504573
0.507127020212393,7,0.0001,backbone,0.5074200963135809,0.3436569299489733,0.507127020212393
0.507127020212393,8,0.0001,backbone,0.5057162489974871,0.33962969056197573,0.50856183339206
0.5062777198969372,9,0.0001,backbone,0.5040383383166045,0.3384808566835191,0.5062777198969372
0.5047037101217678,10,0.0001,backbone,0.5028952084248886,0.33758190983817693,0.5047037101217678
0.5048364869185856,1,0.0001,model,0.5014925017021596,0.3368651233022175,0.5048364869185856
0.5044854263228084,2,0.0001,model,0.5008893006015569,0.3356300845505699,0.5044854263228084
0.5044854263228084,3,0.0001,model,0.5001992887118831,0.33462871918602594,0.5045585955182711
0.5011570398060102,4,0.0001,model,0.4986075075576082,0.333275693986151,0.5011570398060102
0.4980087475407691,5,0.0001,model,0.4968576160026714,0.33275364552225384,0.4980087475407691
0.4920944229714454,6,0.0001,model,0.4951723674312234,0.3340337342686123,0.4920944229714454
0.4881162102969866,7,0.0001,model,0.4932715102331713,0.3352149228254954,0.4881162102969866
0.4858407194888781,8,0.0001,model,0.49163606052752584,0.33333691363296813,0.4858407194888781
0.4858407194888781,9,0.0001,model,0.49004662001971155,0.3291523383250312,0.48605372697587995
0.4858407194888781,10,0.0001,model,0.48812935140449554,0.3285959618432181,0.4870717888550153
