ablation_protocol,ablation_seed,backbone_patch_lens,backbone_switches,best_epoch,best_stage,best_validation_mse,candidate,checkpoint,continuation_unfreeze_blocks,dataset,elapsed_seconds,horizon,inducing_points,inference_ms_batch,latent_dim,mae,model,mse,nll_weight,num_windows,parameters,patch_lens,primal_dual,representation_weight,rmse,seed,selected_hyperparameters,selection_protocol,source_model,training_ms_optimizer_step,variant
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},1,extension,0.20616025523054457,,,0,Electricity,963.1691870430368,720,,72.54629265017047,,0.3170176375382894,LatentFlow,0.23313966507884315,,4543.0,,,False,,0.48284538423686224,42,True,,,670.2090420577861,continuation_frozen
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},9,extension,0.14164134762038735,,,0,Electricity,936.580195164308,96,,65.43702837657328,,0.2549197227900973,LatentFlow,0.16209985771164856,,5167.0,,,False,,0.4026162660793135,42,True,,,647.957931199926,continuation_frozen
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},9,extension,0.3785063763751477,,,0,Traffic,1453.192616770044,192,,118.06828837283855,,0.30783852237647913,LatentFlow,0.461791588782051,,3319.0,,,False,,0.6795524915575331,42,True,,,1040.2239381102845,continuation_frozen
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},9,extension,0.38881704732032085,,,0,Traffic,1505.7201155261137,336,,119.90338533815711,,0.3089495687835098,LatentFlow,0.4684700166901991,,3175.0,,,False,,0.6844486954404977,42,True,,,1081.9401971359184,continuation_frozen
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},9,extension,0.41642756418252896,,,0,Traffic,1579.221793862991,720,,126.77890301251185,,0.32633940300896275,LatentFlow,0.4996926385408356,,2791.0,,,False,,0.7068894104036612,42,True,,,1143.483793683481,continuation_frozen
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},9,extension,0.3813234126638524,,,0,Traffic,1435.9145416570827,96,,114.58357900942396,,0.3025496756985442,LatentFlow,0.44424432962022425,,3415.0,,,False,,0.6665165636503149,42,True,,,1026.8545836460362,continuation_frozen
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.47984546959084806,,,0,Weather,350.93578057301056,192,,76.90029998890633,,0.2570930328611835,LatentFlow,0.21647273053337254,,10349.0,,,False,,0.46526630066379465,42,True,,,229.32159689376022,continuation_frozen
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},9,extension,0.5443067689421316,,,0,Weather,333.5621680468321,336,,70.93798423496385,,0.2995127794998016,LatentFlow,0.27368802421253224,,10205.0,,,False,,0.5231520087054357,42,True,,,219.35618990391959,continuation_frozen
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},4,extension,0.7106848667958846,,,0,Weather,343.3221836690791,720,,72.63583535925041,,0.34987475787137884,LatentFlow,0.3511740856525465,,9821.0,,,False,,0.5925994310261751,42,True,,,227.58807281315967,continuation_frozen
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},8,extension,0.4483432317221606,,,0,Weather,324.04269222263247,96,,69.90776561449543,,0.21712077725873571,LatentFlow,0.17083941706923983,,10445.0,,,False,,0.4133272517863295,42,True,,,211.97864157184085,continuation_frozen
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},2,extension,1.0999636375714863,,,-1,ETTh1,266.6355590079911,192,,65.11438949226017,,0.43684196684962534,LatentFlow,0.44797611224750344,,2689.0,,,False,,0.6693101764111341,42,True,,,194.16726442650543,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},1,extension,1.3690827622705577,,,-1,ETTh1,265.4805071312003,336,,68.54446588048735,,0.4560540542917614,LatentFlow,0.4862102531130369,,2545.0,,,False,,0.6972877835679017,42,True,,,193.33096704358468,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,1.7749115292988127,,,-1,ETTh1,255.04988866497297,720,,8.27247292236008,,0.4786009474572534,LatentFlow,0.49215886750318655,,2161.0,,,False,,0.701540353438907,42,True,,,192.65965865074577,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,0.8182634995097205,,,-1,ETTh1,250.81205154024065,96,,7.86166323747249,,0.4114095289177025,LatentFlow,0.4032240676423306,,2785.0,,,False,,0.6349992658596785,42,True,,,189.34721427503973,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,0.3008927445090006,,,-1,ETTh2,259.89667183021083,192,,8.030035842522354,,0.3902497946414888,LatentFlow,0.36935875294162884,,2689.0,,,False,,0.6077489226165924,42,True,,,196.2607051438681,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},4,extension,0.3759890118964405,,,-1,ETTh2,269.01440332178026,336,,66.66990274952465,,0.42774216405273735,LatentFlow,0.41754711708825537,,2545.0,,,False,,0.6461788584349192,42,True,,,196.06468640558887,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},4,extension,0.4745207337475328,,,-1,ETTh2,261.4353581489995,720,,65.72235467037491,,0.4395259090080145,LatentFlow,0.4206076866166658,,2161.0,,,False,,0.6485427407786366,42,True,,,191.59104432583263,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,0.2349353905708071,,,-1,ETTh2,245.4116300099995,96,,7.833202039106948,,0.34268046750302417,LatentFlow,0.2934846773242975,,2785.0,,,False,,0.5417422609731471,42,True,,,185.15333898039898,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},1,extension,0.5451729264524248,,,-1,ETTm1,303.98000653414056,192,,69.88032023479063,,0.3975890377163925,LatentFlow,0.3809801143457854,,11329.0,,,False,,0.6172358660559069,42,True,,,193.26922903346713,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},4,extension,0.7125950724629858,,,-1,ETTm1,293.836944156792,336,,62.28005407941141,,0.4185472879114006,LatentFlow,0.4193561492205609,,11185.0,,,False,,0.647577137660496,42,True,,,189.95696723904985,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},2,extension,1.080464232409442,,,-1,ETTm1,306.3751504870015,720,,67.70433337458421,,0.4753876747113644,LatentFlow,0.510682486489639,,10801.0,,,False,,0.7146205192195638,42,True,,,197.7720725999916,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},4,extension,0.42300553028545684,,,-1,ETTm1,282.36607007402927,96,,60.729856715181015,,0.37443936853069953,LatentFlow,0.33704886078027135,,11425.0,,,False,,0.5805590932715389,42,True,,,181.12367463509145,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},1,extension,0.1611843705177307,,,-1,ETTm2,301.928528717006,192,,67.99182207310437,,0.3005326097337834,LatentFlow,0.24091830587725208,,11329.0,,,False,,0.49083429574272014,42,True,,,192.52802647735052,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},0,reference,0.2224648342110943,,,-1,ETTm2,242.93912327708676,336,,7.852997617491849,,0.34600727935710557,LatentFlow,0.3080357600960941,,11185.0,,,False,,0.5550096936956094,42,True,,,179.77427376936248,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},4,extension,0.33743903447711276,,,-1,ETTm2,279.69467166299,720,,59.251075775641674,,0.4123516971358966,LatentFlow,0.42539333439071886,,10801.0,,,False,,0.6522218444599344,42,True,,,181.43053346029774,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},3,extension,0.12489606262672515,,,-1,ETTm2,281.9321880270727,96,,62.4555276411613,,0.25719778215536115,LatentFlow,0.1728569937929879,,11425.0,,,False,,0.415760741043437,42,True,,,179.8573475876765,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.14277473379889752,,,-1,Electricity,1043.521121445112,192,,65.94799195326523,,0.26112344594769027,LatentFlow,0.16805886663672523,,5071.0,,,False,,0.4099498342928379,42,True,,,732.1772924009565,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.1635455829137653,,,-1,Electricity,1051.123354844749,336,,66.77673050103996,,0.28207942767104255,LatentFlow,0.1893427006131019,,4927.0,,,False,,0.43513526702980754,42,True,,,740.3198348969454,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},8,extension,0.20206340971572928,,,-1,Electricity,1075.8981913817115,720,,70.06023472505153,,0.31013489793385324,LatentFlow,0.22257927608495448,,4543.0,,,False,,0.4717830816010198,42,True,,,761.2828079665633,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.1343139711652672,,,-1,Electricity,1054.2441225220682,96,,66.13256656537699,,0.24982104875108566,LatentFlow,0.15494474147933207,,5167.0,,,False,,0.393630209053284,42,True,,,739.5994129678911,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.37031662110724256,,,-1,Traffic,1801.679406864103,192,,120.22665222366633,,0.29990886697141894,LatentFlow,0.45206519250148025,,3319.0,,,False,,0.6723579348096371,42,True,,,1311.2358311853313,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},9,extension,0.38201290107153574,,,-1,Traffic,1854.7445464339107,336,,125.44646488639027,,0.30030527273218605,LatentFlow,0.4590925897712612,,3175.0,,,False,,0.6775637163922381,42,True,,,1352.0480630126258,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.40875910678413446,,,-1,Traffic,1963.0282765730517,720,,131.03727898358076,,0.3177323161155452,LatentFlow,0.4903438760343572,,2791.0,,,False,,0.7002455826596532,42,True,,,1441.0958641453362,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.37021344370004844,,,-1,Traffic,1791.5686056572013,96,,118.1472125359343,,0.2941712552395084,LatentFlow,0.4348236801482781,,3415.0,,,False,,0.6594116166312799,42,True,,,1301.7321564257145,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},4,extension,0.47451542404593616,,,-1,Weather,381.7336808030959,192,,81.86509691940462,,0.25604746994652483,LatentFlow,0.2145264388631122,,10349.0,,,False,,0.46316998916500646,42,True,,,250.95515777265973,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},4,extension,0.5452613635938994,,,-1,Weather,367.506856252905,336,,81.78616862937386,,0.299183266580552,LatentFlow,0.27308566488456143,,10205.0,,,False,,0.5225759895790865,42,True,,,240.53664176972234,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},4,extension,0.7097100885246587,,,-1,Weather,369.48657025402645,720,,77.75676976160825,,0.3511518273028008,LatentFlow,0.35236779029566406,,9821.0,,,False,,0.5936057532535075,42,True,,,245.36661613828983,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},8,extension,0.44304961975289403,,,-1,Weather,359.7168074492365,96,,75.60246030066145,,0.2147965502003264,LatentFlow,0.1684418896957697,,10445.0,,,False,,0.41041672687132247,42,True,,,236.7529429262504,continuation_full
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},1,extension,1.105246636129561,,,1,ETTh1,248.871617523022,192,,66.48079932717506,,0.43645061284921677,LatentFlow,0.44760488925486563,,2689.0,,,False,,0.6690328013295503,42,True,,,180.27853801359015,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,1.3696614495750998,,,1,ETTh1,253.21473510703072,336,,7.9816653705614655,,0.45415585197978037,LatentFlow,0.4817180077371921,,2545.0,,,False,,0.6940590808693393,42,True,,,191.31262359078391,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,1.7749115292988127,,,1,ETTh1,249.01964207401033,720,,7.96554342464808,,0.4786009474572534,LatentFlow,0.49215886750318655,,2161.0,,,False,,0.701540353438907,42,True,,,188.1416177187475,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,0.8182634995097205,,,1,ETTh1,247.84119837684557,96,,7.850692995064865,,0.4114095289177025,LatentFlow,0.4032240676423306,,2785.0,,,False,,0.6349992658596785,42,True,,,187.020128624863,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,0.3008927445090006,,,1,ETTh2,243.86292796400085,192,,7.614689856637995,,0.3902497946414888,LatentFlow,0.36935875294162884,,2689.0,,,False,,0.6077489226165924,42,True,,,184.13387074454022,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},3,extension,0.37771645424857975,,,1,ETTh2,258.37689979281276,336,,66.06868152282661,,0.4273298153605073,LatentFlow,0.4171612465950241,,2545.0,,,False,,0.6458802107163713,42,True,,,187.93628257117234,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,0.47616924457449133,,,1,ETTh2,240.25033273221925,720,,7.796488518117746,,0.43879702215362193,LatentFlow,0.4136213828137338,,2161.0,,,False,,0.6431340317645566,42,True,,,181.41434051249234,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,0.2349353905708071,,,1,ETTh2,235.43381361290812,96,,7.594266747571313,,0.34268046750302417,LatentFlow,0.2934846773242975,,2785.0,,,False,,0.5417422609731471,42,True,,,177.53506232875225,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},1,extension,0.5470793195187099,,,1,ETTm1,285.2210466640536,192,,63.341988612702735,,0.3976461736888012,LatentFlow,0.3804426101360935,,11329.0,,,False,,0.6168003000453984,42,True,,,182.24134557731304,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},4,extension,0.7118413902464367,,,1,ETTm1,285.5587013880722,336,,64.9687226796336,,0.418237065044343,LatentFlow,0.41642535520905916,,11185.0,,,False,,0.6453102782453253,42,True,,,181.88947810631362,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},2,extension,1.081470260922871,,,1,ETTm1,288.4835993939778,720,,65.18485309339877,,0.4769999484483661,LatentFlow,0.5134961037816577,,10801.0,,,False,,0.7165864245027656,42,True,,,185.18101714607837,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},0,reference,0.42316985556057524,,,1,ETTm1,243.95162754692137,96,,7.962646446129383,,0.3788299991861661,LatentFlow,0.34608704034718446,,11425.0,,,False,,0.5882916286563871,42,True,,,180.47287055233028,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},2,extension,0.16127077265391274,,,1,ETTm2,298.7785905408673,192,,68.01211744444142,,0.30029811772906567,LatentFlow,0.24078328826710876,,11329.0,,,False,,0.4906967375753672,42,True,,,189.8686304812145,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},0,reference,0.2224648342110943,,,1,ETTm2,231.8333571762778,336,,7.398520193374942,,0.34600727935710557,LatentFlow,0.3080357600960941,,11185.0,,,False,,0.5550096936956094,42,True,,,171.47165919450345,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},0,reference,0.33930370441820257,,,1,ETTm2,231.08955628424883,720,,7.875846947601358,,0.4080426387217376,LatentFlow,0.4151268912819473,,10801.0,,,False,,0.6443034155442195,42,True,,,170.72439379626303,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},4,extension,0.1259037611030397,,,1,ETTm2,268.5378521709936,96,,58.3640039990869,,0.2581213737142773,LatentFlow,0.1736151855777201,,11425.0,,,False,,0.4166715559979108,42,True,,,171.78046404533234,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.14578664769099714,,,1,Electricity,1005.34073868001,192,,64.85447407254185,,0.2619445709029282,LatentFlow,0.17011042355018652,,5071.0,,,False,,0.41244444904760996,42,True,,,704.1984098250055,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.16503506383974628,,,1,Electricity,1041.3241815371439,336,,69.16124226442138,,0.2816348620419475,LatentFlow,0.18952482752271957,,4927.0,,,False,,0.4353444929279795,42,True,,,729.2736341460113,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.20497138988494432,,,1,Electricity,1067.7731563891284,720,,70.72887903225578,,0.30676440113109116,LatentFlow,0.22023307012613244,,4543.0,,,False,,0.4692899638029056,42,True,,,754.4519252303871,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.13758612475456272,,,1,Electricity,1022.879145862069,96,,67.78782446392228,,0.2519979792597449,LatentFlow,0.15832049545480117,,5167.0,,,False,,0.3978950809633127,42,True,,,713.6123513610073,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.3710416199835836,,,1,Traffic,1741.8348886038875,192,,118.65003800718677,,0.30159401239411,LatentFlow,0.4525601270684542,,3319.0,,,False,,0.6727258929671536,42,True,,,1264.5186894633298,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},9,extension,0.383355928934578,,,1,Traffic,1799.181038478855,336,,125.32836489962658,,0.3008628559988586,LatentFlow,0.46158617863547946,,3175.0,,,False,,0.6794013384116044,42,True,,,1308.2379508236045,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},9,extension,0.41020985598661264,,,1,Traffic,1928.5588173969882,720,,130.8681692535174,,0.32034860770966855,LatentFlow,0.49423205413894594,,2791.0,,,False,,0.7030163967781591,42,True,,,1413.5792637617214,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.37183207757511716,,,1,Traffic,1723.0809862110764,96,,117.29183719392883,,0.2935646873329562,LatentFlow,0.43299708359218153,,3415.0,,,False,,0.6580251390275158,42,True,,,1248.8448528500157,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},3,extension,0.4734241495687495,,,1,Weather,344.4092495460063,192,,74.37313173919223,,0.25611895232760135,LatentFlow,0.21446675659984019,,10349.0,,,False,,0.46310555664971265,42,True,,,225.8905980110285,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},4,extension,0.5468310635826935,,,1,Weather,365.0872339438647,336,,78.84069461647843,,0.2995033420760578,LatentFlow,0.2734712006887262,,10205.0,,,False,,0.5229447396128258,42,True,,,240.2104002674605,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},2,extension,0.7099475699127036,,,1,Weather,348.2926263859845,720,,76.11622454096742,,0.3499081685254262,LatentFlow,0.35128197484328777,,9821.0,,,False,,0.592690454489768,42,True,,,229.85639514454306,continuation_last1
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},8,extension,0.4454658424097394,,,1,Weather,357.4471086007543,96,,76.28004995393589,,0.21459061572481927,LatentFlow,0.1679905593802389,,10445.0,,,False,,0.4098665140996992,42,True,,,234.49686568346806,continuation_last1
single seed 42; validation checkpointing; identical test windows,42,,,2,extension,1.1034622031544883,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh1/h192.pt,2,ETTh1,307.4436107201036,192,32,66.81007386497528,16,0.43770838134248974,LatentFlow,0.44768580283511344,0.02,2689.0,1577610,16-32-48,False,0.05,0.6690932691599232,42,,validation MSE only; test evaluated once,LatentFlow,189.4373249421733,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,0,reference,1.3696614495750998,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh1/h336.pt,2,ETTh1,311.0474131302908,336,32,8.221605462552626,16,0.45415585197978037,LatentFlow,0.4817180077371921,0.02,2545.0,1718770,16-32-48,False,0.05,0.6940590808693393,42,,validation MSE only; test evaluated once,LatentFlow,199.6052427966788,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,0,reference,1.7749115292988127,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh1/h720.pt,2,ETTh1,290.0445273621008,720,32,7.866050888186515,16,0.4786009474572534,LatentFlow,0.49215886750318655,0.02,2161.0,2097306,16-32-48,False,0.05,0.701540353438907,42,,validation MSE only; test evaluated once,LatentFlow,184.5475045738567,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,0,reference,0.8182634995097205,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh1/h96.pt,2,ETTh1,293.68999201012775,96,32,8.067760137421203,16,0.4114095289177025,LatentFlow,0.4032240676423306,0.02,2785.0,1483766,16-32-48,False,0.05,0.6349992658596785,42,,validation MSE only; test evaluated once,LatentFlow,187.78975857276237,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,0,reference,0.3008927445090006,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh2/h192.pt,2,ETTh2,302.95580806955695,192,32,8.338486006159982,8,0.3902497946414888,LatentFlow,0.36935875294162884,0.02,2689.0,1547362,16-32-48,False,0.001,0.6077489226165924,42,,validation MSE only; test evaluated once,LatentFlow,197.23696634464432,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,3,extension,0.3759651530086318,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh2/h336.pt,2,ETTh2,306.91008023545146,336,32,68.46592377847698,8,0.4269980570079633,LatentFlow,0.4155208339614433,0.02,2545.0,1688522,16-32-48,False,0.001,0.6446090551345391,42,,validation MSE only; test evaluated once,LatentFlow,193.6452022760932,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,4,extension,0.4758468163707269,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh2/h720.pt,2,ETTh2,291.800524760969,720,32,64.30370593443513,8,0.43854124645959064,LatentFlow,0.4182081405769548,0.02,2161.0,2067058,16-32-48,False,0.001,0.6466901426316585,42,,validation MSE only; test evaluated once,LatentFlow,184.24244812013058,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,0,reference,0.2349353905708071,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh2/h96.pt,2,ETTh2,291.83623390085995,96,32,8.002664029835104,8,0.34268046750302417,LatentFlow,0.2934846773242975,0.02,2785.0,1453518,16-32-48,False,0.001,0.5417422609731471,42,,validation MSE only; test evaluated once,LatentFlow,189.40770941953815,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,1,extension,0.5460547490252389,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm1/h192.pt,2,ETTm1,333.6171149536967,192,32,66.71149699647069,8,0.3980640535317856,LatentFlow,0.3813478510583697,0.02,11329.0,1535482,8-24-48,False,0.01,0.6175336841487836,42,,validation MSE only; test evaluated once,LatentFlow,187.3682395540527,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,4,extension,0.7101105083954308,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm1/h336.pt,2,ETTm1,326.2728623710573,336,32,64.16463435101817,8,0.4211018372895208,LatentFlow,0.4224221247003277,0.02,11185.0,1678900,8-24-48,False,0.01,0.6499400931626912,42,,validation MSE only; test evaluated once,LatentFlow,183.8796367374016,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,2,extension,1.0803902933837244,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm1/h720.pt,2,ETTm1,333.6169088939205,720,32,66.07724983764685,8,0.47642321199393256,LatentFlow,0.5111196980764312,0.02,10801.0,2068564,8-24-48,False,0.01,0.7149263584988536,42,,validation MSE only; test evaluated once,LatentFlow,188.60710063827355,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,0,reference,0.42316985556057524,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm1/h96.pt,2,ETTm1,288.3398318319814,96,32,7.745601756035822,8,0.3788299991861661,LatentFlow,0.34608704034718446,0.02,11425.0,1440690,8-24-48,False,0.01,0.5882916286563871,42,,validation MSE only; test evaluated once,LatentFlow,184.14809926171074,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,2,extension,0.16096349758288217,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm2/h192.pt,2,ETTm2,326.55780568160117,192,16,63.80005042783947,8,0.2998266398193433,LatentFlow,0.24021859779491156,0.02,11329.0,1510618,8-16-32,False,0.001,0.4901210032174826,42,,validation MSE only; test evaluated once,LatentFlow,182.99616352887824,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,0,reference,0.2224648342110943,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm2/h336.pt,2,ETTm2,275.97548406384885,336,16,7.749494688217141,8,0.34600727935710557,LatentFlow,0.3080357600960941,0.02,11185.0,1654568,8-16-32,False,0.001,0.5550096936956094,42,,validation MSE only; test evaluated once,LatentFlow,175.2141839126125,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,0,reference,0.33930370441820257,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm2/h720.pt,2,ETTm2,278.9456609369954,720,16,7.671677883132706,8,0.4080426387217376,LatentFlow,0.4151268912819473,0.02,10801.0,2046704,8-16-32,False,0.001,0.6443034155442195,42,,validation MSE only; test evaluated once,LatentFlow,175.95456840308543,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,3,extension,0.12564035871672252,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm2/h96.pt,2,ETTm2,322.15138134919107,96,16,61.31708438587891,8,0.2580017761321096,LatentFlow,0.17361310991953224,0.02,11425.0,1415614,8-16-32,False,0.001,0.4166690652298683,42,,validation MSE only; test evaluated once,LatentFlow,180.63144812040264,continuation_last2
