base_mse,best_validation_mse,best_validation_nll,between_component_variance,continuation_field_weight,continuation_linear_weight,continuation_process_entropy,continuation_process_information_bits,continuation_process_weight_0,continuation_process_weight_1,continuation_process_weight_2,continuation_process_weight_3,cross_effective_ratio,cross_effective_ratio_max,cross_exact_spectral_norm,cross_gate,cross_spectral_norm,epoch,fenchel_primal,inducing_minimum_gap,latent_reconstruction_mse,latent_reconstruction_ratio,latent_variance_gain,mixture_base_weight,mixture_latent_weight,mixture_nll,mixture_routing_information_bits,mixture_weight_entropy,observation_noise_std,point_mse,point_regret,posterior_future_variance,posterior_past_variance,predictive_mean,predictive_second_moment,predictive_variance,process_axis_size_at_field_exit,process_energy_entropy,process_energy_innovation,process_energy_load_daily,process_energy_load_weekly,process_energy_thermal,process_fusion_after_future_decode,process_future_variance_innovation,process_future_variance_load_daily,process_future_variance_load_weekly,process_future_variance_thermal,process_signal_reconstruction_ratio,representation_gaussian_nll,representation_objective,representation_trace_correction,sample_dual_norm,selected_reference_only,sensor_group_entropy,sensor_group_prior_kl,soft_miscoverage_90,stage,standardized_error_second_moment,structural_reconstruction_ratio,total,train_nll,validation_mae,validation_mse,validation_nll,within_component_variance
,,1.4830579236149788,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.8130008573643863,,,1.4830579236149788,
,,1.4830579236149788,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.801579034421593,,,1.4863090875248115,
0.3460243276786059,1.08290244006606,,0.07978227276544203,0.8817759961821139,0.11822400111122988,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12692891748156399,0.9762122607789934,0.023787738333339803,0.8037876808084548,0.8387805731035769,0.1117487860028632,9.99999993922529e-09,0.3433072440093383,-0.007983872201293707,9.99999993922529e-09,9.99999993922529e-09,-0.007301360685687541,1.1242460450157523,0.38015256891958416,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.007996253826075161,9.99999993922529e-09,0.015992517448702274,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.09070827573304996,extension,0.9468181990087032,0.007996253826075161,0.35938299633562565,,0.6918106735068024,1.083914961638274,1.4562577083706856,0.3003702962305397
0.3460243248846382,1.08290244006606,,0.17739316768711433,0.9629222024232149,0.03707779847900383,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693073705304414,0.9590057381428778,0.04099425744789187,0.8011699109338224,0.7535233199596405,0.17084460996557027,9.99999993922529e-09,0.3378402271773666,-0.023669305257499218,9.99999993922529e-09,9.99999993922529e-09,-0.007283976357257416,1.2316500330343843,0.4909484223462641,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.060377471600077115,9.99999993922529e-09,0.1207549522514455,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.07312675658613443,extension,0.7883969130925834,0.060377471600077115,0.3538636246230453,,0.6909418797366833,1.0851772606057464,1.4559073361257713,0.313555252738297
0.3460243239533156,1.08290244006606,,0.23156930459663272,0.9822788946330547,0.017721101838105824,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,3,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269325549947098,0.9411836760118604,0.058816321135964245,0.8005418870598078,0.677850543987006,0.2232969821197912,9.99999993922529e-09,0.33042894618120044,-0.044650362338870764,9.99999993922529e-09,9.99999993922529e-09,-0.007764530292206473,1.2903733728453517,0.5495946889277548,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.1536170077160932,9.99999993922529e-09,0.30723402881994843,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.0655647057283204,extension,0.7216535420157015,0.1536170077160932,0.34643978415988386,,0.6947681250395599,1.091258850299492,1.444373079886039,0.3180253873579204
0.3460243272129446,1.08290244006606,,0.2543502022745088,0.9908628612756729,0.009137137327343225,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,4,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269343747990206,0.9148069215007126,0.08519308111863211,0.7999348654411733,0.5804884349927306,0.2907832571072504,9.99999993922529e-09,0.32136263989377767,-0.07091716676950455,9.99999993922529e-09,9.99999993922529e-09,-0.005694484468222072,1.311901655048132,0.570716877700761,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.26620452536735684,9.99999993922529e-09,0.5324090560898185,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.06226578407222405,extension,0.6934763789176941,0.26620452536735684,0.3373613378498703,,0.69715180624099,1.0948038974136272,1.4365758001804352,0.3163666801992804
0.346024326980114,1.08290244006606,,0.2654771496891044,0.9925777856260538,0.007422215221595252,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,5,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693619390483946,0.8864316744729877,0.11356832302408293,0.800120915286243,0.49013505317270756,0.35341144748963416,9.99999993922529e-09,0.31146512762643397,-0.09864763403311372,9.99999993922529e-09,9.99999993922529e-09,-0.0069544666753813544,1.3268072037026286,0.5802575037814677,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.37736542243510485,9.99999993922529e-09,0.7547308448702097,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.05948283014004119,extension,0.6712893568910658,0.37736542243510485,0.32746754540130496,,0.697380534177104,1.0931842390191617,1.4397742015620072,0.3147803528700024
0.34602432674728334,1.08290244006606,,0.2696374880033545,0.9932655240409076,0.006734478452926851,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,6,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693801173008978,0.8714166730642319,0.12858332676114514,0.7983864806592464,0.4473926303908229,0.3830382381565869,9.99999993922529e-09,0.305125531507656,-0.11780775291845202,9.99999993922529e-09,9.99999993922529e-09,-0.005591293511315598,1.3259553331881762,0.5792262768372893,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.48537575802765787,9.99999993922529e-09,0.9707515160553157,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.05908939419896342,extension,0.6670156172476709,0.48537575802765787,0.3210932593792677,,0.7040615041419942,1.1125565266483044,1.4403064772486687,0.30958878598175943
0.3460243281442672,1.08290244006606,,0.262853670748882,0.9946476863697171,0.005352314559786464,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,7,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693983176723123,0.8403817852959037,0.1596182130742818,0.7975215413607657,0.36738558765500784,0.43849489511922,9.99999993922529e-09,0.29500518448185176,-0.146042225882411,9.99999993922529e-09,9.99999993922529e-09,-0.006177905702315911,1.3212495655752718,0.5688908225856721,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.5762341502122581,9.99999993922529e-09,1.1524683004245162,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.057731396838789806,extension,0.6561870952136815,0.5762341502122581,0.31095561594702303,,0.7033137790740482,1.1103939682087571,1.4449613007406394,0.30603714915923774
0.34602432942483574,1.08290244006606,,0.2584775075665675,0.9936298076063395,0.006370192322719959,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,8,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12694165052380413,0.8183226427063346,0.18167735473252833,0.7932228459976614,0.31712127081118524,0.47333546401932836,9.99999993922529e-09,0.2875910622533411,-0.16757194278761744,9.99999993922529e-09,9.99999993922529e-09,-0.006776619346055668,1.3084927019663155,0.5556469452567399,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.6623974991962314,9.99999993922529e-09,1.3247949983924627,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.057784004107816145,extension,0.6575795102398843,0.6623974991962314,0.3034555200720206,,0.7004693424890912,1.1013319923764184,1.4675368157525857,0.29716943274252117
