base_mse,best_validation_mse,best_validation_nll,between_component_variance,continuation_field_weight,continuation_linear_weight,continuation_process_entropy,continuation_process_information_bits,continuation_process_weight_0,continuation_process_weight_1,continuation_process_weight_2,continuation_process_weight_3,cross_effective_ratio,cross_effective_ratio_max,cross_exact_spectral_norm,cross_gate,cross_spectral_norm,epoch,fenchel_primal,inducing_minimum_gap,latent_reconstruction_mse,latent_reconstruction_ratio,latent_variance_gain,mixture_base_weight,mixture_latent_weight,mixture_nll,mixture_routing_information_bits,mixture_weight_entropy,observation_noise_std,point_mse,point_regret,posterior_future_variance,posterior_past_variance,predictive_mean,predictive_second_moment,predictive_variance,process_axis_size_at_field_exit,process_energy_entropy,process_energy_innovation,process_energy_load_daily,process_energy_load_weekly,process_energy_thermal,process_fusion_after_future_decode,process_future_variance_innovation,process_future_variance_load_daily,process_future_variance_load_weekly,process_future_variance_thermal,process_signal_reconstruction_ratio,representation_gaussian_nll,representation_objective,representation_trace_correction,sample_dual_norm,selected_reference_only,sensor_group_entropy,sensor_group_prior_kl,soft_miscoverage_90,stage,standardized_error_second_moment,structural_reconstruction_ratio,total,train_nll,validation_mae,validation_mse,validation_nll,within_component_variance
,,1.040335938334465,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.706554695032537,,,1.040335938334465,
,,1.0340270983676116,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.6883988582994789,,,1.0340270983676116,
0.29627659264951944,0.5459572419760719,,0.04520160390870842,0.7426865138113499,0.257313487236388,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12692891748156399,0.9725851388648152,0.02741486151353456,0.6805029683746397,0.8197587952017784,0.12493368098512292,9.99999993922529e-09,0.2945441071642563,-0.006257227621972561,9.99999993922529e-09,9.99999993922529e-09,0.006752509657417249,1.0897891949862242,0.28806522965896875,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.0003528603393494478,9.99999993922529e-09,0.0007057306850670117,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.09409142911317758,extension,1.0413178610615432,0.0003528603393494478,0.30815416655968875,,0.4895137297728705,0.5459572419760719,1.0074277917544048,0.24286362435668707
0.29627659160178155,0.5459572419760719,,0.12060000124620274,0.843868943862617,0.15613105543889105,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693073705304414,0.9637131583876908,0.03628684490104206,0.6771187589038163,0.7753724004141986,0.1556999833555892,9.99999993922529e-09,0.29156673431862146,-0.015712613239884377,9.99999993922529e-09,9.99999993922529e-09,-0.0012093699615434161,1.185653142631054,0.3842205286491662,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.01218756876369298,9.99999993922529e-09,0.024375147273531184,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.07558479273575358,extension,0.8630056502297521,0.01218756876369298,0.3051091089146212,,0.4987997696513221,0.5596024765381737,1.0104953932265441,0.26362052583135664
0.2962765934644267,0.5459572419760719,,0.1713725419540424,0.8955186475068331,0.1044813537155278,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,3,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269325549947098,0.9581242273561656,0.04187577459379099,0.6756402747705579,0.7496341080404818,0.17354041012004018,9.99999993922529e-09,0.28726775443647057,-0.030246030539274216,9.99999993922529e-09,9.99999993922529e-09,-0.00030794016765867127,1.242262237239629,0.4436886648181826,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.04828406265005469,9.99999993922529e-09,0.09656813606852666,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.06684086337918416,extension,0.7784551181830466,0.04828406265005469,0.30078055954072624,,0.505992609357077,0.5684785258675379,1.0044992187370856,0.2723161249887198
0.2962765914853662,0.5459572419760719,,0.24393231607973576,0.9367494457401335,0.06325055391062051,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,4,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269343747990206,0.9404116221703589,0.05958837713114917,0.6781784757040441,0.6745376815088093,0.22559328458737582,9.99999993922529e-09,0.2799816782353446,-0.05485555110499263,9.99999993922529e-09,9.99999993922529e-09,0.0012228376190250856,1.3339663282968104,0.5295013221912086,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.10882076033158228,9.99999993922529e-09,0.21764152985997498,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.056158216888434254,extension,0.6787416618317366,0.10882076033158228,0.2935452461242676,,0.49618981991495403,0.5520423407119418,1.003170204659303,0.28556900611147285
0.2962765918346122,0.5459572419760719,,0.2735951317008585,0.9505010521970689,0.0494989478320349,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,5,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693619390483946,0.914330618456006,0.08566938267904334,0.6799002671614289,0.5789062594994903,0.29187993274535984,9.99999993922529e-09,0.2689270928967744,-0.09160047117620707,9.99999993922529e-09,9.99999993922529e-09,0.0006936330100870691,1.367180136963725,0.5537751973606646,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.19484758051112294,9.99999993922529e-09,0.3896951759234071,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.05278368877770845,extension,0.6496310175862163,0.19484758051112294,0.282525097951293,,0.5082037023135594,0.570748240701736,1.0093909862140815,0.2801800686866045
0.2962765941629186,0.5459572419760719,,0.28092515224125236,0.9552305708639324,0.0447694240428973,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,6,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693801173008978,0.8837302732281387,0.11626972939120606,0.678376903757453,0.4824240645393729,0.35875629843212664,9.99999993922529e-09,0.25676878599915653,-0.1308469520881772,9.99999993922529e-09,9.99999993922529e-09,0.0006794229011575226,1.3697789702564478,0.5505886822938919,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.2951713198563084,9.99999993922529e-09,0.59034264087677,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.05352815297374036,extension,0.6539033267181367,0.2951713198563084,0.2703363229520619,,0.5256644998277936,0.6054608568785682,1.0131842754781246,0.26966353319585323
0.29627659323159605,0.5459572419760719,,0.27475304738618433,0.9528426029719412,0.047157396853435785,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,7,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693983176723123,0.8434351361356676,0.15656486432999372,0.6756062991917133,0.3753264397382736,0.4329907160717994,9.99999993922529e-09,0.24411269242409617,-0.17474615573883057,9.99999993922529e-09,9.99999993922529e-09,0.0017113532006192145,1.3629323462955654,0.5354585058521479,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.3996728907804936,9.99999993922529e-09,0.7993457815609872,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.05271558361710049,extension,0.649581563891843,0.3996728907804936,0.2576248188270256,,0.5037366941807762,0.5673086404327362,1.002606720974048,0.26070545718539506
0.2962765923002735,0.5459572419760719,,0.24601810006424785,0.938206453807652,0.06179354677442461,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,8,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12694165052380413,0.7921245614998043,0.20787543302867562,0.6642107462976128,0.26470683002844453,0.5096663869917393,9.99999993922529e-09,0.23040796408895403,-0.21903268434107304,9.99999993922529e-09,9.99999993922529e-09,0.0028454320063246996,1.3282921086065471,0.4928861011285335,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.5282780223060399,9.99999993922529e-09,1.0565560446120799,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.054346743869245984,extension,0.6624224178958684,0.5282780223060399,0.24369217839557678,,0.5078060475606767,0.5714084967261269,1.0172033980488777,0.24686800094787031
