best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.5863918342760631,1,0.0001,model,0.6459851088002324,0.4200188966970595,0.5863918342760631
0.5547490938315316,2,0.0001,model,0.5864797150716186,0.39645856618881226,0.5547490938315316
0.537704942245332,3,0.0001,model,0.5566720482893288,0.3799690958999452,0.537704942245332
0.5283145715319921,4,0.0001,model,0.5390648120082915,0.3684775460334051,0.5283145715319921
0.5235691058730322,5,0.0001,model,0.528197709005326,0.3602546567008609,0.5235691058730322
0.520068075685274,6,0.0001,model,0.5211741528473794,0.3548482382108295,0.520068075685274
0.5157064890104627,7,0.0001,model,0.5166027343366295,0.35236634668849764,0.5157064890104627
0.5154544247521294,8,0.0001,model,0.5135771036148071,0.34865310693544055,0.5154544247521294
0.5126862755370518,9,0.0001,model,0.5110659841448069,0.347075406048033,0.5126862755370518
0.5109652626135993,10,0.0001,model,0.5091851600445807,0.3453409615017119,0.5109652626135993
