best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.7244887013914724,1,0.0001,model,0.7558916732668877,0.5195788146326782,0.7244887013914724
0.6881637038377227,2,0.0001,model,0.6868624165654182,0.49678601360825636,0.6881637038377227
0.6736322877268311,3,0.0001,model,0.6617441438138485,0.4845848699095388,0.6736322877268311
0.6685011253155098,4,0.0001,model,0.6492922795005143,0.47778077806745256,0.6685011253155098
0.6662376585460844,5,0.0001,model,0.6425957209430635,0.47351039099314857,0.6662376585460844
0.6637111482166108,6,0.0001,model,0.6385667556896806,0.47031252926619593,0.6637111482166108
0.6622574276394314,7,0.0001,model,0.6357889869250357,0.46868672345681167,0.6622574276394314
0.6622574276394314,8,0.0001,model,0.6339697726070881,0.4674088251023065,0.6638119470505487
0.6622574276394314,9,0.0001,model,0.6326686325483024,0.46658894776036497,0.6631018976685862
0.6622574276394314,10,0.0001,model,0.6316419066861272,0.4651898580884177,0.6624445284485186
