best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.5171464695816949,1,0.0001,model,0.47154543036594987,0.48951858494962963,0.5171464695816949
0.46480301519234973,2,0.0001,model,0.40168199967592955,0.45949523860499975,0.46480301519234973
0.44225884690171197,3,0.0001,model,0.3832871215417981,0.44380882524308707,0.44225884690171197
0.42627073682489847,4,0.0001,model,0.37105861864984035,0.4317513484330404,0.42627073682489847
0.41602393949315664,5,0.0001,model,0.3606100892648101,0.42450674942561556,0.41602393949315664
0.41453417106753304,6,0.0001,model,0.35257828375324607,0.4227615665821802,0.41453417106753304
0.408824303320476,7,0.0001,model,0.345791719853878,0.41876289745171863,0.408824303320476
0.408824303320476,8,0.0001,model,0.34022241504862905,0.4206533410719463,0.4119809564380419
0.4078405197887194,9,0.0001,model,0.3348016864620149,0.41732731745356605,0.4078405197887194
0.4078405197887194,10,0.0001,model,0.331924868747592,0.41989184277398245,0.4097288030953634
