best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.8430432020401468,1,0.0001,model,0.5710013941861689,0.6313262212844122,0.8430432020401468
0.7745612040668929,2,0.0001,model,0.4875382683239877,0.6003697445603455,0.7745612040668929
0.7528014596627683,3,0.0001,model,0.4690423971042037,0.5887672552446119,0.7528014596627683
0.7352477470222785,4,0.0001,model,0.4600653052330017,0.5787469359482227,0.7352477470222785
0.7189821900964595,5,0.0001,model,0.45182209089398384,0.5684020365176558,0.7189821900964595
0.7080942716728262,6,0.0001,model,0.44434529868885875,0.5623308866202426,0.7080942716728262
0.7010964702586738,7,0.0001,model,0.4373033829033375,0.5573013493803893,0.7010964702586738
0.6958375167684491,8,0.0001,model,0.4314609104767442,0.5532930278453697,0.6958375167684491
0.6950441444812178,9,0.0001,model,0.4259137958288193,0.5534283895881809,0.6950441444812178
0.6920844223223576,10,0.0001,model,0.4218436018563807,0.5517290676532148,0.6920844223223576
