best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.5094932376607427,1,0.001,model,0.5093063426902518,0.3684523997287331,0.5094932376607427
0.4699688851273583,2,0.001,model,0.3649252011673525,0.3415037957413686,0.4699688851273583
0.44777752957730227,3,0.001,model,0.3369580917060375,0.32170379966573154,0.44777752957730227
0.4404463860201264,4,0.001,model,0.32398904085857794,0.308503248825638,0.4404463860201264
0.4389347729268304,5,0.001,model,0.31478472880553454,0.31142145082471434,0.4389347729268304
0.4344393283724719,6,0.001,model,0.3098769601492677,0.3079704430706263,0.4344393283724719
0.4276834151162955,7,0.001,model,0.3051803207199555,0.30003616767961694,0.4276834151162955
0.4236873654736536,8,0.001,model,0.30223699324415065,0.2955668187776253,0.4236873654736536
0.4236873654736536,9,0.001,model,0.29886075243121013,0.29276662277998866,0.42402294872479074
0.4236873654736536,10,0.001,model,0.2967306146165356,0.29555899877467084,0.42453424712726784
