best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.5028530026441015,1,0.001,model,0.512244246841874,0.37050090652976214,0.5028530026441015
0.45726725452184125,2,0.001,model,0.35888371750479564,0.33797084833426894,0.45726725452184125
0.4434650881937651,3,0.001,model,0.33240103570278734,0.3257846983476655,0.4434650881937651
0.43363305781114403,4,0.001,model,0.3197145450976677,0.3145736939023837,0.43363305781114403
0.4317983819455577,5,0.001,model,0.310301208490273,0.30962318583043713,0.4317983819455577
0.4278451798041477,6,0.001,model,0.3058107683318667,0.3101506457251352,0.4278451798041477
0.42216535123484317,7,0.001,model,0.30064497239072807,0.30531621062285386,0.42216535123484317
0.4218462047333507,8,0.001,model,0.29653154587140307,0.3006541551957274,0.4218462047333507
0.41861708673136416,9,0.001,model,0.29487893971963786,0.296939645455221,0.41861708673136416
0.4185467745477805,10,0.001,model,0.2908004585187882,0.2956656007368437,0.4185467745477805
