best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.577854694819813,1,0.001,model,0.5659306572051719,0.4012114219734367,0.577854694819813
0.5198049710011414,2,0.001,model,0.40954062645323575,0.3605124117326847,0.5198049710011414
0.4964458359366503,3,0.001,model,0.37274504272500053,0.3418907349427418,0.4964458359366503
0.4932432010942711,4,0.001,model,0.3549564239801839,0.3365162503507279,0.4932432010942711
0.484359400356575,5,0.001,model,0.34672863117884845,0.3255803001268096,0.484359400356575
0.48153252843791416,6,0.001,model,0.34005357505520806,0.32831869260586855,0.48153252843791416
0.4774667250615292,7,0.001,model,0.3341551508056,0.32165159858296477,0.4774667250615292
0.4717807947774928,8,0.001,model,0.3301603926811367,0.31565142063849916,0.4717807947774928
0.4717807947774928,9,0.001,model,0.3264085648697801,0.3275675831396698,0.47997814020135715
0.46981579101279275,10,0.001,model,0.32309171924134716,0.3115492960139936,0.46981579101279275
