best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.6769003845396496,1,0.0001,model,0.9298702254891396,0.5772309689294725,0.6769003845396496
0.6526747279696994,2,0.0001,model,0.8888610377907753,0.5635143855261424,0.6526747279696994
0.6401040243724035,3,0.0001,model,0.8647586861625314,0.5558458282834008,0.6401040243724035
0.6273743606749035,4,0.0001,model,0.8510105330497026,0.5488882571931869,0.6273743606749035
0.6273743606749035,5,0.0001,model,0.8422274147160351,0.5497482330080062,0.6276832898457845
0.6216824909997365,6,0.0001,model,0.8364198934286833,0.5447163165561737,0.6216824909997365
0.6216824909997365,7,0.0001,model,0.8328672153875232,0.5464371098412408,0.6236997975243462
0.6180208671660651,8,0.0001,model,0.8288834518752992,0.543479477413117,0.6180208671660651
0.6180208671660651,9,0.0001,model,0.8223918848671019,0.5442516357179672,0.6198023538740854
0.6180208671660651,10,0.0001,model,0.8167640995234251,0.543061746112884,0.6197870640527634
