best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.3086529931142217,1,0.0001,model,0.653042146936059,0.38797426507586524,0.3086529931142217
0.2913870971117701,2,0.0001,model,0.6022208239883184,0.37458672197092147,0.2913870971117701
0.2831570062608946,3,0.0001,model,0.5788507554680109,0.3679240963288716,0.2831570062608946
0.2781837784818241,4,0.0001,model,0.5643123108893633,0.3641153573989868,0.2781837784818241
0.27616804412433077,5,0.0001,model,0.5545205590315163,0.3627125642129353,0.27616804412433077
0.27509058000785963,6,0.0001,model,0.5461370141711086,0.3616357424429485,0.27509058000785963
0.27477649812187466,7,0.0001,model,0.5386774323415011,0.3617839309431258,0.27477649812187466
0.27477649812187466,8,0.0001,model,0.5321374095510691,0.36249530883062453,0.2750409880564326
0.27477649812187466,9,0.0001,model,0.5274222372099757,0.3640020291010539,0.27676162655864445
0.27477649812187466,10,0.0001,model,0.5206686332821846,0.36468141348589034,0.2786528876140004
