best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.8628398428360621,1,0.0001,model,0.5365765681490302,0.6428780513150352,0.8628398428360621
0.7295789087102527,2,0.0001,model,0.5013448274694383,0.5878358745858783,0.7295789087102527
0.6163928998368127,3,0.0001,model,0.4440064374357462,0.5342344712643396,0.6163928998368127
0.5809688745510011,4,0.0001,model,0.4177364599891007,0.5144292861223221,0.5809688745510011
0.5716140649857975,5,0.0001,model,0.40691162552684546,0.5101271392334075,0.5716140649857975
0.5660004136817796,6,0.0001,model,0.39793151896446943,0.5077278443745205,0.5660004136817796
0.5468198312889962,7,0.0001,model,0.3922134581953287,0.49373190104961395,0.5468198312889962
0.5401252894884064,8,0.0001,model,0.38871996430680156,0.48710346647671293,0.5401252894884064
0.5395550380150477,9,0.0001,model,0.38536347122862935,0.4888548602660497,0.5395550380150477
0.53740577151378,10,0.0001,model,0.3832180229946971,0.4874357765629178,0.53740577151378
