best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
1.002569739510413,1,0.0001,model,0.5704367598518729,0.7019436618908733,1.002569739510413
0.8084388423939141,2,0.0001,model,0.5237425281666219,0.6166255587623233,0.8084388423939141
0.7539295087866231,3,0.0001,model,0.4704991593025625,0.5893084143294769,0.7539295087866231
0.7367934685986058,4,0.0001,model,0.4565378734841943,0.5792945128719823,0.7367934685986058
0.7210693922983545,5,0.0001,model,0.44749144883826375,0.5697318793965035,0.7210693922983545
0.7135761222060846,6,0.0001,model,0.44002072513103485,0.5648781353113602,0.7135761222060846
0.7055170584698113,7,0.0001,model,0.4347866680473089,0.5605922742765777,0.7055170584698113
0.6986360874305777,8,0.0001,model,0.43091677501797676,0.5554763759885516,0.6986360874305777
0.6958625130101938,9,0.0001,model,0.42855169624090195,0.5532749680434765,0.6958625130101938
0.6932235749400392,10,0.0001,model,0.42684603575617075,0.552101654260337,0.6932235749400392
