best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.7693886375751625,1,0.0001,backbone,0.5020291518885642,0.611835341875245,0.7693886375751625
0.7071939560831809,2,0.0001,backbone,0.4487057779915631,0.5788956961664212,0.7071939560831809
0.6762314815910495,3,0.0001,backbone,0.4315991634503007,0.563010591227992,0.6762314815910495
0.6693856622897038,4,0.0001,backbone,0.4241103541571647,0.5562873312405178,0.6693856622897038
0.6578460457373638,5,0.0001,backbone,0.4192902978975326,0.5510025210931998,0.6578460457373638
0.6532314125777913,6,0.0001,backbone,0.4155967894475907,0.5474751299741317,0.6532314125777913
0.6532314125777913,7,0.0001,backbone,0.4132412278559059,0.5469418743840692,0.6586411702795093
0.6518680560751026,8,0.0001,backbone,0.4113691607490182,0.5443601446086858,0.6518680560751026
0.6518680560751026,9,0.0001,backbone,0.40971203916706145,0.5439852317985223,0.6548485853234116
0.6467534175940922,10,0.0001,backbone,0.40880115958862007,0.5421034762648498,0.6467534175940922
0.6485015664781842,1,0.0001,model,0.40760289691388607,0.54188586132867,0.6485015664781842
0.6480979923488331,2,0.0001,model,0.4071073813829571,0.5414623715439622,0.6480979923488331
0.6464227079128733,3,0.0001,model,0.40668169944547117,0.5405543345172389,0.6464227079128733
0.6459709718113854,4,0.0001,model,0.4064333448186517,0.5394560767679798,0.6459709718113854
0.6455915381713789,5,0.0001,model,0.40625549387186766,0.5401024275085553,0.6455915381713789
0.6446371826590324,6,0.0001,model,0.4058973907958716,0.5391911349329007,0.6446371826590324
0.6446371826590324,7,0.0001,model,0.40567821613512933,0.5390847086095486,0.6463058069855178
0.6446371826590324,8,0.0001,model,0.40525628929026425,0.5390579850495267,0.6452860191565792
0.6446371826590324,9,0.0001,model,0.4045739534776658,0.5385645052202704,0.6463797078246162
