best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.48043340098830223,1,0.00029265847744427303,model,0.41813064250163734,0.3600602326057534,0.48043340098830223
0.4626126039516806,2,0.0002713525491562421,model,0.328509328130167,0.3454348190017016,0.4626126039516806
0.4343788452325454,3,0.00023816778784387096,model,0.3062198525003623,0.31083431441195697,0.4343788452325454
0.42479289924093483,4,0.0001963525491562421,model,0.29155858291778713,0.30686106445802247,0.42479289924093483
0.4197103638844442,5,0.00015,model,0.28048770665191114,0.3000931976750574,0.4197103638844442
0.4119379218013731,6,0.0001036474508437579,model,0.2720856463711243,0.2909308499544974,0.4119379218013731
0.4092056418424047,7,6.183221215612905e-05,model,0.26364074065349996,0.2904691739499062,0.4092056418424047
0.4015368154965347,8,2.86474508437579e-05,model,0.25740031979512423,0.279277638695725,0.4015368154965347
0.3962752968418626,9,7.341522555726971e-06,model,0.2523944465792738,0.2718063496105079,0.3962752968418626
0.39547732838898414,10,0.0,model,0.2493781926750671,0.27125449855476963,0.39547732838898414
