best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.5175350803848271,1,0.00029265847744427303,model,0.44908717973157763,0.3631023973433988,0.5175350803848271
0.4948783409352707,2,0.0002713525491562421,model,0.3657574040116742,0.3389363795588022,0.4948783409352707
0.4832933333953283,3,0.00023816778784387096,model,0.34607820759993047,0.32924687433992655,0.4832933333953283
0.4832933333953283,4,0.0001963525491562421,model,0.33249892794992775,0.32888640895213134,0.4849522057867874
0.47075659163559364,5,0.00015,model,0.3232499043806456,0.31135236568505015,0.47075659163559364
0.46953229655860534,6,0.0001036474508437579,model,0.31461694452445954,0.3087434493810069,0.46953229655860534
0.46622515622104804,7,6.183221215612905e-05,model,0.3074309872754384,0.30477654913646346,0.46622515622104804
0.4607905659057271,8,2.86474508437579e-05,model,0.3011891063360963,0.2980178407185715,0.4607905659057271
0.45820556192184175,9,7.341522555726971e-06,model,0.2969422890164424,0.2930170817914836,0.45820556192184175
0.4570935811108921,10,0.0,model,0.29427604566444643,0.29146577589719,0.4570935811108921
