best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.6211210891367898,1,0.0001,model,0.6818996071815491,0.38408883034236846,0.6211210891367898
0.5843308795066107,2,0.0001,model,0.5928804688155651,0.3614697200911386,0.5843308795066107
0.5691465028221645,3,0.0001,model,0.5683330711908638,0.35204391299732146,0.5691465028221645
0.5583118358774791,4,0.0001,model,0.5568954790942371,0.346060574054718,0.5583118358774791
0.5518771057564115,5,0.0001,model,0.5478095258586109,0.3412910709305415,0.5518771057564115
0.545284775987504,6,0.0001,model,0.539203716441989,0.3380134498316144,0.545284775987504
0.5351399722553435,7,0.0001,model,0.5312728071585298,0.33347046091443017,0.5351399722553435
0.5300482083407659,8,0.0001,model,0.5242365538142622,0.3302538281395322,0.5300482083407659
0.5233885092394692,9,0.0001,model,0.5182301490567625,0.3289264464189136,0.5233885092394692
0.5221871158906392,10,0.0001,model,0.5129134454764426,0.32658263189452036,0.5221871158906392
