best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.6698564475490933,1,0.0001,model,0.7368979649618268,0.4256192871502468,0.6698564475490933
0.6341009002829355,2,0.0001,model,0.6389677803963423,0.400403931027367,0.6341009002829355
0.6250451651830522,3,0.0001,model,0.60967315454036,0.39092804751698934,0.6250451651830522
0.6193260891096932,4,0.0001,model,0.5972961280494928,0.3861705542556823,0.6193260891096932
0.6123057745751881,5,0.0001,model,0.5880636163055897,0.3822882265325577,0.6123057745751881
0.6084774661631811,6,0.0001,model,0.5795572646893561,0.3807303985906026,0.6084774661631811
0.5999724372984871,7,0.0001,model,0.5728620355948806,0.3760155595484234,0.5999724372984871
0.5945110585954454,8,0.0001,model,0.5653553027659655,0.3727224384035383,0.5945110585954454
0.588312598447951,9,0.0001,model,0.5589273567311466,0.370491857093478,0.588312598447951
0.5836186536720821,10,0.0001,model,0.5523467254824936,0.3683738386820233,0.5836186536720821
