best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
1.1372070752439045,1,0.0001,model,0.5477045485749841,0.7452749028092339,1.1372070752439045
1.0477520135186968,2,0.0001,model,0.48946005944162607,0.7044907439322698,1.0477520135186968
0.9950402705442338,3,0.0001,model,0.46104206796735525,0.6807750009355091,0.9950402705442338
0.9836173433633078,4,0.0001,model,0.44643282424658537,0.6717288210278466,0.9836173433633078
0.9581279130209059,5,0.0001,model,0.4381497395224869,0.6614079383157548,0.9581279130209059
0.9429863499743598,6,0.0001,model,0.43231627298519015,0.6548832016331809,0.9429863499743598
0.9429863499743598,7,0.0001,model,0.4283344279974699,0.6534313800789061,0.946670073128882
0.941165512516385,8,0.0001,model,0.4251798400655389,0.6504440250850859,0.941165512516385
0.941165512516385,9,0.0001,model,0.42260946379974484,0.6515160742260161,0.95115327054546
0.9326435441062564,10,0.0001,model,0.42082805186510086,0.6460717959063393,0.9326435441062564
