best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.9681354328280404,1,0.0001,model,0.5068092318251729,0.6840976079305013,0.9681354328280404
0.8688863593907583,2,0.0001,model,0.44592666206881404,0.6389558457192921,0.8688863593907583
0.8126832190014067,3,0.0001,model,0.41527136554941535,0.613101316349847,0.8126832190014067
0.7960458447535833,4,0.0001,model,0.3994431267492473,0.601537871218863,0.7960458447535833
0.7717937092695918,5,0.0001,model,0.3903287183493376,0.5906663011936915,0.7717937092695918
0.7601882155452456,6,0.0001,model,0.3839923357591033,0.5843247317132496,0.7601882155452456
0.749702180425326,7,0.0001,model,0.3795440415851772,0.5791321027846563,0.749702180425326
0.7473566305069697,8,0.0001,model,0.3760667569003999,0.576430965747152,0.7473566305069697
0.7473566305069697,9,0.0001,model,0.3732744511216879,0.5750231061662946,0.7489770132870901
0.7412098440386,10,0.0001,model,0.3711855923756957,0.5718515047005245,0.7412098440386
