best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.6102326076711136,1,0.0001,model,0.5776727260672487,0.42387557066602477,0.6102326076711136
0.5590745098168594,2,0.0001,model,0.4308820790029131,0.3878038194137125,0.5590745098168594
0.5347374862971825,3,0.0001,model,0.399786144727841,0.3703290396481637,0.5347374862971825
0.5219143584820068,4,0.0001,model,0.3848577457247302,0.36050522060055007,0.5219143584820068
0.5128573896529042,5,0.0001,model,0.37632537551689893,0.35327753067385387,0.5128573896529042
0.5075483230869621,6,0.0001,model,0.3709453548071906,0.34898203781936304,0.5075483230869621
0.5026659877007079,7,0.0001,model,0.36748935183277354,0.34460426206655126,0.5026659877007079
0.4999906267201541,8,0.0001,model,0.3650479892967269,0.3418274875398947,0.4999906267201541
0.49965339534889336,9,0.0001,model,0.3633151864632964,0.34152001654189035,0.49965339534889336
0.4981855108861488,10,0.0001,model,0.3620676606951747,0.3400737149532876,0.4981855108861488
