best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.6440047694592477,1,0.0001,model,0.5882403097348288,0.43372500312177753,0.6440047694592477
0.5993993831436853,2,0.0001,model,0.4470530394464731,0.40019744928118556,0.5993993831436853
0.5795580390680386,3,0.0001,model,0.4188928818330169,0.3847674836692013,0.5795580390680386
0.568605888624356,4,0.0001,model,0.40561756782699376,0.3755198650551875,0.568605888624356
0.5609075348104943,5,0.0001,model,0.3980500630568713,0.36870747630391487,0.5609075348104943
0.5569125118191692,6,0.0001,model,0.393406834336929,0.36538893455511273,0.5569125118191692
0.5542267055172194,7,0.0001,model,0.3903999627218582,0.36267077708311934,0.5542267055172194
0.5521767917445223,8,0.0001,model,0.3883061044034548,0.36051499016907573,0.5521767917445223
0.5508280689921013,9,0.0001,model,0.3868892644532025,0.35920384606924155,0.5508280689921013
0.549643193633632,10,0.0001,model,0.38583303516497836,0.3580602036643563,0.549643193633632
