best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.6604255084740682,1,0.0001,model,0.5986558974254876,0.4474988846657171,0.6604255084740682
0.6159180864657161,2,0.0001,model,0.46289661893388256,0.4159625834120583,0.6159180864657161
0.5928240591301442,3,0.0001,model,0.43481467134552076,0.3996403007109038,0.5928240591301442
0.578782594766344,4,0.0001,model,0.4210139316273853,0.38984754799136984,0.578782594766344
0.5696927156913032,5,0.0001,model,0.41285665676696226,0.383106221455709,0.5696927156913032
0.5641693146949762,6,0.0001,model,0.4078558750334196,0.3791905542906181,0.5641693146949762
0.5605663668712902,7,0.0001,model,0.4044036126579158,0.3765118680807941,0.5605663668712902
0.5573424468737467,8,0.0001,model,0.4020566727849655,0.3741682439650663,0.5573424468737467
0.5557975556070456,9,0.0001,model,0.4004012912046164,0.3726972671598772,0.5557975556070456
0.554523524072681,10,0.0001,model,0.39906579491798766,0.37166859019383475,0.554523524072681
