best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.5737418161678177,1,0.0001,backbone,0.5190565676311962,0.395726645879226,0.5737418161678177
0.5332650756878085,2,0.0001,backbone,0.4022223019856028,0.3664784193328699,0.5332650756878085
0.5168835292032655,3,0.0001,backbone,0.3812244716391433,0.35345228078444085,0.5168835292032655
0.5094682652177686,4,0.0001,backbone,0.3721680450544227,0.34728587291449053,0.5094682652177686
0.5044348874996676,5,0.0001,backbone,0.36767351208254695,0.3429160547472472,0.5044348874996676
0.5027371148828143,6,0.0001,backbone,0.3650623349531088,0.3413400233825812,0.5027371148828143
0.4999337192662262,7,0.0001,backbone,0.36360626699752174,0.33831656876090827,0.4999337192662262
0.4995779207221396,8,0.0001,backbone,0.36252935096854344,0.3373009791072331,0.4995779207221396
0.49923706786986305,9,0.0001,backbone,0.3617947498569265,0.3370341154609961,0.49923706786986305
0.49870760640232964,10,0.0001,backbone,0.36128227948211133,0.3361793071206084,0.49870760640232964
0.47656343502440435,1,0.0001,model,0.3499923798663076,0.31770756873962247,0.47656343502440435
0.45234612003503855,2,0.0001,model,0.324276392639149,0.30694212975152724,0.45234612003503855
0.4421335026883589,3,0.0001,model,0.31129246336058713,0.300499125773466,0.4421335026883589
0.4421335026883589,4,0.0001,model,0.3013419227936538,0.2989001816220737,0.4454310144486183
0.4421335026883589,5,0.0001,model,0.29313597532745916,0.2944909648307317,0.4455544826089052
0.4421335026883589,6,0.0001,model,0.2873460173141211,0.2897187692791622,0.4472726009627256
