best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.3148098531223479,1,4.877641290737884e-05,model,0.6779656156431884,0.3901089974812099,0.3148098531223479
0.3098189239464109,2,4.522542485937368e-05,model,0.6571772475726902,0.38572625357007223,0.3098189239464109
0.30883668926027086,3,3.969463130731183e-05,model,0.6497474818024784,0.38392231502230206,0.30883668926027086
0.3041188983690171,4,3.2725424859373684e-05,model,0.6436807654099539,0.3807397426120819,0.3041188983690171
0.3041188983690171,5,2.4999999999999998e-05,model,0.639428507653065,0.3808189077982827,0.3055714423694308
0.3041188983690171,6,1.7274575140626315e-05,model,0.636996180168353,0.3801206628481547,0.3045554080652812
0.30356169551137896,7,1.0305368692688173e-05,model,0.633965742890723,0.379720936124287,0.30356169551137896
0.30356169551137896,8,4.774575140626316e-06,model,0.6328117600642145,0.37982693891676644,0.30395603775978086
0.30356169551137896,9,1.2235870926211614e-06,model,0.6314794713398442,0.37985487419461444,0.3041877969862923
0.30356169551137896,10,0.0,model,0.630674722022377,0.37988642908277964,0.3042703418504624
