base_mse,best_validation_mse,best_validation_nll,between_component_variance,continuation_field_weight,continuation_linear_weight,continuation_process_entropy,continuation_process_information_bits,continuation_process_weight_0,continuation_process_weight_1,continuation_process_weight_2,continuation_process_weight_3,cross_effective_ratio,cross_effective_ratio_max,cross_exact_spectral_norm,cross_gate,cross_spectral_norm,epoch,fenchel_primal,inducing_minimum_gap,latent_reconstruction_mse,latent_reconstruction_ratio,latent_variance_gain,mixture_base_weight,mixture_latent_weight,mixture_nll,mixture_routing_information_bits,mixture_weight_entropy,observation_noise_std,point_mse,point_regret,posterior_future_variance,posterior_past_variance,predictive_mean,predictive_second_moment,predictive_variance,process_axis_size_at_field_exit,process_energy_entropy,process_energy_innovation,process_energy_load_daily,process_energy_load_weekly,process_energy_thermal,process_fusion_after_future_decode,process_future_variance_innovation,process_future_variance_load_daily,process_future_variance_load_weekly,process_future_variance_thermal,process_signal_reconstruction_ratio,representation_gaussian_nll,representation_objective,representation_trace_correction,sample_dual_norm,selected_reference_only,sensor_group_entropy,sensor_group_prior_kl,soft_miscoverage_90,stage,standardized_error_second_moment,structural_reconstruction_ratio,total,train_nll,validation_mae,validation_mse,validation_nll,within_component_variance
,,1.4294847175478935,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.8916938179172575,,,1.4294847175478935,
,,1.4294847175478935,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.8787540029734373,,,1.431639942030112,
0.41642827936448157,1.1053551515889546,,0.015450330188542694,0.6725921393372118,0.3274078657850623,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12692891748156399,0.9712001336738467,0.0287998664425686,0.8771244529634714,0.8141427119262516,0.1288264482282102,9.99999993922529e-09,0.41537213954143226,-0.0023731160908937454,9.99999993922529e-09,9.99999993922529e-09,-0.00038896493344964256,1.1205415674485266,0.3648395584896207,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.002360921036133945,9.99999993922529e-09,0.004721852022609711,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.10401964135235175,extension,1.0865452992729843,0.002360921036133945,0.4329146279487759,,0.6925061047077179,1.1077850238671378,1.4061553105711937,0.3493892252445221
0.41642827983014286,1.0995673395338512,,0.07077257664059289,0.7675357260741293,0.23246427590493113,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693073705304414,0.9052217728458345,0.09477822826011106,0.8636996187269688,0.5522623686119914,0.3103480733698234,9.99999993922529e-09,0.4077945745084435,-0.020228803623467684,9.99999993922529e-09,9.99999993922529e-09,-0.011269864745145242,1.1898945937864482,0.4269282289315015,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.025830852340732235,9.99999993922529e-09,0.051661714765941724,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.08923670137301087,extension,0.9352541868574917,0.025830852340732235,0.4250685665756464,,0.6907300277361794,1.0995673395338512,1.403173526128133,0.3561556525528431
0.4164282779674977,1.0995673395338512,,0.08651180702145211,0.7910850401967764,0.20891496201511472,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,3,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269325549947098,0.7924420977942646,0.20755790179828182,0.8445465248078108,0.27219198585953563,0.5044780725147575,9.99999993922529e-09,0.39083711337298155,-0.06055787717923522,9.99999993922529e-09,9.99999993922529e-09,-0.010458300494065043,1.1826971103437245,0.427045842865482,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.06507480228901841,9.99999993922529e-09,0.13014961499720812,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.08818059210898355,extension,0.9250601436942816,0.06507480228901841,0.4077280422206968,,0.7062131138074965,1.129294986289645,1.3901479318737984,0.3405340351164341
0.41642828145995736,1.0995673395338512,,0.08278131761471741,0.7743955655023456,0.22560442937538028,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,4,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693457736168057,0.6496684453450143,0.35033155395649374,0.8207137491554022,0.0725276585581014,0.6428748397156596,9.99999993922529e-09,0.3707206768449396,-0.10770466271787882,9.99999993922529e-09,9.99999993922529e-09,-0.011211793391339597,1.1608826429583132,0.4132350452709943,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.1293990453123115,9.99999993922529e-09,0.258798100752756,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.08854140265611932,extension,0.9179977211169899,0.1293990453123115,0.3871349517721683,,0.697230737360697,1.106676654683219,1.4042257281641166,0.3304537273943424
0.41642827936448157,1.0995673395338512,,0.07614106716937385,0.7739600297063589,0.22603997169062495,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,5,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693783466238528,0.5301477452740073,0.4698522542603314,0.7962954961694777,0.00836322532632039,0.6873502363450825,9.99999993922529e-09,0.34842877951450646,-0.16111653298139572,9.99999993922529e-09,9.99999993922529e-09,-0.012159848713054089,1.1383367022499442,0.3935589112807065,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.18110145011451095,9.99999993922529e-09,0.362202912569046,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.09010727913118899,extension,0.9219371085055172,0.18110145011451095,0.3643546907696873,,0.7045862069205632,1.1250413093301985,1.4470585013429325,0.31741784582845867
0.41642827983014286,1.0995673395338512,,0.07123393096844666,0.7794674378819764,0.2205325592076406,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,6,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269420332973823,0.4499719797167927,0.550028019817546,0.7722738878801465,0.01444465807890083,0.6831349083222449,9.99999993922529e-09,0.32872735778801143,-0.2064969791099429,9.99999993922529e-09,9.99999993922529e-09,-0.012075882029421336,1.115345017053187,0.36984947999008,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.23152105696499348,9.99999993922529e-09,0.46304212836548686,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.09098166367039084,extension,0.9278966686688364,0.23152105696499348,0.34417283558286726,,0.7143620408716655,1.1510856123197646,1.4567087888717651,0.2986155503895134
0.416428281692788,1.0995673395338512,,0.063565923133865,0.7822547652758658,0.21774523123167455,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,7,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12694720237050205,0.38169625913724303,0.6183037436567247,0.7516306452453136,0.04702857859956566,0.6605494553223252,9.99999993922529e-09,0.3145426877308637,-0.23910286976024508,9.99999993922529e-09,9.99999993922529e-09,-0.013977381035147118,1.0950228883884847,0.35033261915668845,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.2557639826554805,9.99999993922529e-09,0.5115279699675739,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.09123348243883811,extension,0.9293192336335778,0.2557639826554805,0.32957530091516674,,0.7282807931067452,1.1824251503225356,1.4834342127044995,0.2867666925303638
0.4164282795973122,1.0995673395338512,,0.057276070525404066,0.7889952729456127,0.21100472752004862,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,8,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12695312150754035,0.3265816702041775,0.6734183328226209,0.7298264298588037,0.09514716581907123,0.6271961918100715,9.99999993922529e-09,0.30001099465880543,-0.27417748235166073,9.99999993922529e-09,9.99999993922529e-09,-0.010752633672836964,1.0857841479592025,0.33251791377551854,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.2923103712964803,9.99999993922529e-09,0.5846207425929606,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.09059761906974018,extension,0.9254493997432292,0.2923103712964803,0.3146075236145407,,0.7066815888124799,1.137264439037868,1.509890180081129,0.275241841096431
