best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
1.0566590023892266,1,0.0001,backbone,0.5239619081839919,0.7100452472056661,1.0566590023892266
0.9965658734242121,2,0.0001,backbone,0.46005987212993205,0.6780237136852174,0.9965658734242121
0.9481269703024909,3,0.0001,backbone,0.4396217381581664,0.6588376231846356,0.9481269703024909
0.9481269703024909,4,0.0001,backbone,0.4305165861733258,0.6581967891681761,0.9643473195887747
0.9421264305710793,5,0.0001,backbone,0.42506623989902437,0.6500506752303669,0.9421264305710793
0.9229104458576157,6,0.0001,backbone,0.42107654153369367,0.6437541952445394,0.9229104458576157
0.9229104458576157,7,0.0001,backbone,0.41847834014333785,0.6456403338483402,0.9374141540555727
0.9229104458576157,8,0.0001,backbone,0.4164347490295768,0.6429430161203656,0.9303770618779319
0.9229104458576157,9,0.0001,backbone,0.41462885844521224,0.6467906147951171,0.9490991064480373
0.9305011310747692,1,0.0001,model,0.419507639715448,0.6455473215097473,0.9305011310747692
0.9305011310747692,2,0.0001,model,0.41859483486041427,0.6463089798177991,0.9348162824199313
0.9305011310747692,3,0.0001,model,0.41821613698266447,0.6457133108661288,0.9336881811420122
0.9305011310747692,4,0.0001,model,0.41788572748191655,0.6462315920562971,0.9370761684009007
