best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.634375342165802,1,0.001,model,0.7105891795363277,0.4178901234992237,0.634375342165802
0.6238045362658512,2,0.001,model,0.6196122523397207,0.4101215600967407,0.6238045362658512
0.6122772047579154,3,0.001,model,0.5861898097209632,0.4038080533886172,0.6122772047579154
0.6026621959647354,4,0.001,model,0.5692221571225673,0.39696724858143434,0.6026621959647354
0.599930095834797,5,0.001,model,0.5611165212467313,0.39513817233563553,0.599930095834797
0.599930095834797,6,0.001,model,0.5501879598014057,0.3924436655714939,0.600458677258351
0.5923717813967577,7,0.001,model,0.5439234105870128,0.3899176528934989,0.5923717813967577
0.5923717813967577,8,0.001,model,0.5309090232476592,0.39097809548280676,0.5926658090820659
0.5923717813967577,9,0.001,model,0.5201363498345017,0.4019424344947279,0.6203986552296853
0.5884343758732283,10,0.001,model,0.5152156993281096,0.3934548744539014,0.5884343758732283
