best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
1.1955935798940205,1,0.0001,model,0.5664966660551727,0.7752297974768139,1.1955935798940205
0.9545670336201078,2,0.0001,model,0.5067170495167375,0.669908120518639,0.9545670336201078
0.8528956401915777,3,0.0001,model,0.4334701276384294,0.6216963089647747,0.8528956401915777
0.819888602410044,4,0.0001,model,0.40830486873164773,0.6042349693321046,0.819888602410044
0.8092072198078746,5,0.0001,model,0.39703316474333405,0.5971100025233769,0.8092072198078746
0.7933573694456191,6,0.0001,model,0.38993213791400194,0.5875621118715831,0.7933573694456191
0.7930049431465921,7,0.0001,model,0.38503194879740477,0.5874363680680593,0.7930049431465921
0.7839208067882628,8,0.0001,model,0.3820347706787288,0.5818442666814441,0.7839208067882628
0.7797798840772538,9,0.0001,model,0.3796267840079963,0.5790309359629949,0.7797798840772538
0.7795231839021047,10,0.0001,model,0.37783615896478295,0.5795152776298069,0.7795231839021047
