best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.787230713432338,1,0.001,model,0.5282511815894395,0.6002227513968539,0.787230713432338
0.7099903106283979,2,0.001,model,0.43817847315222025,0.5684988883887829,0.7099903106283979
0.6987199860365212,3,0.001,model,0.40843670279718935,0.5620605759069223,0.6987199860365212
0.6987199860365212,4,0.001,model,0.3840537201613188,0.5612276670884113,0.6999366699027366
0.6955109506237264,5,0.001,model,0.3634624781552702,0.5667192035791825,0.6955109506237264
0.6955109506237264,6,0.001,model,0.34914520056918263,0.568420356228238,0.705744789976652
0.6945813061023245,7,0.001,model,0.33169058116618544,0.560366571760502,0.6945813061023245
0.6945813061023245,8,0.001,model,0.31531334470491856,0.5620507346529539,0.6994818672030961
0.6945813061023245,9,0.001,model,0.29844206920824945,0.5671999353129847,0.7078071256884101
0.6945813061023245,10,0.001,model,0.28469780227169394,0.5752045459487811,0.7132762463725343
