best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.6552452384479462,1,4.877641290737884e-05,model,0.9084877618588507,0.567096507738507,0.6552452384479462
0.6540613269049024,2,4.522542485937368e-05,model,0.8743752806913108,0.5649471002911765,0.6540613269049024
0.6216147299796816,3,3.969463130731183e-05,model,0.8610736201517284,0.5488946577859304,0.6216147299796816
0.6187358979194884,4,3.2725424859373684e-05,model,0.8498297708574682,0.5460950147537958,0.6187358979194884
0.6090442479602874,5,2.4999999999999998e-05,model,0.8419736039359123,0.5417415512932672,0.6090442479602874
0.6090442479602874,6,1.7274575140626315e-05,model,0.8336335925851017,0.5470727931885492,0.6246777574221293
0.6090442479602874,7,1.0305368692688173e-05,model,0.8296869618352503,0.5444519534943596,0.6194342518609668
0.6084651674543108,8,4.774575140626316e-06,model,0.8253498720005155,0.5399712933434381,0.6084651674543108
0.6084651674543108,9,1.2235870926211614e-06,model,0.8242441969923675,0.5404366099645221,0.6101323407793802
0.6084651674543108,10,0.0,model,0.8226130907423794,0.5403595398342799,0.6099598971624223
