best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.38038744123614565,1,4.877641290737884e-05,model,0.7460156469605863,0.42416436899276005,0.38038744123614565
0.36504321357830855,2,4.522542485937368e-05,model,0.7105322079733014,0.4124245351674605,0.36504321357830855
0.34935591699314766,3,3.969463130731183e-05,model,0.6891551908338442,0.4051360759605356,0.34935591699314766
0.34935591699314766,4,3.2725424859373684e-05,model,0.6760652011726052,0.40308743512549366,0.34940014445051853
0.34742371788641224,5,2.4999999999999998e-05,model,0.6570076525676996,0.40226597161520095,0.34742371788641224
0.34742371788641224,6,1.7274575140626315e-05,model,0.6447569655720145,0.4038128439260989,0.3493302726015753
0.34742371788641224,7,1.0305368692688173e-05,model,0.6354510069359094,0.40266739267881224,0.3491882055389638
0.34633866611386643,8,4.774575140626316e-06,model,0.6298312629805878,0.4027101060971111,0.34633866611386643
0.34633866611386643,9,1.2235870926211614e-06,model,0.6273788849357516,0.4024979751937243,0.3473241085908851
0.34633866611386643,10,0.0,model,0.6257042151410133,0.40253130594889325,0.3474926017985052
