base_mse,best_validation_mse,best_validation_nll,between_component_variance,continuation_field_weight,continuation_linear_weight,continuation_process_entropy,continuation_process_information_bits,continuation_process_weight_0,continuation_process_weight_1,continuation_process_weight_2,continuation_process_weight_3,cross_effective_ratio,cross_effective_ratio_max,cross_exact_spectral_norm,cross_gate,cross_spectral_norm,epoch,fenchel_primal,inducing_minimum_gap,latent_reconstruction_mse,latent_reconstruction_ratio,latent_variance_gain,mixture_base_weight,mixture_latent_weight,mixture_nll,mixture_routing_information_bits,mixture_weight_entropy,observation_noise_std,point_mse,point_regret,posterior_future_variance,posterior_past_variance,predictive_mean,predictive_second_moment,predictive_variance,process_axis_size_at_field_exit,process_energy_baseline,process_energy_daily,process_energy_entropy,process_energy_irregular,process_energy_weekly,process_fusion_after_future_decode,process_future_variance_baseline,process_future_variance_daily,process_future_variance_irregular,process_future_variance_weekly,process_signal_reconstruction_ratio,representation_gaussian_nll,representation_objective,representation_trace_correction,sample_dual_norm,selected_reference_only,sensor_group_entropy,sensor_group_irregular_high_variability_process_0,sensor_group_irregular_high_variability_process_1,sensor_group_irregular_high_variability_process_2,sensor_group_irregular_high_variability_process_3,sensor_group_low_activity_process_0,sensor_group_low_activity_process_1,sensor_group_low_activity_process_2,sensor_group_low_activity_process_3,sensor_group_mass_irregular_high_variability,sensor_group_mass_low_activity,sensor_group_mass_strongly_periodic,sensor_group_prior_kl,sensor_group_strongly_periodic_process_0,sensor_group_strongly_periodic_process_1,sensor_group_strongly_periodic_process_2,sensor_group_strongly_periodic_process_3,soft_miscoverage_90,stage,standardized_error_second_moment,structural_reconstruction_ratio,total,train_nll,validation_mae,validation_mse,validation_nll,within_component_variance
,,0.1749738709634888,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.31404512109293137,,,0.1749738709634888,
,,0.15147400622542287,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.26805722221615724,,,0.15147400622542287,
0.1566696801892249,0.1422282619515931,,0.03366234425561743,0.5473113603075035,0.45268863847013563,1.3031799907330424,0.11990869391625836,0.3896218449808657,0.2085374401358422,0.18655778374522924,0.2152829298574943,0.0015895246418639042,0.0026174389606941073,0.5765835658021388,0.018316186891752295,0.6199490374619332,1,0.0,2.8133529014885426,0.0025283849636252853,0.04264784215047257,0.13108997279778123,0.9811059733619913,0.018894024957262445,0.26151377671340015,0.8649922348558903,0.09358024499670137,0.10389420425053686,0.15585474019462708,-0.0056639943504706025,0.7135078370338306,0.11595146424951963,-0.005048300233738701,1.0345249845413491,0.1693033010524232,4.0,0.04853379132691771,0.8502985751256347,0.5778275180491619,0.0515930485453282,0.04957458319404395,1.0,0.12371066983905621,0.3401121348142624,0.16128412452235352,0.19812450351309963,0.051144778823072556,-0.46845098974881694,1.9455471276305616,2.359881515149027,0.0,0.0,0.5939728533267044,0.1795860033016652,0.10571698739659041,0.13754123158287257,0.5771557777188718,0.13889396819286048,0.10293410980375484,0.6194643741473556,0.13870754605159163,0.21715514978859574,0.022660670401819516,0.7601841478608549,0.07688726632452678,0.4549031243659556,0.31755155650898814,0.180159498937428,0.04738582321442664,0.08179871035827091,extension,0.9763603551546112,0.002202950487130373,0.1630305625294568,,0.22958961718220247,0.1422282619515931,0.15044086779077284,0.13564095583569724
0.15666968082950916,0.14141371011651482,,0.08301098052106681,0.6848529051057994,0.31514709314797074,0.9409549755509943,0.642488919373136,0.6872949514072388,0.14786380794248544,0.06669455281371484,0.09814668762555812,0.003880274836319586,0.0058011983055621386,1.0000038049183786,0.018913025385700166,1.1661848835647106,2,0.0,2.7265791594982147,0.0021403993273452215,0.03892439838091377,0.13651237706653774,0.9770486487541348,0.022951350059884135,0.26266896778543014,0.8423219259129837,0.10929410690732766,0.10983410733751953,0.15456454262312036,-0.014237278024666011,0.6314127206569538,0.11193419444316532,-0.002794923635633495,1.1030331625370309,0.23474107301444747,4.0,0.036051011378731346,0.8973576064454392,0.4308724958100356,0.017315226368737058,0.04927615226915805,1.0,0.1415087027125992,0.3253661807393655,0.06675270671257749,0.22952391873695888,0.05492946715094149,-0.5102756496635266,0.7119026281288825,1.158920742222108,0.0,0.0,0.2904207891842816,0.19076847820542753,0.11172294861171395,0.14584359875880182,0.5516649717465043,0.12279341177782044,0.10652194824069738,0.6525117992423475,0.1181728423689492,0.05251883566234028,0.02405120784897008,0.9234299219679087,0.29195589263690636,0.40791911422275007,0.34972842363640666,0.20013390597887337,0.04221855857758783,0.06219175707519753,extension,0.7702131228288636,0.005408512894973683,0.1605298247159226,,0.2289795731128232,0.14141371011651482,0.15585490398370894,0.15173009285354055
0.15666968064033426,0.14084585309647574,,0.10844357277528616,0.7610251534497365,0.23897484625922516,0.6732978678774089,1.0286364977946505,0.8059902903623879,0.116256449080538,0.030418402635405073,0.047334855880762916,0.00412288581037501,0.005592842911028129,1.000004603061825,0.01913907050038688,1.1939025847241282,3,0.0,2.6807205975055695,0.0020298173144510656,0.038898758619325235,0.13927738612983376,0.975860541453585,0.0241394591939752,0.26264171810180414,0.8359196529490873,0.1137318253313424,0.11414988915203139,0.15377280446409713,-0.01919496082700789,0.5821107844822109,0.10971987679658923,-0.0032471525123014544,1.1455272162565961,0.27434289205120876,4.0,0.02977904217550531,0.9128284107428044,0.37438654532888904,0.010050320947811997,0.047342228339402936,1.0,0.14964459298062138,0.2912790323025547,0.043955098299193196,0.2393175270408392,0.056156893326260615,-0.5277723415056244,0.33532964513869956,0.798681203275919,0.0,0.0,0.15741405353765003,0.19521362404339015,0.11366067099152133,0.1486042500473559,0.5425214529968798,0.11594258504919708,0.10705410240916535,0.6726332660764456,0.10437005624407902,0.017847639237515978,0.0157968747207633,0.9663554541766644,0.376315082248766,0.3710609267000109,0.3748946445994079,0.21642195770982653,0.0376224693027325,0.0536773550666112,extension,0.6807732483139262,0.004500739137711207,0.1593609683768591,,0.22869631451032038,0.14084585309647574,0.15100362828282718,0.16589931867201813
0.15666967985453084,0.14048306386583856,,0.13518583167751785,0.8242162030655891,0.17578379818587564,0.5426096842857078,1.2171796895563602,0.8503191125346348,0.10498052384355105,0.018976282963194535,0.025724079881911166,0.004195159123355552,0.005604949360531464,1.0000071274116635,0.019326870853547007,1.1962177148088813,4,0.0,2.650629907846451,0.0019927451535295404,0.039864248254161794,0.14092409051954746,0.9737426845822483,0.026257317545969272,0.26295926538296044,0.8247619938338175,0.12146572458732408,0.1177403831970878,0.15287557315605227,-0.025361365755088627,0.5437514465302229,0.10737078801321331,-0.0034408607000386837,1.1768333836225793,0.3045699450012762,4.0,0.02509110840037465,0.9222373851807788,0.3398891444958281,0.007641733251148253,0.04502977245283546,1.0,0.15315643785288557,0.2617072200810071,0.03492654055298772,0.24165123363491148,0.05647930748091312,-0.5379739789059386,0.1461874390952289,0.6203304716618732,0.0,0.0,0.09305675856012385,0.19742922869045287,0.11453388829249889,0.14978599431924522,0.5382508896291256,0.11407642072299495,0.10616143787046894,0.6828337763436139,0.09692836401518434,0.008316144486343546,0.009119623445258185,0.9825641994830221,0.4118196828640066,0.34272107807919383,0.39426006143912673,0.22917619813233614,0.033842662698589265,0.04984488874106319,extension,0.6400098819867708,0.0032334423892734776,0.15828094600874465,,0.22846841869902224,0.14048306386583856,0.1518833540600705,0.16938411389128305
0.15666968017467298,0.13978607896373693,,0.14760608757205773,0.8666369856800884,0.13336301472736523,0.4987333618919365,1.280479839304462,0.8580213946988806,0.11319737648591399,0.013422123543932685,0.015359104794697487,0.004218757659600669,0.0057202584630431375,1.0000070529058576,0.01948412595083937,1.187701945193112,5,0.0,2.6294706761837006,0.0019206595511604974,0.03973216708982363,0.14197983220219612,0.971020896686241,0.02897910230603884,0.26286871239426546,0.8108289849478751,0.1311233481101226,0.1207219795905985,0.15187134309962858,-0.03161192953120917,0.512219182390254,0.10501944161660504,-0.0033436501184382905,1.194003054406494,0.3197566526941955,4.0,0.022213101823581383,0.9283475879346952,0.3171821387077216,0.006401474243830307,0.04303783754221513,1.0,0.15548059580032714,0.23838982582674362,0.029830723822669825,0.23942751521826722,0.05766136004967848,-0.5476748497458175,0.028569265436090063,0.5117724626907147,0.0,0.0,0.06133540769224055,0.1987346801906824,0.11501970852259547,0.15043116465676576,0.5358144445344806,0.11382273415802047,0.10505728254793212,0.6883901269175112,0.09272985393181443,0.004763308177643921,0.005775394661213795,0.9894612652715296,0.4297828617854975,0.3213960900902748,0.40746680181473494,0.2403433930594474,0.03079371624335181,0.04836301012255717,extension,0.6253030801308341,0.0025124639671503246,0.1571572863176698,,0.22803919395388678,0.13978607896373693,0.14850450832727802,0.1721505640889518
0.15666968033474404,0.13967841585105825,,0.1562953290704172,0.9028914449736476,0.0971085554047022,0.4413197581307031,1.3633101608138531,0.8750255660852417,0.10647717380197719,0.009107673086873547,0.00938958461756556,0.004249971859735524,0.005640883433443378,1.0000058538280427,0.01960123331809882,1.1381478970870376,6,0.0,2.6073064506053925,0.001912843981244805,0.040917200458352454,0.1415190789848566,0.9654348528711125,0.03456514725621673,0.26306272445071954,0.7832652102224529,0.15022910412517376,0.12316152261337265,0.1507410082995193,-0.03915367531590164,0.48577856994234025,0.10269790643360466,-0.0024406576812907588,1.204819704638794,0.32986481534317136,4.0,0.020084978084923932,0.9329215510515496,0.3001669849618338,0.005679816540578031,0.041313652975077275,1.0,0.1566237159713637,0.22025627779657952,0.02641815730385133,0.23505595157621428,0.058684902600361966,-0.5541294871363789,-0.050499917633715086,0.4388080278877169,0.0,0.0,0.0448844719940098,0.19958042120561004,0.11532717494992539,0.15084105695132166,0.5342513453215361,0.11369346268475056,0.10386723885312676,0.6923187328502536,0.09012056095525622,0.003178442786065716,0.004140760151130962,0.9926807651063427,0.4395949520403519,0.30531958770006895,0.416496328311041,0.24983338068705052,0.028350708962534554,0.04754594931000611,extension,0.6169999940320849,0.001740689452276456,0.1559517626737943,,0.22873482955042654,0.13967841585105825,0.15118615826819828,0.17356948490487412
0.15666968050936703,0.138320656167714,,0.1598812698503025,0.9275371171534061,0.07246288433088921,0.41353200835874304,1.4033994076307863,0.8810575401876122,0.10609281905635726,0.00655816238031548,0.006291474846875644,0.0041479213819002325,0.00563602671809349,1.0000072438269854,0.019706421691807918,1.074767978861928,7,0.0,2.592512845993042,0.001860534331171948,0.040756188398518134,0.13950526667758822,0.9592027175240219,0.04079728067154065,0.26316483353002695,0.7541084528202191,0.17043902687146328,0.125105228216853,0.1494615019619232,-0.047057923511601985,0.4633468830725178,0.10035042991512455,-0.0034201288384210216,1.2080602038186044,0.33363079756964,4.0,0.018347337134400732,0.9366428091889247,0.28603376759565435,0.005108989435939293,0.03990086500562029,1.0,0.1562467077455949,0.2063767802028451,0.023789109192875912,0.22987967665540054,0.05968191447755089,-0.5612417239462957,-0.10882628636318259,0.3866365230642259,0.0,0.0,0.03415295974627952,0.20021771534811705,0.11555643216706812,0.1511308824410662,0.5330949705094099,0.11381566728232428,0.10301700694253668,0.6948987618088722,0.08826856059022248,0.002285170460027075,0.003059684657728212,0.9946551139000803,0.4460236636805348,0.2933607946615666,0.42306447634473443,0.2572601588908583,0.02631456909875851,0.04714273340869113,extension,0.6137814255198464,0.0016367636362701887,0.15461597168177832,,0.22741614918099756,0.138320656167714,0.15236651833583892,0.17374952690443024
0.1566696806694381,0.138320656167714,,0.1626010175095871,0.9416147483279929,0.05838525146828033,0.38218558073276654,1.4486227433662862,0.8907707679318264,0.10010042786598206,0.004786318055266747,0.0043424868495094415,0.0040383730693065445,0.005393694770646107,1.0000073756091297,0.019774053114815615,1.048542508855462,8,0.0,2.5867005586624146,0.0018745620211575442,0.041589735432353336,0.13459222065284848,0.9513285123975947,0.04867148623452522,0.26306317816488445,0.7193999611772597,0.19449712196365,0.12645637127570808,0.14794106197950896,-0.05713889852631837,0.4440582897514105,0.09816662421508227,-0.002505398996664354,1.2095856476807967,0.33322538930224255,4.0,0.01711034925028798,0.9395499555394053,0.2750382620433811,0.004723749927507015,0.03861594606860308,1.0,0.15549342511803843,0.19539868654101156,0.021771233317849692,0.22418431635014713,0.06050318790221354,-0.5662203533574939,-0.1501963513001101,0.35003859497373924,0.0,0.0,0.02784090365821612,0.20076341950334609,0.11572371632792056,0.15134847979061306,0.5321643832139671,0.113717149826698,0.10224643582478166,0.6970818019472063,0.0869546125177294,0.0017587813410955278,0.002499494643871003,0.9957416924880818,0.45007007813546807,0.28419832419604063,0.42747123818844557,0.26365259499289095,0.02467783792235423,0.04824942699633539,extension,0.6259929027874023,0.000981518364369549,0.1530521288368618,,0.22764943825327924,0.13837268749460213,0.1513628321736178,0.17062437190907076
