best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.1771131614967794,1,0.00029265847744427303,model,0.24346147125470452,0.2680674674354981,0.1771131614967794
0.16965089653263707,2,0.0002713525491562421,model,0.20546735826064833,0.26246142932063943,0.16965089653263707
0.1648440915909388,3,0.00023816778784387096,model,0.19222411952796392,0.2565616235554775,0.1648440915909388
0.16024716450665474,4,0.0001963525491562421,model,0.18501180883322377,0.25306095976695836,0.16024716450665474
0.15428950126173588,5,0.00015,model,0.17792356573045254,0.24581033864125285,0.15428950126173588
0.15340851508815959,6,0.0001036474508437579,model,0.17244764226779807,0.2441257673508158,0.15340851508815959
0.15340851508815959,7,6.183221215612905e-05,model,0.16782814722682815,0.2434430189221819,0.15380075276826402
0.14796812784387067,8,2.86474508437579e-05,model,0.16360972911934368,0.23768755029171304,0.14796812784387067
0.14796812784387067,9,7.341522555726971e-06,model,0.16007128496130463,0.23830560626518194,0.14849901620225123
0.14684807285589097,10,0.0,model,0.15792262530885637,0.23611475306012797,0.14684807285589097
