best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.19814285891042974,1,0.00029265847744427303,model,0.2693830842326861,0.28803008205015995,0.19814285891042974
0.19045247332736057,2,0.0002713525491562421,model,0.23240630654618144,0.27994978022918454,0.19045247332736057
0.18209623331981886,3,0.00023816778784387096,model,0.21873394583235495,0.27314867886321303,0.18209623331981886
0.17577297046300902,4,0.0001963525491562421,model,0.21019624240580015,0.2650943816088371,0.17577297046300902
0.1718599488943519,5,0.00015,model,0.20276697221561335,0.2618345929224897,0.1718599488943519
0.1718599488943519,6,0.0001036474508437579,model,0.19735471249441616,0.2612168128581345,0.17215978280494554
0.1669425374763759,7,6.183221215612905e-05,model,0.1925028114055749,0.2549066680101237,0.1669425374763759
0.16561165822929877,8,2.86474508437579e-05,model,0.187970031882287,0.25447484135114906,0.16561165822929877
0.16524354790106247,9,7.341522555726971e-06,model,0.1836762703023851,0.25371125889998697,0.16524354790106247
0.16446159236456942,10,0.0,model,0.18103699333732948,0.25260352586147217,0.16446159236456942
