best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.1716891965700211,1,0.0004877641290737884,model,0.2444790420413483,0.26233154857146285,0.1716891965700211
0.1713396291309428,2,0.0004522542485937368,model,0.19627808626682963,0.2682056574930407,0.1713396291309428
0.16185482887711727,3,0.0003969463130731183,model,0.1805950583948288,0.25689258091422507,0.16185482887711727
0.15295140118737582,4,0.00032725424859373687,model,0.17091044456174131,0.24716159035978782,0.15295140118737582
0.14448020317101404,5,0.00025,model,0.16205859775072895,0.23768933614095053,0.14448020317101404
0.14448020317101404,6,0.00017274575140626317,model,0.15456745185656473,0.23669634745499799,0.14450239027276837
0.14159018380000707,7,0.00010305368692688175,model,0.14838988502742723,0.23303094001821517,0.14159018380000707
0.13760003416585279,8,4.774575140626317e-05,model,0.1428402856690809,0.22834987308624996,0.13760003416585279
0.13749874619184874,9,1.2235870926211617e-05,model,0.13828411673603114,0.22877332973579256,0.13749874619184874
0.136028500917916,10,0.0,model,0.13517299032537267,0.22652561283309636,0.136028500917916
