base_mse,best_validation_mse,best_validation_nll,between_component_variance,continuation_field_weight,continuation_linear_weight,continuation_process_entropy,continuation_process_information_bits,continuation_process_weight_0,continuation_process_weight_1,continuation_process_weight_2,continuation_process_weight_3,continuation_process_weight_4,continuation_process_weight_5,cross_effective_ratio,cross_effective_ratio_max,cross_exact_spectral_norm,cross_gate,cross_spectral_norm,epoch,fenchel_primal,inducing_minimum_gap,latent_reconstruction_mse,latent_reconstruction_ratio,latent_variance_gain,mixture_base_weight,mixture_latent_weight,mixture_nll,mixture_routing_information_bits,mixture_weight_entropy,observation_noise_std,point_mse,point_regret,posterior_future_variance,posterior_past_variance,predictive_mean,predictive_second_moment,predictive_variance,process_axis_size_at_field_exit,process_energy_entropy,process_energy_humidity,process_energy_precipitation,process_energy_slow_state,process_energy_solar_daily,process_energy_thermodynamic,process_energy_wind,process_fusion_after_future_decode,process_future_variance_humidity,process_future_variance_precipitation,process_future_variance_slow_state,process_future_variance_solar_daily,process_future_variance_thermodynamic,process_future_variance_wind,process_signal_reconstruction_ratio,representation_gaussian_nll,representation_objective,representation_trace_correction,sample_dual_norm,selected_reference_only,sensor_group_atmospheric_composition_process_0,sensor_group_atmospheric_composition_process_1,sensor_group_atmospheric_composition_process_2,sensor_group_atmospheric_composition_process_3,sensor_group_atmospheric_composition_process_4,sensor_group_atmospheric_composition_process_5,sensor_group_entropy,sensor_group_humidity_process_0,sensor_group_humidity_process_1,sensor_group_humidity_process_2,sensor_group_humidity_process_3,sensor_group_humidity_process_4,sensor_group_humidity_process_5,sensor_group_mass_atmospheric_composition,sensor_group_mass_humidity,sensor_group_mass_precipitation,sensor_group_mass_pressure_density,sensor_group_mass_radiation,sensor_group_mass_thermodynamic,sensor_group_mass_wind,sensor_group_precipitation_process_0,sensor_group_precipitation_process_1,sensor_group_precipitation_process_2,sensor_group_precipitation_process_3,sensor_group_precipitation_process_4,sensor_group_precipitation_process_5,sensor_group_pressure_density_process_0,sensor_group_pressure_density_process_1,sensor_group_pressure_density_process_2,sensor_group_pressure_density_process_3,sensor_group_pressure_density_process_4,sensor_group_pressure_density_process_5,sensor_group_prior_kl,sensor_group_radiation_process_0,sensor_group_radiation_process_1,sensor_group_radiation_process_2,sensor_group_radiation_process_3,sensor_group_radiation_process_4,sensor_group_radiation_process_5,sensor_group_thermodynamic_process_0,sensor_group_thermodynamic_process_1,sensor_group_thermodynamic_process_2,sensor_group_thermodynamic_process_3,sensor_group_thermodynamic_process_4,sensor_group_thermodynamic_process_5,sensor_group_wind_process_0,sensor_group_wind_process_1,sensor_group_wind_process_2,sensor_group_wind_process_3,sensor_group_wind_process_4,sensor_group_wind_process_5,soft_miscoverage_90,stage,standardized_error_second_moment,structural_reconstruction_ratio,total,train_nll,validation_mae,validation_mse,validation_nll,within_component_variance
,,0.5991146943221489,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.6327035648282617,,,0.5991146943221489,
,,0.5602029946943125,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.5773542560636997,,,0.5602029946943125,
0.4344134215498343,0.47942150774456205,,0.028452386492972437,0.7453928128816187,0.25460718665272,1.776956545189023,0.021356136186242325,0.1921435595722869,0.14854063652455807,0.17390044045168906,0.18895482062362134,0.14367926982231438,0.15278127166675404,0.001326315671872802,0.002933997780277142,0.5667474307992961,0.01811662245017942,0.5696623979437705,1,0.0,2.8389973305165768,0.0025971919421863277,0.04661726873018779,0.13189276843331754,0.9749271753244102,0.025072817428736016,0.5344452229328454,0.8314997050911188,0.11679549951804802,0.1040633709053509,0.4334102721186355,-0.0026323748752474785,0.5898008397780359,0.08689245389541611,-0.027976750927791727,0.8650917997583747,0.19813725934363902,6.0,1.2678469931706786,0.08199683847487904,0.09456168508040719,0.06070097291376442,0.561005192110315,0.043301731086103246,0.15843358065467328,1.0,0.1473968457430601,0.09594194398960099,0.11515629600035027,0.17138004314620048,0.13872046617325395,0.11898952996125445,0.05476676009129733,-0.7583704087883234,0.10823481665283907,0.8098438191227615,0.0,0.0,0.17159051331691444,0.1226779164862819,0.08011202525813133,0.03811906889313832,0.02824554787366651,0.5592549280263484,0.0,0.13564957189373672,0.14189123432151973,0.4877230862621218,0.046135702315950766,0.03667505248449743,0.1519253518199548,0.0476190485060215,0.2857142984867096,0.095238097012043,0.095238097012043,0.1428571492433548,0.190476194024086,0.1428571492433548,0.053806183248525485,0.03228570603823755,0.10788006091024727,0.07524833607021719,0.6769479564391077,0.05383175835595466,0.03810365541721694,0.299221636261791,0.0390483902010601,0.02772910729981959,0.009155045772786252,0.5867421617731452,0.0,0.7268692669458687,0.10104774351930246,0.03007531132607255,0.027784577847342007,0.06398035713937134,0.05024274214520119,0.22781367204152048,0.4700218397192657,0.06050648138625547,0.02773592846642714,0.009232299613358919,0.20468978048302233,0.08573304227320477,0.06432982700061984,0.04278035805327818,0.6436423282139003,0.07770096661988646,0.08581348072038963,0.1200038778479211,extension,2.996646520216018,0.001994646059288563,0.4442074083490297,,0.3319585626087492,0.47942150774456205,0.5202198059608539,0.16968487098347396
0.4344134230632335,0.4766515717304573,,0.07888783240923658,0.8257520403712988,0.1742479585809633,1.545254671946168,0.35563127556815743,0.36150004249066114,0.05319355017854832,0.1493889371631667,0.2856819659937173,0.08813191193621606,0.06210359267424792,0.002726014245126862,0.0057579156855354086,0.980893247295171,0.018251179542858154,1.002116727642715,2,0.0,2.7942401450127363,0.002123118657436862,0.04014940118941013,0.14562347845640033,0.955762951169163,0.044237046866328456,0.4721019819844514,0.7393710939213634,0.18065418465994298,0.11100695928325877,0.43056584941223264,-0.009826149325817823,0.5648491750471294,0.08558320719748735,-0.026359568589214177,0.9096627603285015,0.24918762128800154,6.0,1.2604952361434698,0.08965793036622927,0.08547720598289743,0.05937364118290134,0.5691667189821601,0.04306336730951443,0.1532611387083307,1.0,0.1502952188020572,0.08468548866221681,0.1164370987098664,0.16363046399783343,0.1403140890179202,0.10942087619332597,0.054476681718369946,-0.7576979985460639,-0.07004153289017268,0.6295421835966408,0.0,0.0,0.16024115844629705,0.1260059179039672,0.08009120088536292,0.03693875204771757,0.02605727151967585,0.5706656938418746,0.0,0.12696845503523946,0.14567861636169255,0.4969601249322295,0.04301927864435129,0.03241921786684543,0.15495429921429604,0.0476190485060215,0.2857142984867096,0.095238097012043,0.095238097012043,0.1428571492433548,0.190476194024086,0.1428571492433548,0.059934867080301046,0.03647964482661337,0.12333636794937775,0.08316285704495385,0.6364815062843263,0.06060475864796899,0.0352514794212766,0.2913947848137468,0.03731460100971162,0.02619167034572456,0.008365057146875188,0.6014824071899056,0.0,0.7408120594918728,0.1002156340982765,0.029790229396894574,0.0248494378029136,0.05509493366116658,0.04923771318863146,0.2130980952642858,0.4818970365449786,0.059713605558499694,0.025086539943004027,0.008165211453160737,0.21203952061478049,0.09458562708459795,0.07143390481360257,0.04697440116433427,0.6182410260662436,0.07467168418224901,0.09409336210228503,0.10592416499275714,extension,3.3033515429124236,0.0036375998042785795,0.4399378466187045,,0.329745300232418,0.4766515717304573,0.3559312817960745,0.1702997898682952
0.43441341852303594,0.4754413282745099,,0.07921272375097033,0.8039594809524715,0.19604051962960511,1.455459293909371,0.4851786196231842,0.4310448623728007,0.03351522910816129,0.12526847567642108,0.2636705085169524,0.10381104290718213,0.04268987660179846,0.0025903481255227234,0.00578762131408439,0.9808176741935313,0.018173999880673364,0.9921671994961798,3,0.0,2.772729244083166,0.0020963020597264403,0.03980325293377973,0.16709453950170428,0.9206618564203382,0.07933814730495214,0.20946867854399898,0.6021301858127117,0.27578233496751636,0.11564569832989946,0.42889075726270676,-0.014191066846251488,0.5562402242794633,0.08534064906416461,-0.025419374914463333,0.9297676798887551,0.27228424116037786,6.0,1.2387672532349825,0.09219548921100795,0.07818327489076182,0.05784052668605,0.5827283961698413,0.041415042825974524,0.14763727062381804,1.0,0.1523926150985062,0.07699209288693964,0.11711033550091088,0.16472973651252687,0.14004322490654886,0.10564022493781522,0.05493480883887969,-0.7415875713340938,-0.1477486455696635,0.5350427906960249,0.0,0.0,0.16038413462229073,0.12594120984431356,0.0819682648871094,0.038257120293565094,0.0258176640199963,0.5676316083408892,0.0,0.12500736612128094,0.14711377292405814,0.49881004774942994,0.04308065847726539,0.03022152854828164,0.1557666240260005,0.0476190485060215,0.2857142984867096,0.095238097012043,0.095238097012043,0.1428571492433548,0.190476194024086,0.1428571492433548,0.06346459547057748,0.04022338610957377,0.13599355099722743,0.08787250670138747,0.6057363483123481,0.06670960685005412,0.03500369269750081,0.2856197007931769,0.03814622948993929,0.026894130060099997,0.008386334877286572,0.6059499159455299,0.0,0.7464544866234064,0.1000818470492959,0.029673113487660885,0.02458029391709715,0.05035528086591512,0.04885497348732315,0.21149908762890846,0.48256596410647035,0.05920024815713987,0.02421261514245998,0.007516194826166611,0.21500588476192206,0.1020404133014381,0.07396881224121898,0.04849328548880294,0.6044956794939935,0.07376571767963469,0.09723608900094405,0.09515803845715709,extension,3.489678682759404,0.0038613248216279317,0.4329323791898787,,0.3293321955771673,0.4754413282745099,0.08117216336540878,0.1930715156486258
0.43441342061851174,0.47451542404593616,,0.07734152744524181,0.8155294032767415,0.18447059264872223,1.298257976770401,0.7119721765629947,0.4702943451702595,0.016696501086698845,0.08758424199186265,0.3091225273674354,0.09620052541140467,0.020101858164707664,0.002590609510662034,0.005916827263718005,0.9992741909809411,0.018138266008463688,1.041024667210877,4,0.0,2.768061012029648,0.0020536325937428046,0.03914999414701015,0.18711098609492183,0.8981717941351235,0.10182820149930194,0.12617553169047824,0.5263064743485302,0.3283393296878785,0.11880413210019469,0.4267717869952321,-0.020044355653226376,0.5530569315887988,0.0852473673876375,-0.0236879719431613,0.9476205701939762,0.2895687549607828,6.0,1.2193467607721686,0.09581521479412913,0.0731766105745919,0.05551994129200466,0.5942744161002338,0.0397932671912713,0.1414205466862768,1.0,0.15623578103259206,0.07167398108867928,0.11709827004233375,0.16650556086096913,0.1394426936749369,0.10254878358682618,0.055490131315309554,-0.730405050329864,-0.1934523747768253,0.4777647953014821,0.0,0.0,0.16627280786633492,0.12633667548652738,0.08539979992201552,0.040800441085593775,0.02678554883459583,0.554404728114605,0.0,0.12399142835056409,0.14571385085582733,0.5046856561675668,0.04322468096506782,0.028808924907934852,0.15357545821461827,0.0476190485060215,0.2857142984867096,0.095238097012043,0.095238097012043,0.1428571492433548,0.190476194024086,0.1428571492433548,0.06457096064696088,0.043081351614091545,0.145433992263861,0.0920772947720252,0.5838031624443829,0.07103323610499501,0.03526238433551043,0.2871851962991059,0.04028657212620601,0.028205846378114074,0.009038001575390808,0.6000220025889575,0.0,0.7477056384086609,0.10067733930191025,0.030063901824178174,0.0249746279878309,0.04734287294559181,0.04923561165924184,0.21205894846934825,0.4811391783878207,0.058645109413191676,0.023233809843077324,0.007045471087621991,0.2178774798521772,0.11019456567009911,0.07551320747006685,0.050347087875707075,0.5905116107314825,0.07419531809864566,0.09923820692347363,0.08919070806587115,extension,3.744397446513176,0.0036977482586735277,0.4291018455987796,,0.3288687997394138,0.47451542404593616,0.04441126922999198,0.21222722786478698
0.4344134205020964,0.47451542404593616,,0.09081856900593266,0.8173682405613363,0.1826317587401718,1.2426860518753529,0.7921455171890557,0.48873909981921315,0.010397318383184029,0.06966847021249123,0.30376596096903086,0.11588058067718521,0.011548572787432931,0.0026849591049540322,0.005813152645714581,0.9990319358184934,0.018130581127479672,1.0734548019245267,5,0.0,2.7638979107141495,0.002242608134110924,0.04154125662171282,0.2040290900040418,0.874873333144933,0.12512666854308918,0.09400242627856414,0.4570552143268287,0.3763406458310783,0.12083284562686458,0.4224855558713898,-0.030191099736839533,0.5520962639711797,0.08436895959312096,-0.021964652446513355,0.9844532497227192,0.3232330426108092,6.0,1.2002649940550327,0.09990863595157862,0.06877025638823397,0.05267297668615356,0.6036169873550534,0.03745875661843456,0.13757238921243697,1.0,0.16003809182439,0.0674936095601879,0.11500142293516546,0.16855162614956498,0.13625990960281342,0.10124954005004838,0.05562071187887341,-0.7152452855370939,-0.2134106697048992,0.44079566025175154,0.0,0.0,0.17480117129161954,0.12566501722903922,0.08786415139911696,0.04351761925499886,0.027842564959428273,0.5403094752691686,0.0,0.12335472891572863,0.14202031842432916,0.5143730151467025,0.04317957823514007,0.027638486528303474,0.14943387440871447,0.0476190485060215,0.2857142984867096,0.095238097012043,0.095238097012043,0.1428571492433548,0.190476194024086,0.1428571492433548,0.0641405945061706,0.04468085485859774,0.1495708910515532,0.09812511538621038,0.569442639593035,0.07403990346938372,0.0370785667328164,0.28934787889011204,0.042732432222692296,0.030702762232976966,0.010056422113848384,0.5900819324888289,0.0,0.7546128081157804,0.09772549045737833,0.029477956049959175,0.02563960026600398,0.04476472007809207,0.047779426153283566,0.2102575176395476,0.4835999342612922,0.05894316211924888,0.02282272558659315,0.00668896969727939,0.21768769738264382,0.11724635667633265,0.07655953342327848,0.05171653933939524,0.578872601967305,0.07425310922553763,0.10135186649858952,0.08305796948843636,extension,4.4612046289257705,0.005418245156761259,0.4241521918447688,,0.33117888276539154,0.4781351221932305,0.03716752340551466,0.23241447401233017
0.43441341700963676,0.47451542404593616,,0.10078279479057528,0.8273743465542793,0.1726256461115554,1.1888335775583982,0.8698382135480642,0.49397408682852983,0.0062673892789462116,0.04905257615610026,0.31364697660319507,0.1305658650235273,0.006493108012364246,0.0029392293145065196,0.005361257557524368,1.0000035245902836,0.018128164432710037,1.2581228716298938,6,0.0,2.758735492825508,0.002333872756935307,0.0420146199176088,0.21747600135859102,0.8530943160876632,0.14690568874357268,0.06629490254999837,0.3992409382481128,0.4164144473616034,0.12295024388004094,0.41785113723017275,-0.0431203949265182,0.5509708905592561,0.08334092667791992,-0.021200771298026666,1.0224456298165023,0.3582882606424391,6.0,1.1848319107666612,0.10200213204370812,0.066127768237493,0.04918130600708537,0.6105027492158115,0.03584034177765716,0.1363457027473487,1.0,0.16181646194308996,0.06494849576847628,0.1120605050236918,0.16910332662519068,0.1333442667964846,0.10178226185962558,0.05679510426125489,-0.7025873148813844,-0.2236065153265372,0.41360917524434626,0.0,0.0,0.18077849340625107,0.12279815785586834,0.08747787692118436,0.04489348820061423,0.028349574698950164,0.5357024106197059,0.0,0.12347309291362762,0.13935630663763732,0.5198127427138388,0.04353493341477588,0.027085785040981136,0.1467371367616579,0.0476190485060215,0.2857142984867096,0.095238097012043,0.095238097012043,0.1428571492433548,0.190476194024086,0.1428571492433548,0.062002274818951264,0.0458621914149262,0.15278175775893033,0.10347879101755098,0.5602299692109227,0.07564501784509048,0.03953796150744893,0.294398044468835,0.04412887114449404,0.0339133731322363,0.010941175678453874,0.5770805776119232,0.0,0.7602363019250333,0.09474989637965336,0.02893614993081428,0.026240863982820883,0.04347865848103538,0.04635813063941896,0.20797240745741874,0.487694961251691,0.06015897003817372,0.02246280237159226,0.0065090993521152996,0.2152017542393878,0.12016781111015007,0.0755607265746221,0.05215762325678952,0.5765748536214232,0.07538952049799263,0.10014946665614843,0.07655408087885007,extension,4.82782917143777,0.008576520292990608,0.418953429791145,,0.3315371697541898,0.4792947537369198,0.007865903239386777,0.25750546471681446
0.4344134161947295,0.47451542404593616,,0.11344651583931409,0.8371296632103622,0.1628703378373757,1.1553902719169855,0.9180867061950266,0.48141611344181,0.004528780651526176,0.035045665281359106,0.3359049572609365,0.13852190517354757,0.0045825788292859215,0.003550905994416098,0.00553366181338788,1.0000052037648857,0.018169411123380996,1.1836884682998061,7,0.0,2.7469919621944427,0.0022486550060420996,0.040209581071394496,0.22714552492834628,0.831226450856775,0.16877354925964028,0.04329102052361122,0.34663278865627944,0.45287963887676597,0.12460691895103082,0.4118490628898144,-0.05806559603661299,0.5500571769662201,0.08256402681581676,-0.017760174816316976,1.058395248837769,0.3932947223074734,6.0,1.1687490083277225,0.10396019171457738,0.0632097045017872,0.04666960773465689,0.6184631208889186,0.03449974943941925,0.1331976245273836,1.0,0.1636715941131115,0.06219278951175511,0.1096105482429266,0.17078655399382114,0.13091580232139677,0.10109292174456641,0.056121789617463946,-0.6974512035958469,-0.2399507638765499,0.3924880623817444,0.0,0.0,0.17833225324284285,0.12071363825816661,0.0861524292267859,0.04608907664078288,0.02865915122674778,0.5400534551590681,0.0,0.12340399529784918,0.13693494361359626,0.5255891322158277,0.04393906265613623,0.02603915244981181,0.14409371127840132,0.0476190485060215,0.2857142984867096,0.095238097012043,0.095238097012043,0.1428571492433548,0.190476194024086,0.1428571492433548,0.0616303138085641,0.04798208249849267,0.15437157556880265,0.10894175502471626,0.5476205912418664,0.07945368345826864,0.04171359623433091,0.2960647374857217,0.04481907095760107,0.036699781456263736,0.011699127724568825,0.5690036872401834,0.0,0.7622549547813833,0.09319648530799896,0.02869022887898609,0.027504166617291048,0.04277262746472843,0.045581539889099076,0.2091855255421251,0.48959775315597653,0.06221745765651576,0.022177921055117622,0.006409654688468436,0.21041169168893248,0.12641231837915257,0.07559311087243259,0.052460836712270975,0.5683695999905467,0.07691474969033152,0.10024938237620518,0.07091904684784822,extension,5.85543752508238,0.008890589573638863,0.4124749337788671,,0.3348963465640154,0.48271309588321304,-0.014701102006559571,0.27984820888377726
0.4344134193379432,0.47451542404593616,,0.12946595103130676,0.8426015130244195,0.1573984888382256,1.1153886429965496,0.975796855520457,0.47309390525333583,0.0030723385243618395,0.029143232241040096,0.36840138980187476,0.12303380150115117,0.0032553353248658823,0.0037856767667108215,0.006062256990844617,1.0000049313530326,0.018188157511758618,1.1463406151160598,8,0.0,2.7428043410182,0.0024669191780049005,0.04303569944750052,0.23221230623312294,0.8296295022591949,0.170370492618531,0.03374818489351128,0.34306589770130813,0.45535201975144446,0.12689161475282162,0.4079245876055211,-0.06930100778117776,0.5481237359344959,0.08195714105386287,-0.021931981778834597,1.082148659043014,0.4125235278625041,6.0,1.1494351690635085,0.10260232543805614,0.06145698738691863,0.04468560035456903,0.6285545886494219,0.033170948721817695,0.12952954997308552,1.0,0.16295344184618443,0.06070859180181287,0.10791691683698446,0.1728509129025042,0.12870905583258718,0.10011295578442514,0.05723106817458756,-0.6803384264931083,-0.23911168926861137,0.3735691399779171,0.0,0.0,0.1827638914110139,0.1182184251374565,0.08443034859374166,0.04705409440794028,0.028310784909990616,0.5392224602401257,0.0,0.12497020052978769,0.13494472159072757,0.5258086356334388,0.04530946959857829,0.02595504344208166,0.14301192841958255,0.0476190485060215,0.2857142984867096,0.095238097012043,0.095238097012043,0.1428571492433548,0.190476194024086,0.1428571492433548,0.06023426103638485,0.049827446084236726,0.15861847449559718,0.11134317918913439,0.5375926657579839,0.08238397567765787,0.043637463822960854,0.2973049129359424,0.04524755835882388,0.03893276254530065,0.012362321343971416,0.5625149863772094,0.0,0.7641198309138417,0.0924818450002931,0.028513232216937467,0.02825858128198888,0.04129418570664711,0.04533232774701901,0.21110072056762874,0.48944076523184776,0.06384277419419959,0.022015484719304368,0.006372478303092066,0.20722778362687677,0.12994103028904647,0.07612080709077418,0.05238063947763294,0.5600267993286252,0.07990451290970668,0.10162621276685968,0.06743962145992555,extension,6.519572128541768,0.010426529759570258,0.4083604401675984,,0.3342334237048235,0.48477595051129657,-0.035391399869695306,0.2830575741827488
