bank,batch_size,best_epoch,best_stage,best_validation_mse,checkpoint,config_hash,continuation,continuation_unfreeze_blocks,cross_process_exchange,dataset,decoder_hidden,effective_batch_size,elapsed_seconds,enhancement_protocol,experiment,extension_epochs,final_candidate,gflops_per_sample,gradient_clip,head_learning_rate,horizon,inference_ms_batch,learning_rate,mae,max_train_windows,max_validation_windows,model,mse,nll_weight,num_windows,parameter_difference_percent,parameters,primal_dual,reference_epochs,result_path,result_sha256,reused_source,rmse,scale,seed,selected_config,selected_patch_lens,seq_len,structural_only,target_parameters,trainable_parameters,training_ms_optimizer_step,variant,weight_decay,wide_batch_size
on,16,0,reference,1.5561827826121497,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/ETTh1/h720.pt,2547afc33bd65a58,preserved,2,False,ETTh1,,16,364.3465342610143,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,720,4.576248245369365,0.0007,0.47859032000202106,2048,1024,LatentFlow,0.4938865323758555,0.02,2161.0,,1180516,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/ETTh1/h720.json,2dbff4a4ca292d8afba65861fed1e4455f44036dec381e6c327a00446f641ed0,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/ETTh1/h720.json,0.7027706114912998,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",48,96,False,,0,77.37798619928071,single_scale_selected,0.0001,4
on,16,0,reference,0.7621116824448109,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/ETTh1/h96.pt,fbf708bba91e4c47,preserved,2,False,ETTh1,,16,353.75678985507693,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,96,4.6664296031655,0.0007,0.40459336049843925,2048,1024,LatentFlow,0.39791870638989296,0.02,2785.0,,572818,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/ETTh1/h96.json,ae63f8e2244c05c63d62ea89541d9eef37cc8ee1938b700695652993736380f0,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/ETTh1/h96.json,0.6308079790157167,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",48,96,False,,0,74.88964221874994,single_scale_selected,0.0001,4
on,16,0,reference,0.2647402187188466,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/ETTh2/h192.pt,21942e5c75e69307,preserved,2,False,ETTh2,,16,338.6725917458534,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,192,4.350083038032412,0.0007,0.39251590989787766,2048,1024,LatentFlow,0.38090621875148944,0.02,2689.0,,646258,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/ETTh2/h192.json,ad81aae097c299b43e33fef155b556a4567a4836398660bb5edbdaaa158d1348,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/ETTh2/h192.json,0.6171760030586814,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",48,96,False,,0,72.31853095872793,single_scale_selected,0.0001,4
on,16,0,reference,0.34347591310942255,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/ETTh2/h336.pt,7160691d2f69dfa8,preserved,2,False,ETTh2,,16,374.1511904001236,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,336,4.829640559191946,0.0007,0.4272882950703765,2048,1024,LatentFlow,0.421305299264402,0.02,2545.0,,786460,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/ETTh2/h336.json,94a3d75e6a489e61d16728e31846f12ef44f23eaf75233b3eb4bcda8f3a66797,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/ETTh2/h336.json,0.6490803488508969,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",48,96,False,,0,79.81909861337044,single_scale_selected,0.0001,4
on,16,0,reference,0.5973923921585083,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/ETTh2/h720.pt,0c6ebb18bbb7260e,preserved,2,False,ETTh2,,16,373.8783776788041,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,720,4.91183384238228,0.0007,0.434828278489231,2048,1024,LatentFlow,0.4109337318996329,0.02,2161.0,,1160508,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/ETTh2/h720.json,ec745bfa9ee038122ab2e7c74b6d44a1d47feac6e778b29eb7fd4ddf91a7d011,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/ETTh2/h720.json,0.6410411312073765,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",48,96,False,,0,79.1110142828984,single_scale_selected,0.0001,4
on,16,3,extension,0.21273347930539221,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/ETTh2/h96.pt,0e2a847874f4135a,preserved,2,False,ETTh2,,16,358.84237777697854,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,96,4.5191550215523195,0.0007,0.3408561592724952,2048,1024,LatentFlow,0.2953847670133189,0.02,2785.0,,552810,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/ETTh2/h96.json,23d6b505d86bfca21dbe1fd925035b90848fd0545a1e39c31a6c37d698fc02fb,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/ETTh2/h96.json,0.5434931158840183,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",48,96,False,,0,76.06031289287785,single_scale_selected,0.0001,4
on,16,0,reference,0.5070549629273868,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/ETTm1/h192.pt,f713afd21d845147,preserved,2,False,ETTm1,,16,384.71374776400626,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,192,4.898755925758893,0.0007,0.40745573511743344,2048,1024,LatentFlow,0.40148370819914675,0.02,11329.0,,620266,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/ETTm1/h192.json,02d8eaa1832d5acc969a382e52da4cebc5315db8dc6f587fcdaca6c575496f65,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/ETTm1/h192.json,0.6336274206496644,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",24,96,False,,0,80.83388272643788,single_scale_selected,0.0001,4
on,16,1,extension,0.6506720402208316,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/ETTm1/h336.pt,00eeb72e7d6250aa,preserved,2,False,ETTm1,,16,381.2699526930228,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,336,4.7034894147578274,0.0007,0.4112969252567128,2048,1024,LatentFlow,0.40240100541593515,0.02,11185.0,,752570,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/ETTm1/h336.json,3599643636a3bec92c7842e750d6fb2d6817bb25e2413cbf56786b36cd9e87d3,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/ETTm1/h336.json,0.6343508535628648,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8,96,False,,0,79.80609998048749,single_scale_selected,0.0001,4
on,16,2,extension,0.9763105350827413,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/ETTm1/h720.pt,5dbcca021ec5c126,preserved,2,False,ETTm1,,16,377.69824120774865,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,720,4.671985421672419,0.0007,0.4706026573653797,2048,1024,LatentFlow,0.49441572303893117,0.02,10801.0,,1140218,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/ETTm1/h720.json,58014ebcb0c6edb643ad2745c84a24942b9032f288cfd3ebd1d7998d2f151716,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/ETTm1/h720.json,0.7031470138164075,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8,96,False,,0,79.0107228924171,single_scale_selected,0.0001,4
on,16,0,reference,0.39250070246912183,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/ETTm1/h96.pt,5dcef5f7350dda1e,preserved,2,False,ETTm1,,16,361.60992213105783,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,96,4.575982364612993,0.0007,0.37793458419876125,2048,1024,LatentFlow,0.3411493279907347,0.02,11425.0,,526714,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/ETTm1/h96.json,4a4519faacd95a3291d188ee6713b0abd91ba4651d92dbbd691d4fb928355d08,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/ETTm1/h96.json,0.584079898636081,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",24,96,False,,0,75.65142844523507,single_scale_selected,0.0001,4
on,16,2,extension,0.1676205529698304,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/ETTm2/h192.pt,5d384b299d7feb82,preserved,2,False,ETTm2,,16,358.0844935348723,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,192,4.433685415088498,0.0007,0.30130034184840593,2048,1024,LatentFlow,0.24211921609077525,0.02,11329.0,,609514,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/ETTm2/h192.json,73e4572059c55f8c71778d2f5035e92c3c389f044c85780351222ea413d5256f,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/ETTm2/h192.json,0.4920561107137836,single,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,False,,0,75.14432446550927,single_scale_selected,0.0001,4
on,16,1,extension,0.21648001701247935,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/ETTm2/h336.pt,1942beea7c203d4e,preserved,2,False,ETTm2,,16,370.4817020330811,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,336,4.711377532668358,0.0007,0.34436970590518096,2048,1024,LatentFlow,0.3075116868981786,0.02,11185.0,,768134,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/ETTm2/h336.json,3124a7034cf2753fa3f9b5bbace11cd75d82cf8703399a6fd2d425a6121096b6,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/ETTm2/h336.json,0.5545373629415592,single,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",32,96,False,,0,78.06186129610069,single_scale_selected,0.0001,4
on,16,0,reference,0.2965257716557336,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/ETTm2/h720.pt,bb58bac783553381,preserved,2,False,ETTm2,,16,386.4971010177396,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,720,4.661042992860211,0.0007,0.39998473441642685,2048,1024,LatentFlow,0.4069401379445784,0.02,10801.0,,1142702,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/ETTm2/h720.json,77333c961c2eb93078e921d3a29b81f82b12460a19be8994ea345c606592bdac,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/ETTm2/h720.json,0.6379185982118553,single,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",32,96,False,,0,81.12973619208788,single_scale_selected,0.0001,4
on,16,5,extension,0.12816912303900435,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/ETTm2/h96.pt,da9e4c03fc46b7f5,preserved,2,False,ETTm2,,16,378.2770881690085,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,96,4.899999834753855,0.0007,0.26100155763505856,2048,1024,LatentFlow,0.17721956967736105,0.02,11425.0,,520074,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/ETTm2/h96.json,54dedcfd662f1d03c69134c8f937581be61f38e0ffa9ab572032ef0ccd132c04,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/ETTm2/h96.json,0.42097454754101354,single,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",16,96,False,,0,79.25583859178005,single_scale_selected,0.0001,4
on,16,10,extension,0.14795216713738962,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/Electricity/h192.pt,a86b9d2ac8fcbede,preserved,2,False,Electricity,,16,1478.0056542679667,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,192,4.5725462302024145,0.0007,0.26903617975431154,2048,1024,LatentFlow,0.18057755324293223,0.02,5071.0,,612867,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/Electricity/h192.json,e3ac427c7f91ecd73c5f79e3a88bac1d385160d8b38449033aeac55de5801091,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/Electricity/h192.json,0.4249441766196264,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,False,,0,354.0017457155045,single_scale_selected,0.0001,4
on,16,10,extension,0.16527798886363504,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/Electricity/h336.pt,91645adea855111a,preserved,2,False,Electricity,,16,1573.8677679700777,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,336,5.005271133883455,0.0007,0.2882653510398881,2048,1024,LatentFlow,0.19989252836524798,0.02,4927.0,,755859,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/Electricity/h336.json,e2dff21937fdec248e5ead12bbef5b2d6f49e429321cd5276b0ee6e80ee3534a,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/Electricity/h336.json,0.44709342241331174,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,False,,0,373.28533850741223,single_scale_selected,0.0001,4
on,16,8,extension,0.20170509725262362,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/Electricity/h720.pt,a1dafebcddbe4e0c,preserved,2,False,Electricity,,16,1510.9318297947757,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,720,4.552602386874076,0.0007,0.3246753240800742,2048,1024,LatentFlow,0.24660372411936646,0.02,4543.0,,1136717,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/Electricity/h720.json,0383def2c0265322747561c266808649a4e30367f41d401d2b6fbbe11262609c,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/Electricity/h720.json,0.49659211040789447,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",16,96,False,,0,355.6211991352029,single_scale_selected,0.0001,4
on,16,9,extension,0.13786180947180973,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/Electricity/h96.pt,de27f71042ca5f07,preserved,2,False,Electricity,,16,1502.3138052499853,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,96,4.761596677947587,0.0007,0.2572692813920298,2048,1024,LatentFlow,0.16525641673100436,0.02,5167.0,,518259,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/Electricity/h96.json,3dfc6e17cc3ec5345680c19c0e0477d31bf9084e06827e3dcea8592aa070337a,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/Electricity/h96.json,0.40651742487992365,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,False,,0,359.8844006852232,single_scale_selected,0.0001,4
on,16,9,extension,0.38804834975075186,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/Traffic/h192.pt,47e514bb2b9e3fa0,preserved,2,False,Traffic,,16,2483.8946030754596,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,192,4.345628826604517,0.0007,0.31193999615117407,2048,1024,LatentFlow,0.4670676597840479,0.02,3319.0,,614490,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/Traffic/h192.json,e000d1b129fa017508d42909980bc4ab55ac5a4cf993ebd471b4181ac4782d13,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/Traffic/h192.json,0.6834234849520815,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,False,,0,633.6487798689632,single_scale_selected,0.0001,4
on,16,9,extension,0.39913325435666663,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/Traffic/h336.pt,79f3e0df9206c1c8,preserved,2,False,Traffic,,16,2587.330461845966,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,336,4.752526042696013,0.0007,0.3113959600621631,2048,1024,LatentFlow,0.4775372026188323,0.02,3175.0,,757482,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/Traffic/h336.json,68bd740842f5c432d7d75d43800d3d73009694bd55d71d79d76ae39de3071293,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/Traffic/h336.json,0.6910406664001999,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,False,,0,658.9028579610385,single_scale_selected,0.0001,4
on,16,10,extension,0.44572000378153626,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/Traffic/h720.pt,f055e8c0423c240a,preserved,2,False,Traffic,,16,2846.033962611109,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,720,5.805256246621239,0.0007,0.32705866537000816,2048,1024,LatentFlow,0.5037013786100898,0.02,2791.0,,1145130,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/Traffic/h720.json,6589b66f4edfc9b6282d53c3f2087ce75712105becab1c46d759ece0fe6319bc,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/Traffic/h720.json,0.7097192251940833,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,False,,0,738.8970982297906,single_scale_selected,0.0001,4
on,16,10,extension,0.3918684992048967,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/Traffic/h96.pt,ca448f9c01769509,preserved,2,False,Traffic,,16,2474.9101378519554,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,96,4.7051529678791555,0.0007,0.30909050919706355,2048,1024,LatentFlow,0.4536407873529254,0.02,3415.0,,519882,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/Traffic/h96.json,78dd6497c88788f70a184898fdad2806212436131c3bb1067d265b5e85552230,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/Traffic/h96.json,0.6735286091569722,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,False,,0,630.7430375196418,single_scale_selected,0.0001,4
on,16,5,extension,0.4828766882419586,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/Weather/h192.pt,21b3255ac64055da,preserved,2,False,Weather,,16,582.581681067124,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,192,4.823773440926574,0.0007,0.2571383054325549,2048,1024,LatentFlow,0.21772806853539153,0.02,10349.0,,613036,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/Weather/h192.json,0aaaf80280b0b35f5664b040fe05661d823779737fb635ed3209d5b1a77d9764,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/Weather/h192.json,0.4666134037245303,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,False,,0,132.1786449130741,single_scale_selected,0.0001,4
on,16,3,extension,0.559834920630163,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/Weather/h336.pt,a483b98ef11a6bbc,preserved,2,False,Weather,,16,606.2715142928064,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,336,4.85696523880832,0.0007,0.3018558399052896,2048,1024,LatentFlow,0.2771905979104784,0.02,10205.0,,756028,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/Weather/h336.json,3cd01b00afea0beff3e84e866aa842aea314ceb75b35c9861796f67caa80888f,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/Weather/h336.json,0.5264889342716316,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,False,,0,138.4990771930461,single_scale_selected,0.0001,4
on,16,6,extension,0.6822403398140398,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/Weather/h720.pt,ed900e03f09242af,preserved,2,False,Weather,,16,580.3904657871462,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,720,4.554831113185417,0.0007,0.34834239084136465,2048,1024,LatentFlow,0.35065394124342514,0.02,9821.0,,1143676,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/Weather/h720.json,a8d465d11f6eb19fe621f3964955e27df00335bb0c2a11845907da8be6b03ce3,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/Weather/h720.json,0.5921604016171844,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,False,,0,132.32317581860116,single_scale_selected,0.0001,4
on,16,8,extension,0.43718378931757,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_multiscale/seed42/Weather/h96.pt,14a365b5938ec0a4,preserved,2,False,Weather,,16,567.5001386330696,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,,5.0,0.001,96,4.890756247015799,0.0007,0.21785661237575907,2048,1024,LatentFlow,0.1721303252181364,0.02,10445.0,,518428,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_selected/seed42/Weather/h96.json,ad36dd8d73d6f3bae139a575ef1ce10750344fb23d60e5af1a46d20e1d923ac1,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_multiscale/seed42/Weather/h96.json,0.41488591831747723,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,False,,0,129.16327222965265,single_scale_selected,0.0001,4
on,16,2,extension,1.0124814545824414,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/ETTh1/h192.pt,b41b923b2f099301,,,False,ETTh1,3294,16,375.2067142436281,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.095586658,5.0,0.001,192,4.93157351066074,0.0007,0.4386141286141775,2048,1024,LatentFlow,0.4540955423052698,0.02,2689.0,0.006251929306309369,1535622,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/ETTh1/h192.json,362b63ef83253b3ea590278a0d9a9e13566740c0658aff2c94b71578d3f6731d,,0.6738661160091594,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16,96,,1535526,,78.9664834010182,single_scale_width_matched,0.0001,4
