bank,batch_size,best_epoch,best_stage,best_validation_mse,checkpoint,config_hash,continuation,continuation_unfreeze_blocks,cross_process_exchange,dataset,effective_batch_size,elapsed_seconds,enhancement_protocol,experiment,extension_epochs,final_candidate,gradient_clip,head_learning_rate,horizon,inference_ms_batch,learning_rate,mae,max_train_windows,max_validation_windows,model,mse,nll_weight,num_windows,parameters,primal_dual,provenance,reference_epochs,result_path,result_sha256,rmse,scale,seed,selected_config,selected_patch_lens,seq_len,structural_only,trainable_parameters,training_ms_optimizer_step,variant,weight_decay,wide_batch_size
,16,1,,0.1281961786765611,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/full_data/checkpoints/TimePro/seed42/ETTm2/h96.pt,7856a34a6be0caa4,,,False,ETTm2,16,,latentflow-full-data-all28-seed42-no-exchange-v1,full_data,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,5.250893572415911,0.0007,0.26052613618784526,2147483647,2147483647,TimePro,0.1778055798740353,0.02,11425.0,3592612,False,portable PyTorch reproduction of official TimePro commit 70a20e5,2,physics_modal_v4/enhancements/results/full_data/runs/TimePro/seed42/ETTm2/h96.json,d46200bef17c850e60aebb44be4fcba3666c5624a2cd605c8f8f3576b7b07b6c,0.42166998929735955,,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,,,24.50437840245917,TimePro,0.0001,4
,16,5,,0.1355551147124417,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/full_data/checkpoints/TimePro/seed42/Electricity/h192.pt,0c5e4bfbb5150670,,,False,Electricity,16,,latentflow-full-data-all28-seed42-no-exchange-v1,full_data,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,113.61528915098587,0.0007,0.25118004689194523,2147483647,2147483647,TimePro,0.15811888100790156,0.02,5071.0,14332164,False,portable PyTorch reproduction of official TimePro commit 70a20e5,2,physics_modal_v4/enhancements/results/full_data/runs/TimePro/seed42/Electricity/h192.json,3447adf351483bb67fb739aa4cb9b73ced061e5b52047732120a363f30c22c6e,0.3976416489854924,,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,,,737.8695378715414,TimePro,0.0001,4
,16,4,,0.15473177680547456,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/full_data/checkpoints/TimePro/seed42/Electricity/h336.pt,c150b2d8a3d840da,,,False,Electricity,16,,latentflow-full-data-all28-seed42-no-exchange-v1,full_data,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,114.42046372515217,0.0007,0.27050896605720837,2147483647,2147483647,TimePro,0.1764388291230142,0.02,4927.0,14442900,False,portable PyTorch reproduction of official TimePro commit 70a20e5,2,physics_modal_v4/enhancements/results/full_data/runs/TimePro/seed42/Electricity/h336.json,658519f416433955cd1caa33596dd459c9d99c19a1f0e27acafb47c75a04c502,0.42004622260295854,,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,,,735.6932709225941,TimePro,0.0001,4
,16,8,,0.18931892197683217,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/full_data/checkpoints/TimePro/seed42/Electricity/h720.pt,9a115a70eb9c5d09,,,False,Electricity,16,,latentflow-full-data-all28-seed42-no-exchange-v1,full_data,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,123.95486758276164,0.0007,0.2908730266916933,2147483647,2147483647,TimePro,0.19911376052455224,0.02,4543.0,3832852,False,portable PyTorch reproduction of official TimePro commit 70a20e5,2,physics_modal_v4/enhancements/results/full_data/runs/TimePro/seed42/Electricity/h720.json,d683ae84632fc2543963b512d247dfde263d2a53b043088fa5be005e8ca93f97,0.4462216495471194,,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,,,765.2590645087713,TimePro,0.0001,4
,16,10,,0.11972310229601847,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/full_data/checkpoints/TimePro/seed42/Electricity/h96.pt,677cac4dc5e1329b,,,False,Electricity,16,,latentflow-full-data-all28-seed42-no-exchange-v1,full_data,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,109.7367365126202,0.0007,0.23458382054436894,2147483647,2147483647,TimePro,0.13963844333280392,0.02,5167.0,14258340,False,portable PyTorch reproduction of official TimePro commit 70a20e5,2,physics_modal_v4/enhancements/results/full_data/runs/TimePro/seed42/Electricity/h96.json,842e453eb9c9cf0f73c7f280d54959cc34c9176bb1efa0263776a439d4a09619,0.37368227591471864,,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,,,739.7733737596436,TimePro,0.0001,4
,16,10,,0.3624495435049338,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/full_data/checkpoints/TimePro/seed42/Traffic/h192.pt,df65ce3ae5b2624e,,,False,Traffic,16,,latentflow-full-data-all28-seed42-no-exchange-v1,full_data,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,321.80987676922774,0.0007,0.27351105314136315,2147483647,2147483647,TimePro,0.4176275168060337,0.02,3319.0,14332164,False,portable PyTorch reproduction of official TimePro commit 70a20e5,2,physics_modal_v4/enhancements/results/full_data/runs/TimePro/seed42/Traffic/h192.json,9dfc6acdbcf513857ebf59640b5f6c714cac6dbca02b0dbd881d9af3a15d4ee7,0.646241067099603,,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,,,2252.1072345802568,TimePro,0.0001,4
,16,10,,0.37545550423602836,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/full_data/checkpoints/TimePro/seed42/Traffic/h336.pt,b8daa40c3c4580fe,,,False,Traffic,16,,latentflow-full-data-all28-seed42-no-exchange-v1,full_data,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,352.9111626716754,0.0007,0.2789674987448096,2147483647,2147483647,TimePro,0.42886873759354255,0.02,3175.0,14442900,False,portable PyTorch reproduction of official TimePro commit 70a20e5,2,physics_modal_v4/enhancements/results/full_data/runs/TimePro/seed42/Traffic/h336.json,f7babcc43637f3f7369d6afbdb871f8aff6806dd3485fed29228e4972ec6585f,0.6548807048566498,,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,,,2207.1891956027234,TimePro,0.0001,4
,16,10,,0.4321232968531471,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/full_data/checkpoints/TimePro/seed42/Traffic/h720.pt,04c8f90b55b2f76e,,,False,Traffic,16,,latentflow-full-data-all28-seed42-no-exchange-v1,full_data,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,328.22810293405433,0.0007,0.29707283213718244,2147483647,2147483647,TimePro,0.46079493372711783,0.02,2791.0,14738196,False,portable PyTorch reproduction of official TimePro commit 70a20e5,2,physics_modal_v4/enhancements/results/full_data/runs/TimePro/seed42/Traffic/h720.json,d53eafc4533678a704587c1fb7c27d5c97dc0095cf25b72d63cbc620ff1cccb1,0.678818778266422,,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,,,2319.967039435323,TimePro,0.0001,4
,16,10,,0.362392099501311,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/full_data/checkpoints/TimePro/seed42/Traffic/h96.pt,86775550932262b0,,,False,Traffic,16,,latentflow-full-data-all28-seed42-no-exchange-v1,full_data,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,314.5410579693735,0.0007,0.26645995515134513,2147483647,2147483647,TimePro,0.3988917063270122,0.02,3415.0,14258340,False,portable PyTorch reproduction of official TimePro commit 70a20e5,2,physics_modal_v4/enhancements/results/full_data/runs/TimePro/seed42/Traffic/h96.json,b33252a4370a7b78e6b3227c24a7ad174548c040950ae2b80e0d7040570b57a6,0.6315787411930616,,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,,,2190.9489389493865,TimePro,0.0001,4
,16,3,,0.47603235144767114,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/full_data/checkpoints/TimePro/seed42/Weather/h192.pt,a1b2b7498f5ffbf0,,,False,Weather,16,,latentflow-full-data-all28-seed42-no-exchange-v1,full_data,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,16.146296548500935,0.0007,0.2549518514251464,2147483647,2147483647,TimePro,0.2138868950695253,0.02,10349.0,9562006,False,portable PyTorch reproduction of official TimePro commit 70a20e5,2,physics_modal_v4/enhancements/results/full_data/runs/TimePro/seed42/Weather/h192.json,9b09b00118d51e9d6a700e0fdcd07c3a31e5d4e48635a9253fff9ad219978129,0.46247907527749327,,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,,,84.24002627623952,TimePro,0.0001,4
,16,2,,0.5678609643657981,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/full_data/checkpoints/TimePro/seed42/Weather/h336.pt,46e2f0eb3e03496c,,,False,Weather,16,,latentflow-full-data-all28-seed42-no-exchange-v1,full_data,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,15.642199089474483,0.0007,0.29845662512335697,2147483647,2147483647,TimePro,0.2729932213137493,0.02,10205.0,9635878,False,portable PyTorch reproduction of official TimePro commit 70a20e5,2,physics_modal_v4/enhancements/results/full_data/runs/TimePro/seed42/Weather/h336.json,1bc5e02fa69deadf2528f673ef1cb64a2181bb11b8eb30036354ad4c779d5706,0.5224875322089029,,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,,,80.72005664929748,TimePro,0.0001,4
,16,5,,0.6941011279044204,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/full_data/checkpoints/TimePro/seed42/Weather/h720.pt,23dab069af1a2fdf,,,False,Weather,16,,latentflow-full-data-all28-seed42-no-exchange-v1,full_data,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,14.264409641017679,0.0007,0.35448256202736994,2147483647,2147483647,TimePro,0.36100297002859116,0.02,9821.0,5605958,False,portable PyTorch reproduction of official TimePro commit 70a20e5,2,physics_modal_v4/enhancements/results/full_data/runs/TimePro/seed42/Weather/h720.json,bdf1a4218c8e928f1e88d1da0444288cbd11cd729f32c90350516339afa4525f,0.6008352270203464,,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,,,77.01342334673188,TimePro,0.0001,4
,16,2,,0.41190874323713045,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/full_data/checkpoints/TimePro/seed42/Weather/h96.pt,d069778d8303cb9c,,,False,Weather,16,,latentflow-full-data-all28-seed42-no-exchange-v1,full_data,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,15.37791685059598,0.0007,0.21104232934288897,2147483647,2147483647,TimePro,0.16611270637439454,0.02,10445.0,37901318,False,portable PyTorch reproduction of official TimePro commit 70a20e5,2,physics_modal_v4/enhancements/results/full_data/runs/TimePro/seed42/Weather/h96.json,842cd981eb5ea5080ab4ee092baed2d07b0aac0ecff81b0bbb3240839e52dcb8,0.4075692657382234,,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,,,81.02636854184601,TimePro,0.0001,4
