batch_size,best_epoch,best_stage,best_validation_mse,candidate,checkpoint,config_hash,continuation_unfreeze_blocks,cross_process_exchange,dataset,effective_batch_size,elapsed_seconds,enhancement_protocol,experiment,extension_epochs,final_candidate,gradient_clip,head_learning_rate,horizon,inducing_points,inference_ms_batch,latent_dim,learning_rate,mae,max_train_windows,max_validation_windows,model,mse,nll_weight,num_windows,parameters,patch_lens,primal_dual,provenance,reference_epochs,representation_weight,result_path,result_sha256,rmse,seed,selected_config,selection_protocol,seq_len,training_ms_optimizer_step,variant,weight_decay,wide_batch_size
,1,extension,0.3559309984145521,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed45/ETTh2/h336.pt,,2,False,ETTh2,,141.21532497298904,,,,,,,336,32,29.934540804316395,8,,0.435010487706717,,,LatentFlow,0.42714812858410955,0.02,2545.0,1646438,16-32-48,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed45/ETTh2/h336.json,61bbf977bac0360643911a5cb0cbea3574e72b6b9efed07acaad9ccfa0727539,0.6535657033413775,45,,validation MSE only; test evaluated once,,100.70873627882975,,,
,2,extension,0.356954462370094,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed46/ETTh2/h336.pt,,2,False,ETTh2,,159.1311505100457,,,,,,,336,32,33.323539618426295,8,,0.4282362560130841,,,LatentFlow,0.41389734326232563,0.02,2545.0,1646438,16-32-48,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed46/ETTh2/h336.json,9b3ef1afebef639358ef46aeceab561b65c6d3ee8641a0af30c7e0e9db63b1e8,0.6433485394887639,46,,validation MSE only; test evaluated once,,113.76384940940625,,,
,10,,0.6182765294635106,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/TimeMixer/seed42/ETTh2/h720.pt,,,,ETTh2,,,,,,,,,720,,3.104419553313743,,,0.4457545881501895,,,TimeMixer,0.4301347775035946,,2161.0,280573,,,repository-native matched implementation,,,physics_modal_v4/results/final/headline/runs/TimeMixer/seed42/ETTh2/h720.json,87fa53143e0c159076bd9fe8a8601277922cb6bf32f95173ccd8bb1736c21b4f,0.6558466112618061,42,,validation MSE only; test evaluated once,,12.838643215945922,,,
16,10,,0.611523351593623,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/TimeMixer/seed43/ETTh2/h720.pt,5c8e10878f9b690f,,False,ETTh2,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,3.117401533844796,,0.0007,0.4480029374702748,2048,1024,TimeMixer,0.4327667862402148,0.02,2161.0,280573,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/TimeMixer/seed43/ETTh2/h720.json,52d3dcd990cbf1f522128ae04bc2a38a1d354d6780b7a03ff4c2befa9584c9c2,0.6578501244510142,43,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",,96,12.36166424350813,TimeMixer,0.0001,4
16,10,,0.620586617787679,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/TimeMixer/seed44/ETTh2/h720.pt,2033612d93fa640e,,False,ETTh2,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,3.0186864067659234,,0.0007,0.4435403291770877,2048,1024,TimeMixer,0.42533305631676116,0.02,2161.0,280573,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/TimeMixer/seed44/ETTh2/h720.json,424274a349f26491355dbed12c50ad0ffe44c4844c07cd47a52dd12198749db0,0.652175633028988,44,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",,96,12.194657113286667,TimeMixer,0.0001,4
16,10,,0.6257438966206141,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/TimeMixer/seed45/ETTh2/h720.pt,44c46de051d56dcc,,False,ETTh2,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,2.926110586320812,,0.0007,0.4435483332409443,2048,1024,TimeMixer,0.4259032136131678,0.02,2161.0,280573,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/TimeMixer/seed45/ETTh2/h720.json,5aa80a86bebc3ea865c67faa2e64e7663d928b6f3ef3fcf9ef123d59d7def1e4,0.6526126060789569,45,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",,96,11.867542918480467,TimeMixer,0.0001,4
16,10,,0.6242026586381216,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/TimeMixer/seed46/ETTh2/h720.pt,9d4b1a9a8ab3af4e,,False,ETTh2,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,3.2142825622224445,,0.0007,0.4442734776835065,2048,1024,TimeMixer,0.4277701476099005,0.02,2161.0,280573,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/TimeMixer/seed46/ETTh2/h720.json,8480e64adf5285ee595186a3583a029567a6181adfe12bbdf4f3f5a46527a0cd,0.6540413959451653,46,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",,96,12.660052809223998,TimeMixer,0.0001,4
,0,reference,0.6150716898933289,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh2/h720.pt,,2,False,ETTh2,,147.39446680014953,,,,,,,720,32,8.522797504495552,8,,0.43879702215362193,,,LatentFlow,0.4136213828137338,0.02,2161.0,2024974,16-32-48,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTh2/h720.json,3f7f4b0ae0907b0024223f7b3680477d82c1449a93759d467989b9f662d3fbdf,0.6431340317645566,42,,validation MSE only; test evaluated once,,108.12321816301846,,,
,0,reference,0.6313944475991385,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTh2/h720.pt,,2,False,ETTh2,,133.42268888186663,,,,,,,720,32,7.597174273053212,8,,0.4498645085030294,,,LatentFlow,0.4358261119942588,0.02,2161.0,2024974,16-32-48,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed43/ETTh2/h720.json,cad393483f714cb2b84834586e95c342b6dd472fce8e861baf372a19e39ebe05,0.6601712747418346,43,,validation MSE only; test evaluated once,,97.67928372348251,,,
,0,reference,0.6189794491207788,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTh2/h720.pt,,2,False,ETTh2,,139.48584024328738,,,,,,,720,32,8.069348295650153,8,,0.4511602481575769,,,LatentFlow,0.43759845636049677,0.02,2161.0,2024974,16-32-48,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTh2/h720.json,63fac3e12ece784939abfdf77525938425070494140fcc4da2937031807b79f0,0.6615122495921726,44,,validation MSE only; test evaluated once,,102.07801491342252,,,
,0,reference,0.620609062058585,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed45/ETTh2/h720.pt,,2,False,ETTh2,,138.34611486829817,,,,,,,720,32,7.970769055632513,8,,0.44404134140585694,,,LatentFlow,0.4243852729579089,0.02,2161.0,2024974,16-32-48,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed45/ETTh2/h720.json,dd4269556a9bc5d1cdf126e0acab92db8dc88914371762b1b8f7820b32225188,0.6514485957908797,45,,validation MSE only; test evaluated once,,101.13752664910862,,,
,2,extension,0.6221508627846127,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed46/ETTh2/h720.pt,,2,False,ETTh2,,144.66073855897412,,,,,,,720,32,30.825407025334773,8,,0.44407965041131214,,,LatentFlow,0.4221446562908578,0.02,2161.0,2024974,16-32-48,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed46/ETTh2/h720.json,8fdc11d2bb5e98d435e9e7c9735b4eed0b0527467d4d0ebcc3ed451c1d792794,0.6497266011876517,46,,validation MSE only; test evaluated once,,103.76980277906114,,,
,3,,0.40403317296434016,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/xCPD/seed42/ETTm1/h96.pt,,,,ETTm1,,,,,,,,,96,,2.966492211669527,,,0.3763343313180793,,,xCPD,0.3530289150032138,,11425.0,428094,,,paper-derived DLinear+xCPD; plugin source unavailable in named repository,,,physics_modal_v4/results/final/headline/runs/xCPD/seed42/ETTm1/h96.json,85ff0d54184d00ecf80a224896af5269d639c24e15431b230b82106819e34289,0.5941623641760001,42,,validation MSE only; test evaluated once,,13.200493203081956,,,
16,1,,0.4061008207499981,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/xCPD/seed43/ETTm1/h96.pt,342426439e45062a,,False,ETTm1,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,3.057885672087255,,0.0007,0.3782886149931217,2048,1024,xCPD,0.35594238038881376,0.02,11425.0,428094,,False,paper-derived DLinear+xCPD; plugin source unavailable in named repository,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/xCPD/seed43/ETTm1/h96.json,31e7dc4aa0ae3c6b4188e3f52d0f69233f67238e344ab03535bdde5552cf02a2,0.5966090683092353,43,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,96,13.306747769092908,xCPD,0.0001,4
16,4,,0.4040440642940147,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/xCPD/seed44/ETTm1/h96.pt,3dcfb9094a17ffdd,,False,ETTm1,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,2.980065143433351,,0.0007,0.3762961992035437,2048,1024,xCPD,0.35278634739826403,0.02,11425.0,428094,,False,paper-derived DLinear+xCPD; plugin source unavailable in named repository,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/xCPD/seed44/ETTm1/h96.json,4f4fd3f41977bb1288f6321301b9df0de02e717191140bc02b4afc35efffbaba,0.5939582034101929,44,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,96,12.645571410497983,xCPD,0.0001,4
16,1,,0.4026677539306028,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/xCPD/seed45/ETTm1/h96.pt,9394a897ca4dd9f6,,False,ETTm1,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,2.7445100305332875,,0.0007,0.3760982771676022,2048,1024,xCPD,0.353099411156223,0.02,11425.0,428094,,False,paper-derived DLinear+xCPD; plugin source unavailable in named repository,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/xCPD/seed45/ETTm1/h96.json,e205d76d024ceab77aafd9f798f4b30eed28e1bcc93192d8036b9d5c25ee5c5e,0.5942216851951997,45,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,96,11.916769039089559,xCPD,0.0001,4
16,2,,0.4033778274343127,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/xCPD/seed46/ETTm1/h96.pt,9bf9a21454aaacb5,,False,ETTm1,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,3.048289360198993,,0.0007,0.37648919997792124,2048,1024,xCPD,0.3531259345630687,0.02,11425.0,428094,,False,paper-derived DLinear+xCPD; plugin source unavailable in named repository,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/xCPD/seed46/ETTm1/h96.json,2a85d2ff5bdae99917a5b6a00d51e63692b1711092854086028d345b21e1e1a9,0.5942440025469914,46,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,96,13.518759536236757,xCPD,0.0001,4
,0,reference,0.39560971763871966,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm1/h96.pt,,2,False,ETTm1,,153.30355044594035,,,,,,,96,32,8.269367124336716,8,,0.3788299991861661,,,LatentFlow,0.34608704034718446,0.02,11425.0,1398606,8-24-48,False,,,0.01,physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTm1/h96.json,4a48897a581e008fb5cfafad4d91141ce8d5b277411d72e56b4d058fb9867e0c,0.5882916286563871,42,,validation MSE only; test evaluated once,,108.9276667960803,,,
,1,extension,0.3921449225218523,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTm1/h96.pt,,2,False,ETTm1,,162.59282267838717,,,,,,,96,32,30.27170953480592,8,,0.37382098866214575,,,LatentFlow,0.3349981519894462,0.02,11425.0,1398606,8-24-48,False,,,0.01,physics_modal_v4/results/final/headline/runs/LatentFlow/seed43/ETTm1/h96.json,ce7b400ff7a3b08570c60698ebd198a656b868d0e8a1aa837001cc299c711e92,0.578790248699342,43,,validation MSE only; test evaluated once,,103.93409232056001,,,
,1,extension,0.3950587904879025,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm1/h96.pt,,2,False,ETTm1,,150.9788011070341,,,,,,,96,32,28.43965856661448,8,,0.3721375830605513,,,LatentFlow,0.334759097153462,0.02,11425.0,1398606,8-24-48,False,,,0.01,physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTm1/h96.json,aa0497776296d45cfa055ac319f0d961544c62527ba472eec29e34000dc0657d,0.5785836993499403,44,,validation MSE only; test evaluated once,,96.19955152884359,,,
,3,extension,0.3935014797108514,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed45/ETTm1/h96.pt,,2,False,ETTm1,,152.09570615086704,,,,,,,96,32,28.206392529656977,8,,0.3752352681010418,,,LatentFlow,0.33813158929130616,0.02,11425.0,1398606,8-24-48,False,,,0.01,physics_modal_v4/results/final/headline/runs/LatentFlow/seed45/ETTm1/h96.json,b304846f919f5c6508f7042cf74591a06b6802c5a0a5e8d4e6e4e98479410491,0.5814908333682537,45,,validation MSE only; test evaluated once,,97.08001438193605,,,
,2,extension,0.3955370605524097,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed46/ETTm1/h96.pt,,2,False,ETTm1,,163.33473759097978,,,,,,,96,32,29.427768417005787,8,,0.37162481351707133,,,LatentFlow,0.3327819039477052,0.02,11425.0,1398606,8-24-48,False,,,0.01,physics_modal_v4/results/final/headline/runs/LatentFlow/seed46/ETTm1/h96.json,54664006c4ff975aaf0fb35536fc04cf58c7d543b8f007afcc0edad6a346e3fd,0.5768725196676517,46,,validation MSE only; test evaluated once,,104.99391710472992,,,
,10,,0.5123919008211011,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/xCPD/seed42/ETTm1/h192.pt,,,,ETTm1,,,,,,,,,192,,2.964333370933902,,,0.39368710292942527,,,xCPD,0.38596600473822257,,11329.0,478566,,,paper-derived DLinear+xCPD; plugin source unavailable in named repository,,,physics_modal_v4/results/final/headline/runs/xCPD/seed42/ETTm1/h192.json,9b1bfa77513b42a7e6040e3138aaf5e453e05e2a89f4dba16d2967f38c774a64,0.621261623423033,42,,validation MSE only; test evaluated once,,12.841121271776501,,,
16,8,,0.5140102999728351,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/xCPD/seed43/ETTm1/h192.pt,c9350086c82f68a3,,False,ETTm1,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,3.05451875515651,,0.0007,0.3946519498694113,2048,1024,xCPD,0.38775371785399565,0.02,11329.0,478566,,False,paper-derived DLinear+xCPD; plugin source unavailable in named repository,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/xCPD/seed43/ETTm1/h192.json,5c6993a925ff67bf24982306fb1beed63d92f014683d830107f5f9f289037d1e,0.6226987376364237,43,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,96,13.025429672416067,xCPD,0.0001,4
16,10,,0.5121580278944402,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/xCPD/seed44/ETTm1/h192.pt,4a3640c496e5b7fd,,False,ETTm1,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,3.1137232519844296,,0.0007,0.3936155769087395,2048,1024,xCPD,0.3863435129201582,0.02,11329.0,478566,,False,paper-derived DLinear+xCPD; plugin source unavailable in named repository,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/xCPD/seed44/ETTm1/h192.json,d86baf5393fce3250c4a1a9426ea90403012f820b6a7accae98e92f493cf743c,0.6215653730060565,44,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,96,12.728983739361865,xCPD,0.0001,4
16,9,,0.5117424971290997,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/xCPD/seed45/ETTm1/h192.pt,01f626bf5ab820e9,,False,ETTm1,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,2.9320568327108316,,0.0007,0.39300953685335155,2048,1024,xCPD,0.38554548092269725,0.02,11329.0,478566,,False,paper-derived DLinear+xCPD; plugin source unavailable in named repository,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/xCPD/seed45/ETTm1/h192.json,57055845deb220e5cf75d61956f5df84ef693718014a8ccfaacc7a8027f2b912,0.6209230877674764,45,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,96,12.541293678077636,xCPD,0.0001,4
16,8,,0.5122569794101375,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/xCPD/seed46/ETTm1/h192.pt,ac00b3e470b70482,,False,ETTm1,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,2.9824035192142957,,0.0007,0.3939700622287294,2048,1024,xCPD,0.38633952596121257,0.02,11329.0,478566,,False,paper-derived DLinear+xCPD; plugin source unavailable in named repository,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/xCPD/seed46/ETTm1/h192.json,14b04c0c6b7907baab087a7ce2d49fc5ed49d39928bec74223ce53f763713283,0.6215621658058127,46,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,96,12.481872967327945,xCPD,0.0001,4
,1,extension,0.5075973019536052,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm1/h192.pt,,2,False,ETTm1,,157.34841994405724,,,,,,,192,32,29.084869190823955,8,,0.3981603579841484,,,LatentFlow,0.3814517224517801,0.02,11329.0,1493398,8-24-48,False,,,0.01,physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTm1/h192.json,b2da1435e0316eae1ea1035f669debcc85b27cebbc8a29d8c10eb3e2f725e64f,0.6176177802263955,42,,validation MSE only; test evaluated once,,100.74741633670783,,,
,0,reference,0.5154585605930715,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTm1/h192.pt,,2,False,ETTm1,,137.52673441900697,,,,,,,192,32,7.410341634244995,8,,0.39651534458020243,,,LatentFlow,0.38090578920044743,0.02,11329.0,1493398,8-24-48,False,,,0.01,physics_modal_v4/results/final/headline/runs/LatentFlow/seed43/ETTm1/h192.json,35fe30b61a3b43c64bc5456963362dad2d204ca4fff937a5c7bbe3a555edca65,0.6171756550613832,43,,validation MSE only; test evaluated once,,97.43272590390006,,,
,2,extension,0.512834358250811,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm1/h192.pt,,2,False,ETTm1,,155.62819129996933,,,,,,,192,32,29.576502164069673,8,,0.3959587315687016,,,LatentFlow,0.37849950608616734,0.02,11329.0,1493398,8-24-48,False,,,0.01,physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTm1/h192.json,e1efb3a935b2c767ea404452d14376b3752fa23a57484567efbbf44808423b2d,0.6152231352006907,44,,validation MSE only; test evaluated once,,99.2711757968209,,,
,0,reference,0.5113625996524379,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed45/ETTm1/h192.pt,,2,False,ETTm1,,138.29063420929015,,,,,,,192,32,7.621022884482373,8,,0.40250063238337175,,,LatentFlow,0.39295605597909256,0.02,11329.0,1493398,8-24-48,False,,,0.01,physics_modal_v4/results/final/headline/runs/LatentFlow/seed45/ETTm1/h192.json,ac2e44f929991a8e0fa784d604bf396536e6e4e9c0663c395e61079478568013,0.6268620709367353,45,,validation MSE only; test evaluated once,,97.96145444306603,,,
,0,reference,0.5149844826332161,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed46/ETTm1/h192.pt,,2,False,ETTm1,,147.61100358795375,,,,,,,192,32,8.11693603811783,8,,0.4032480942658258,,,LatentFlow,0.39587090706678846,0.02,11329.0,1493398,8-24-48,False,,,0.01,physics_modal_v4/results/final/headline/runs/LatentFlow/seed46/ETTm1/h192.json,2de21b4b109cf0f50ba4544ad6919e3736a7daad8252090432306b3fe78d443a,0.629182729472757,46,,validation MSE only; test evaluated once,,104.55603182890627,,,
,6,,0.6446371826590324,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/xCPD/seed42/ETTm1/h336.pt,,,,ETTm1,,,,,,,,,336,,3.1123097937949065,,,0.4187791632659936,,,xCPD,0.419696549033262,,11185.0,588834,,,paper-derived DLinear+xCPD; plugin source unavailable in named repository,,,physics_modal_v4/results/final/headline/runs/xCPD/seed42/ETTm1/h336.json,9e0b8edfc36d2934121f088151f41a136d5db8957c82f0c5f0b440b49c3a64bb,0.6478399100343093,42,,validation MSE only; test evaluated once,,13.694459245824772,,,
16,8,,0.6441007440998441,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/xCPD/seed43/ETTm1/h336.pt,c07b14452333b5e0,,False,ETTm1,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,2.7992641499911817,,0.0007,0.42225205994909837,2048,1024,xCPD,0.4214157489907245,0.02,11185.0,588834,,False,paper-derived DLinear+xCPD; plugin source unavailable in named repository,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/xCPD/seed43/ETTm1/h336.json,e5d56a430599e9bba6ab74cdb63848caecea0dae91ab08296628d82ee2dbdc4d,0.6491654249809709,43,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,96,11.944910808233544,xCPD,0.0001,4
16,9,,0.6433594539051964,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/xCPD/seed44/ETTm1/h336.pt,6a17fbaa6e358cf9,,False,ETTm1,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,3.078778067544999,,0.0007,0.42106217536563056,2048,1024,xCPD,0.42062022405874283,0.02,11185.0,588834,,False,paper-derived DLinear+xCPD; plugin source unavailable in named repository,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/xCPD/seed44/ETTm1/h336.json,e7e63e43678906febd4ca81f78afa6e14a20fc0e4cee949cf25b97834fb6721e,0.6485524065630648,44,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,96,13.407405576072051,xCPD,0.0001,4
16,10,,0.6424088082751449,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/xCPD/seed45/ETTm1/h336.pt,837eea62c8f29178,,False,ETTm1,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,2.9713057654037174,,0.0007,0.41921688094207005,2048,1024,xCPD,0.4189346637176952,0.02,11185.0,588834,,False,paper-derived DLinear+xCPD; plugin source unavailable in named repository,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/xCPD/seed45/ETTm1/h336.json,ad80a2375750bf4c32a0b56799c356c324ba938663431ac184ed690f6c9afe3b,0.6472516231866052,45,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,96,13.167353610333521,xCPD,0.0001,4
16,10,,0.6432047028119873,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/xCPD/seed46/ETTm1/h336.pt,5230bd144ced4cf2,,False,ETTm1,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,3.0390263293578923,,0.0007,0.4178214061577751,2048,1024,xCPD,0.41805382856881107,0.02,11185.0,588834,,False,paper-derived DLinear+xCPD; plugin source unavailable in named repository,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/xCPD/seed46/ETTm1/h336.json,0597276980127c62a79c90726978db586b3a950e0279a354e324ca4b6e92d632,0.6465708225467733,46,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,96,13.019311075186124,xCPD,0.0001,4
