best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.6709592737037849,1,7.804226065180615e-05,model,0.7091151271015406,0.424803655974719,0.6709592737037849
0.6460239752079624,2,7.236067977499791e-05,model,0.6401580488309264,0.41502526828220915,0.6460239752079624
0.6297111376072544,3,6.351141009169893e-05,model,0.611493518576026,0.4077012576754131,0.6297111376072544
0.6208003670179925,4,5.23606797749979e-05,model,0.5930078709498048,0.4034323719353362,0.6208003670179925
0.6159739872765919,5,4e-05,model,0.583142246119678,0.4012974741237234,0.6159739872765919
0.6129731899486377,6,2.7639320225002108e-05,model,0.5777121842838824,0.39776019228288645,0.6129731899486377
0.6090502738952637,7,1.648858990830108e-05,model,0.5741212386637926,0.3963525441228127,0.6090502738952637
0.6066565546048742,8,7.639320225002106e-06,model,0.5714280805550516,0.39460956644849715,0.6066565546048742
0.6066565546048742,9,1.9577393481938587e-06,model,0.570111770182848,0.3948553408624904,0.6078282770386089
0.6066565546048742,10,0.0,model,0.5691697113215923,0.39468227005869894,0.6071746765621124
